Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
MAPPED	-Cancers	109.7	144.9	199.8	197.3
Genetic Information Processing	-Cancers	43.51	63.6	82.36	82.08
-Transcription	-Cancers	4.953	6.431	8.728	8.47
-Translation	-Cancers	20.01	35.7	27.71	28.27
-Folding, Sorting and Degradation	-Cancers	13.03	14.77	34.44	34.33
-DNA Maintenance	-Cancers	5.518	6.698	11.7	11.01
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	10.03	11.37	5.911	5.502
-Signal Transduction	-Cancers	1.404	1.445	1.577	1.796
-Signaling Molecules and Interaction	-Cancers	9.092	10.25	5.091	4.451
Cellular Processes	-Cancers	11.82	14.79	20.41	18.9
-Cell structure	-Cancers	0	0	0	0
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	4.6	6.703	4.835	5.938
-Cytoskeleton	-Cancers	5.977	6.724	13.23	10.31
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	1.156	1.291	3.008	2.843
-Cell Communication	-Cancers	0.7896	0.8168	1.124	1.125
Metabolism	-Cancers	26.95	31.17	64.6	69.2
-Membrane Transport	-Cancers	0.4778	0.5391	0.5932	0.6893
-Central Carbon Metabolism	-Cancers	3.876	7.017	14.88	14.86
-Energy Metabolism	-Cancers	1.669	1.787	4.505	5.787
-Biosynthesis	-Cancers	5.955	7.652	13.79	14.79
-Other Enzymes	-Cancers	13.86	17.23	28.61	27.55
Organismal Systems	-Cancers	10.78	14.33	14.63	12.46
-Immune System	-Cancers	7.197	10.35	5.614	5.417
-Endocrine System	-Cancers	0.9433	1.027	3.596	1.386
-Circulatory System	-Cancers	0.2979	0.445	0.9336	1.06
-Digestive System	-Cancers	0.5096	0.4337	0.3678	0.3441
-Excretory System	-Cancers	0.9809	1.061	1.362	1.322
-Nervous System	-Cancers	1.366	1.424	2.509	2.376
-Sensory System	-Cancers	0.1052	0.1167	0.08055	0.04343
-Development	-Cancers	0.6869	0.7779	0.8267	0.7033
-Environmental Adaptation	-Cancers	0.1369	0.2255	0.2922	0.2294
Human Diseases	-Cancers	9.194	12.56	24.27	24.57
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.4389	0.5751	1.029	0.8374
-Neurodegenerative Diseases	-Cancers	3.642	6.08	16.32	16.55
-Cardiovascular Diseases	-Cancers	0.3533	0.2972	1.279	0.7436
-Metabolic Diseases	-Cancers	0.1019	0.1142	1.413	2.114
-Infectious Diseases	-Cancers	3.813	4.885	6.729	6.114
Not Mapped	-Cancers	42.14	52.78	52.36	50.52
-Not Mapped	-Cancers	42.14	52.78	52.36	50.52
TOTAL	-Immune System Diseases	899.7	923.8	482.3	560.7
MAPPED	-Immune System Diseases	650	677.1	382.2	446.4
Genetic Information Processing	-Immune System Diseases	259.2	297.3	155.5	185.7
-Transcription	-Immune System Diseases	28.91	30.06	16.07	19.16
-Translation	-Immune System Diseases	116.7	166.9	52.32	63.95
-Folding, Sorting and Degradation	-Immune System Diseases	82.96	69.05	65.01	77.68
-DNA Maintenance	-Immune System Diseases	30.57	31.31	22.09	24.9
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	46.76	53.13	11.31	12.45
-Signal Transduction	-Immune System Diseases	7.918	5.784	3.424	4.102
-Signaling Molecules and Interaction	-Immune System Diseases	42.37	47.93	9.611	9.338
Cellular Processes	-Immune System Diseases	71.3	66.84	39.5	39.54
-Cell structure	-Immune System Diseases	0	0	0	0
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	22.04	28.04	8.684	11.71
-Cytoskeleton	-Immune System Diseases	35.96	31.43	24.98	23.33
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	9.477	6.865	7.607	7.599
-Cell Communication	-Immune System Diseases	3.822	3.386	2.156	2.677
Metabolism	-Immune System Diseases	160.5	167.2	127.2	156.6
-Membrane Transport	-Immune System Diseases	3.998	3.174	1.103	1.221
-Central Carbon Metabolism	-Immune System Diseases	27.85	32.22	34.03	40.31
-Energy Metabolism	-Immune System Diseases	9.154	8.352	8.505	13.09
-Biosynthesis	-Immune System Diseases	41.88	43.3	25.76	25.81
-Other Enzymes	-Immune System Diseases	77.64	72.28	58.54	69.46
Organismal Systems	-Immune System Diseases	60.5	54.6	27.63	28.05
-Immune System	-Immune System Diseases	36.18	36.78	10.6	12.26
-Endocrine System	-Immune System Diseases	5.735	4.8	6.812	4.336
-Circulatory System	-Immune System Diseases	1.502	1.417	2.312	2.613
-Digestive System	-Immune System Diseases	4.264	1.718	0.5799	0.626
-Excretory System	-Immune System Diseases	4.779	5.486	3.431	3.883
-Nervous System	-Immune System Diseases	5.683	4.385	4.679	5.067
-Sensory System	-Immune System Diseases	0.9488	0.6869	0.1085	0.08464
-Development	-Immune System Diseases	2.131	2.149	0.9886	1.049
-Environmental Adaptation	-Immune System Diseases	0.8147	1.064	0.5777	0.4654
Human Diseases	-Immune System Diseases	56.41	49.63	34.84	36.04
-Cancers	-Immune System Diseases	8.368	5.919	3.379	3.589
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	17.38	22.48	17.53	17.53
-Cardiovascular Diseases	-Immune System Diseases	2.191	1.389	2.887	2.14
-Metabolic Diseases	-Immune System Diseases	0.8631	1.037	3.013	5.255
-Infectious Diseases	-Immune System Diseases	31.33	30.04	9.766	10.15
Not Mapped	-Immune System Diseases	249.7	246.7	100.1	114.3
-Not Mapped	-Immune System Diseases	249.7	246.7	100.1	114.3
TOTAL	-Neurodegenerative Diseases	78.61	81.43	39.17	42.54
MAPPED	-Neurodegenerative Diseases	56.79	59.69	31.03	33.87
Genetic Information Processing	-Neurodegenerative Diseases	22.64	26.21	12.79	14.09
-Transcription	-Neurodegenerative Diseases	2.526	2.514	1.479	1.507
-Translation	-Neurodegenerative Diseases	10.2	14.53	4.304	4.852
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	7.248	6.636	5.424	5.894
-DNA Maintenance	-Neurodegenerative Diseases	2.671	2.561	1.817	1.89
-RNA Family	-Neurodegenerative Diseases	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	4.551	4.346	0.9179	0.9445
-Signal Transduction	-Neurodegenerative Diseases	0.6919	0.5841	0.232	0.2918
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	4.124	3.92	0.7906	0.7641
Cellular Processes	-Neurodegenerative Diseases	6.23	5.929	3.503	3.351
-Cell structure	-Neurodegenerative Diseases	0	0	0	0
-Crystallins	-Neurodegenerative Diseases	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	2.001	2.293	0.6353	0.7999
-Cytoskeleton	-Neurodegenerative Diseases	3.142	2.794	2.177	1.881
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.8281	0.6671	0.5889	0.6134
-Cell Communication	-Neurodegenerative Diseases	0.4217	0.3329	0.1905	0.2151
Metabolism	-Neurodegenerative Diseases	14.03	14.38	10.03	11.88
-Membrane Transport	-Neurodegenerative Diseases	0.3493	0.3085	0.0821	0.08307
-Central Carbon Metabolism	-Neurodegenerative Diseases	2.545	3.051	3.604	4.327
-Energy Metabolism	-Neurodegenerative Diseases	0.7874	0.6982	0.7193	0.9935
-Biosynthesis	-Neurodegenerative Diseases	3.66	3.952	2.216	2.423
-Other Enzymes	-Neurodegenerative Diseases	6.784	7.178	5.05	5.945
Organismal Systems	-Neurodegenerative Diseases	5.286	5.915	2.273	2.139
-Immune System	-Neurodegenerative Diseases	3.405	4.1	0.8719	0.9299
-Endocrine System	-Neurodegenerative Diseases	0.461	0.4348	0.5584	0.329
-Circulatory System	-Neurodegenerative Diseases	0.1443	0.1297	0.1843	0.1916
-Digestive System	-Neurodegenerative Diseases	0.2454	0.167	0.03889	0.03668
-Excretory System	-Neurodegenerative Diseases	0.4651	0.4487	0.2822	0.2946
-Nervous System	-Neurodegenerative Diseases	0.4893	0.3564	0.2456	0.2549
-Sensory System	-Neurodegenerative Diseases	0.07371	0.06675	0.01204	0.0108
-Development	-Neurodegenerative Diseases	0.2372	0.1758	0.05066	0.06149
-Environmental Adaptation	-Neurodegenerative Diseases	0.06082	0.06395	0.03347	0.02655
Human Diseases	-Neurodegenerative Diseases	4.352	4.057	2.77	3.095
-Cancers	-Neurodegenerative Diseases	0.7311	0.5722	0.2002	0.2158
-Immune System Diseases	-Neurodegenerative Diseases	0.1847	0.1674	0.13	0.1276
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.318	0.2159	0.2504	0.1931
-Metabolic Diseases	-Neurodegenerative Diseases	0.102	0.0867	0.2766	0.4562
-Infectious Diseases	-Neurodegenerative Diseases	1.636	1.596	0.8882	0.9521
Not Mapped	-Neurodegenerative Diseases	21.82	21.75	8.132	8.672
-Not Mapped	-Neurodegenerative Diseases	21.82	21.75	8.132	8.672
TOTAL	-Cardiovascular Diseases	841.5	1680	281.1	590.2
MAPPED	-Cardiovascular Diseases	608	1231	222.8	469.9
Genetic Information Processing	-Cardiovascular Diseases	242.5	540.2	90.01	189.5
-Transcription	-Cardiovascular Diseases	28.07	55.45	10.76	20.4
-Translation	-Cardiovascular Diseases	111.5	304.4	31.06	66.53
-Folding, Sorting and Degradation	-Cardiovascular Diseases	74.02	127.9	35.84	74.27
-DNA Maintenance	-Cardiovascular Diseases	28.95	52.4	12.2	26.13
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	39.05	69.55	6.227	12.64
-Signal Transduction	-Cardiovascular Diseases	5.101	8.057	1.927	4.556
-Signaling Molecules and Interaction	-Cardiovascular Diseases	33.95	61.49	5.07	8.681
Cellular Processes	-Cardiovascular Diseases	58.06	103	24.94	47.94
-Cell structure	-Cardiovascular Diseases	0	0	0	0
-Crystallins	-Cardiovascular Diseases	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	24.9	53.22	5.909	14.21
-Cytoskeleton	-Cardiovascular Diseases	29.17	44.22	13.97	22.57
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	5.586	8.623	3.793	7.957
-Cell Communication	-Cardiovascular Diseases	4.742	7.812	1.606	3.263
Metabolism	-Cardiovascular Diseases	130.5	233.1	67.01	154.2
-Membrane Transport	-Cardiovascular Diseases	3.114	4.836	0.781	1.748
-Central Carbon Metabolism	-Cardiovascular Diseases	20.57	33.44	21.34	47.46
-Energy Metabolism	-Cardiovascular Diseases	7.781	13.4	5.533	14.28
-Biosynthesis	-Cardiovascular Diseases	29.19	55.17	13.44	29.63
-Other Enzymes	-Cardiovascular Diseases	70.05	125.2	30.04	65.43
Organismal Systems	-Cardiovascular Diseases	65.7	130.1	16.05	27.86
-Immune System	-Cardiovascular Diseases	39.18	90.87	5.592	11.57
-Endocrine System	-Cardiovascular Diseases	3.244	5.745	3.68	3.517
-Circulatory System	-Cardiovascular Diseases	1.011	1.786	1.741	3.403
-Digestive System	-Cardiovascular Diseases	2.585	4.776	0.6862	1.539
-Excretory System	-Cardiovascular Diseases	5.201	8.804	1.81	3.235
-Nervous System	-Cardiovascular Diseases	7.542	10.6	3.741	6.981
-Sensory System	-Cardiovascular Diseases	0.4331	0.5713	0.07149	0.0801
-Development	-Cardiovascular Diseases	3.63	4.575	0.8155	1.211
-Environmental Adaptation	-Cardiovascular Diseases	0.533	0.8848	0.3403	0.3848
Human Diseases	-Cardiovascular Diseases	54.44	105.3	29.67	62.31
-Cancers	-Cardiovascular Diseases	7.759	11.32	1.892	3.209
-Immune System Diseases	-Cardiovascular Diseases	2.48	4.975	1.257	2.459
-Neurodegenerative Diseases	-Cardiovascular Diseases	23.42	54.34	17.47	35.2
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0.5122	0.6415	1.104	3.215
-Infectious Diseases	-Cardiovascular Diseases	23.61	53.29	7.62	12.6
Not Mapped	-Cardiovascular Diseases	233.6	448.5	58.37	120.3
-Not Mapped	-Cardiovascular Diseases	233.6	448.5	58.37	120.3
TOTAL	-Metabolic Diseases	Inf	Inf	Inf	Inf
MAPPED	-Metabolic Diseases	Inf	Inf	Inf	Inf
Genetic Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Transcription	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Translation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-DNA Maintenance	-Metabolic Diseases	Inf	Inf	Inf	Inf
-RNA Family	-Metabolic Diseases	NaN	NaN	NaN	NaN
Environmental Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signal Transduction	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	Inf	Inf	Inf	Inf
Cellular Processes	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell structure	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Crystallins	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Stress Response	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Vesicular Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cytoskeleton	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Motility	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Communication	-Metabolic Diseases	Inf	Inf	Inf	Inf
Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Membrane Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Energy Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Biosynthesis	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Other Enzymes	-Metabolic Diseases	Inf	Inf	Inf	Inf
Organismal Systems	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Endocrine System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Circulatory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Digestive System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Excretory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Nervous System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Sensory System	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Development	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Metabolic Diseases	Inf	Inf	Inf	Inf
Human Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cancers	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Infectious Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	64.12	67.64	78.31	69.25
MAPPED	-Infectious Diseases	46.32	49.58	62.05	55.13
Genetic Information Processing	-Infectious Diseases	18.5	21.56	25.25	23.18
-Transcription	-Infectious Diseases	2.208	2.25	3.01	2.407
-Translation	-Infectious Diseases	8.426	12.21	8.946	7.751
-Folding, Sorting and Degradation	-Infectious Diseases	5.582	4.935	9.869	9.556
-DNA Maintenance	-Infectious Diseases	2.285	2.169	3.423	2.993
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	3.997	3.52	1.7	1.496
-Signal Transduction	-Infectious Diseases	0.611	0.5421	0.4736	0.4877
-Signaling Molecules and Interaction	-Infectious Diseases	3.386	2.978	1.373	1.161
Cellular Processes	-Infectious Diseases	5.447	5.516	7.089	5.788
-Cell structure	-Infectious Diseases	0	0	0	0
-Crystallins	-Infectious Diseases	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	1.767	2.173	1.541	1.636
-Cytoskeleton	-Infectious Diseases	2.436	2.322	3.923	3.018
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.5742	0.4899	1.064	1.06
-Cell Communication	-Infectious Diseases	0.2589	0.2086	0.4179	0.3098
Metabolism	-Infectious Diseases	11.24	11.27	20.36	20.67
-Membrane Transport	-Infectious Diseases	0.2338	0.1988	0.1916	0.157
-Central Carbon Metabolism	-Infectious Diseases	1.556	1.491	5.984	6.375
-Energy Metabolism	-Infectious Diseases	0.6185	0.5508	1.566	1.483
-Biosynthesis	-Infectious Diseases	2.849	2.598	3.324	3.918
-Other Enzymes	-Infectious Diseases	6.63	7.002	11.48	10.27
Organismal Systems	-Infectious Diseases	3.775	3.706	4.47	3.387
-Immune System	-Infectious Diseases	2.397	2.569	1.926	1.473
-Endocrine System	-Infectious Diseases	0.3121	0.2557	1.032	0.444
-Circulatory System	-Infectious Diseases	0.1011	0.09711	0.3592	0.299
-Digestive System	-Infectious Diseases	0.2185	0.1017	0.09565	0.08162
-Excretory System	-Infectious Diseases	0.4639	0.4221	0.5908	0.4666
-Nervous System	-Infectious Diseases	0.4006	0.2915	0.6926	0.5798
-Sensory System	-Infectious Diseases	0.04505	0.04838	0.01545	0.01266
-Development	-Infectious Diseases	0.2209	0.1803	0.1573	0.1064
-Environmental Adaptation	-Infectious Diseases	0.0615	0.06239	0.08232	0.04586
Human Diseases	-Infectious Diseases	3.366	3.606	5.38	4.32
-Cancers	-Infectious Diseases	0.4784	0.4064	0.4815	0.4292
-Immune System Diseases	-Infectious Diseases	0.1151	0.1248	0.2062	0.1824
-Neurodegenerative Diseases	-Infectious Diseases	1.011	1.319	3.292	2.794
-Cardiovascular Diseases	-Infectious Diseases	0.1944	0.1353	0.4755	0.3335
-Metabolic Diseases	-Infectious Diseases	0.04086	0.03452	0.4411	0.7041
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	17.8	18.06	16.26	14.11
-Not Mapped	-Infectious Diseases	17.8	18.06	16.26	14.11
TOTAL	Not Mapped	3.603	3.745	4.816	4.906
MAPPED	Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	Not Mapped	1.045	1.205	1.596	1.625
-Transcription	Not Mapped	0.1221	0.1253	0.191	0.181
-Translation	Not Mapped	0.4826	0.6836	0.5476	0.5609
-Folding, Sorting and Degradation	Not Mapped	0.3307	0.3003	0.6904	0.7016
-DNA Maintenance	Not Mapped	0.1297	0.1269	0.2179	0.2179
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.2381	0.2154	0.1141	0.1153
-Signal Transduction	Not Mapped	0.03797	0.03321	0.03469	0.04129
-Signaling Molecules and Interaction	Not Mapped	0.2158	0.1943	0.09634	0.08812
Cellular Processes	Not Mapped	0.306	0.3054	0.4367	0.4101
-Cell structure	Not Mapped	0	0	0	0
-Crystallins	Not Mapped	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.1298	0.1453	0.1034	0.1217
-Cytoskeleton	Not Mapped	0.1438	0.1304	0.255	0.2062
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.03916	0.03072	0.07597	0.07414
-Cell Communication	Not Mapped	0.0203	0.01742	0.02832	0.02894
Metabolism	Not Mapped	0.6695	0.6777	1.271	1.434
-Membrane Transport	Not Mapped	0.01524	0.01418	0.01441	0.01453
-Central Carbon Metabolism	Not Mapped	0.1207	0.1521	0.368	0.4084
-Energy Metabolism	Not Mapped	0.0396	0.03738	0.1051	0.1187
-Biosynthesis	Not Mapped	0.1865	0.1948	0.2865	0.2966
-Other Enzymes	Not Mapped	0.3552	0.3681	0.6528	0.7276
Organismal Systems	Not Mapped	0.2835	0.2936	0.2795	0.2466
-Immune System	Not Mapped	0.1844	0.2162	0.1072	0.1072
-Endocrine System	Not Mapped	0.02296	0.02161	0.06867	0.03255
-Circulatory System	Not Mapped	0.008998	0.009507	0.03004	0.02915
-Digestive System	Not Mapped	0.01904	0.01203	0.01176	0.0128
-Excretory System	Not Mapped	0.02514	0.02267	0.03471	0.03397
-Nervous System	Not Mapped	0.03967	0.03108	0.06804	0.06479
-Sensory System	Not Mapped	0.002695	0.00277	0.001763	0.0009554
-Development	Not Mapped	0.01727	0.01399	0.01438	0.01074
-Environmental Adaptation	Not Mapped	0.005293	0.006234	0.008819	0.007463
Human Diseases	Not Mapped	0.3141	0.3305	0.5475	0.5348
-Cancers	Not Mapped	0.03866	0.03437	0.03441	0.03502
-Immune System Diseases	Not Mapped	0.01509	0.01514	0.02154	0.02044
-Neurodegenerative Diseases	Not Mapped	0.1213	0.1593	0.3081	0.3122
-Cardiovascular Diseases	Not Mapped	0.01092	0.00749	0.03192	0.02363
-Metabolic Diseases	Not Mapped	0.003503	0.003007	0.03575	0.05583
-Infectious Diseases	Not Mapped	0.1285	0.1296	0.1931	0.1761
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	3.603	3.745	4.816	4.906
MAPPED	-Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	-Not Mapped	1.045	1.205	1.596	1.625
-Transcription	-Not Mapped	0.1221	0.1253	0.191	0.181
-Translation	-Not Mapped	0.4826	0.6836	0.5476	0.5609
-Folding, Sorting and Degradation	-Not Mapped	0.3307	0.3003	0.6904	0.7016
-DNA Maintenance	-Not Mapped	0.1297	0.1269	0.2179	0.2179
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.2381	0.2154	0.1141	0.1153
-Signal Transduction	-Not Mapped	0.03797	0.03321	0.03469	0.04129
-Signaling Molecules and Interaction	-Not Mapped	0.2158	0.1943	0.09634	0.08812
Cellular Processes	-Not Mapped	0.306	0.3054	0.4367	0.4101
-Cell structure	-Not Mapped	0	0	0	0
-Crystallins	-Not Mapped	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.1298	0.1453	0.1034	0.1217
-Cytoskeleton	-Not Mapped	0.1438	0.1304	0.255	0.2062
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.03916	0.03072	0.07597	0.07414
-Cell Communication	-Not Mapped	0.0203	0.01742	0.02832	0.02894
Metabolism	-Not Mapped	0.6695	0.6777	1.271	1.434
-Membrane Transport	-Not Mapped	0.01524	0.01418	0.01441	0.01453
-Central Carbon Metabolism	-Not Mapped	0.1207	0.1521	0.368	0.4084
-Energy Metabolism	-Not Mapped	0.0396	0.03738	0.1051	0.1187
-Biosynthesis	-Not Mapped	0.1865	0.1948	0.2865	0.2966
-Other Enzymes	-Not Mapped	0.3552	0.3681	0.6528	0.7276
Organismal Systems	-Not Mapped	0.2835	0.2936	0.2795	0.2466
-Immune System	-Not Mapped	0.1844	0.2162	0.1072	0.1072
-Endocrine System	-Not Mapped	0.02296	0.02161	0.06867	0.03255
-Circulatory System	-Not Mapped	0.008998	0.009507	0.03004	0.02915
-Digestive System	-Not Mapped	0.01904	0.01203	0.01176	0.0128
-Excretory System	-Not Mapped	0.02514	0.02267	0.03471	0.03397
-Nervous System	-Not Mapped	0.03967	0.03108	0.06804	0.06479
-Sensory System	-Not Mapped	0.002695	0.00277	0.001763	0.0009554
-Development	-Not Mapped	0.01727	0.01399	0.01438	0.01074
-Environmental Adaptation	-Not Mapped	0.005293	0.006234	0.008819	0.007463
Human Diseases	-Not Mapped	0.3141	0.3305	0.5475	0.5348
-Cancers	-Not Mapped	0.03866	0.03437	0.03441	0.03502
-Immune System Diseases	-Not Mapped	0.01509	0.01514	0.02154	0.02044
-Neurodegenerative Diseases	-Not Mapped	0.1213	0.1593	0.3081	0.3122
-Cardiovascular Diseases	-Not Mapped	0.01092	0.00749	0.03192	0.02363
-Metabolic Diseases	-Not Mapped	0.003503	0.003007	0.03575	0.05583
-Infectious Diseases	-Not Mapped	0.1285	0.1296	0.1931	0.1761
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
