Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
Genetic Information Processing	-Cancers	24.55	32.38	45.9	41.39
-Transcription	-Cancers	3.013	4.091	5.87	4.888
-Translation	-Cancers	8.432	13.17	13.29	11.63
-Folding, Sorting and Degradation	-Cancers	8.177	9.608	18.97	18.74
-DNA Maintenance	-Cancers	4.811	5.788	6.334	5.993
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	3.316	3.724	2.534	2.176
-Signal Transduction	-Cancers	0.9586	1.066	0.8104	0.848
-Signaling Molecules and Interaction	-Cancers	2.357	2.643	1.478	1.285
Cellular Processes	-Cancers	8.145	9.963	12.95	10.8
-Cell structure	-Cancers	0	0	0	0
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	2.69	3.956	2.597	2.564
-Cytoskeleton	-Cancers	3.911	4.194	7.289	5.191
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	0.8477	0.9669	1.626	1.62
-Cell Communication	-Cancers	0.8228	0.8327	1.609	1.45
Metabolism	-Cancers	15.58	19.21	34.11	35.25
-Membrane Transport	-Cancers	0.2972	0.284	0.2428	0.2061
-Central Carbon Metabolism	-Cancers	1.887	1.948	8.14	8.557
-Energy Metabolism	-Cancers	0.5137	0.6643	2.16	2.496
-Biosynthesis	-Cancers	3.685	4.748	7.304	6.765
-Other Enzymes	-Cancers	9.209	11.11	17.34	18.61
Organismal Systems	-Cancers	5.042	6.889	5.652	5.467
-Immune System	-Cancers	2.66	3.918	2.862	2.943
-Endocrine System	-Cancers	0.5601	0.5885	1.122	0.6548
-Circulatory System	-Cancers	0.1178	0.1256	0.3637	0.2711
-Digestive System	-Cancers	0.354	0.417	0.1925	0.124
-Excretory System	-Cancers	0.3404	0.3781	0.7131	0.5813
-Nervous System	-Cancers	0.3785	0.4102	0.5498	0.6733
-Sensory System	-Cancers	0.04231	0.05274	0.01905	0.02004
-Development	-Cancers	0.3684	0.3394	0.2074	0.1436
-Environmental Adaptation	-Cancers	0.01851	0.02006	0.06081	0.04744
Human Diseases	-Cancers	5.3	6.259	10.12	9.43
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.1921	0.1871	0.3831	0.3136
-Neurodegenerative Diseases	-Cancers	1.37	1.617	4.217	3.705
-Cardiovascular Diseases	-Cancers	0.4049	0.3984	1.248	0.7933
-Metabolic Diseases	-Cancers	0	0	0	0
-Infectious Diseases	-Cancers	2.099	2.638	2.784	3.033
Not Mapped	-Cancers	17.15	24.02	24.26	21.16
-Not Mapped	-Cancers	17.15	24.02	24.26	21.16
TOTAL	-Immune System Diseases	340.8	465	340.9	391
MAPPED	-Immune System Diseases	265.7	357.4	282	325.5
Genetic Information Processing	-Immune System Diseases	104.7	146	114.7	130.1
-Transcription	-Immune System Diseases	13.75	19.28	14.37	15.79
-Translation	-Immune System Diseases	35.26	60.39	32.57	38.19
-Folding, Sorting and Degradation	-Immune System Diseases	33.04	39.05	48.02	54.38
-DNA Maintenance	-Immune System Diseases	22.7	27.24	18.01	20.56
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	16.49	19.9	6.033	6.417
-Signal Transduction	-Immune System Diseases	3.296	3.465	1.929	2.367
-Signaling Molecules and Interaction	-Immune System Diseases	13.98	14.39	4.461	4.671
Cellular Processes	-Immune System Diseases	36.25	43.43	34.4	36.2
-Cell structure	-Immune System Diseases	0	0	0	0
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	12.31	15.74	6.752	7.723
-Cytoskeleton	-Immune System Diseases	17.57	18.3	18.31	17.67
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	3.354	3.512	3.42	4.275
-Cell Communication	-Immune System Diseases	3.011	3.259	4.475	4.483
Metabolism	-Immune System Diseases	70.32	99.69	91.53	112.4
-Membrane Transport	-Immune System Diseases	1.011	1.212	0.5764	0.6484
-Central Carbon Metabolism	-Immune System Diseases	10.99	10.41	21.27	26.16
-Energy Metabolism	-Immune System Diseases	2.563	2.513	5.881	7.561
-Biosynthesis	-Immune System Diseases	16.41	23	16.76	20.91
-Other Enzymes	-Immune System Diseases	37.47	50.32	39.31	50.41
Organismal Systems	-Immune System Diseases	19.26	25.63	15.2	16.1
-Immune System	-Immune System Diseases	9.162	15.3	7.182	7.038
-Endocrine System	-Immune System Diseases	2.704	2.316	2.467	1.979
-Circulatory System	-Immune System Diseases	0.3424	0.4166	0.8428	0.8329
-Digestive System	-Immune System Diseases	1.087	1.163	0.4266	0.3903
-Excretory System	-Immune System Diseases	1.64	2.169	2.111	1.98
-Nervous System	-Immune System Diseases	1.587	1.406	1.397	1.409
-Sensory System	-Immune System Diseases	0.1119	0.1394	0.04497	0.05426
-Development	-Immune System Diseases	1.165	1.492	0.4752	0.4859
-Environmental Adaptation	-Immune System Diseases	0.06351	0.08964	0.1345	0.1321
Human Diseases	-Immune System Diseases	18.6	22.42	24.75	27.62
-Cancers	-Immune System Diseases	3.096	3.508	2.38	3.14
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	4.54	6.365	11.48	12.54
-Cardiovascular Diseases	-Immune System Diseases	1.52	1.005	2.934	1.948
-Metabolic Diseases	-Immune System Diseases	0	0	0	0
-Infectious Diseases	-Immune System Diseases	8.443	9.582	5.852	6.478
Not Mapped	-Immune System Diseases	75.11	107.6	58.92	65.52
-Not Mapped	-Immune System Diseases	75.11	107.6	58.92	65.52
TOTAL	-Neurodegenerative Diseases	48.95	50.79	26.96	29.04
MAPPED	-Neurodegenerative Diseases	38.16	39.03	22.3	24.17
Genetic Information Processing	-Neurodegenerative Diseases	15	15.79	8.569	9.044
-Transcription	-Neurodegenerative Diseases	1.93	1.987	1.091	1.134
-Translation	-Neurodegenerative Diseases	5.236	6.715	2.488	2.645
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	4.834	4.297	3.701	3.928
-DNA Maintenance	-Neurodegenerative Diseases	3.003	2.793	1.289	1.336
-RNA Family	-Neurodegenerative Diseases	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	2.091	1.98	0.5347	0.5717
-Signal Transduction	-Neurodegenerative Diseases	0.5776	0.4828	0.1204	0.1419
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	1.557	1.369	0.3462	0.3554
Cellular Processes	-Neurodegenerative Diseases	4.593	4.293	2.424	2.353
-Cell structure	-Neurodegenerative Diseases	0	0	0	0
-Crystallins	-Neurodegenerative Diseases	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	1.523	1.497	0.4292	0.4494
-Cytoskeleton	-Neurodegenerative Diseases	2.211	1.907	1.348	1.19
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.5313	0.4904	0.3676	0.411
-Cell Communication	-Neurodegenerative Diseases	0.6309	0.399	0.3575	0.3789
Metabolism	-Neurodegenerative Diseases	9.529	9.996	7.268	8.613
-Membrane Transport	-Neurodegenerative Diseases	0.1821	0.1287	0.04501	0.04215
-Central Carbon Metabolism	-Neurodegenerative Diseases	1.211	1.242	1.199	1.49
-Energy Metabolism	-Neurodegenerative Diseases	0.3449	0.3823	0.5122	0.5356
-Biosynthesis	-Neurodegenerative Diseases	2.431	2.375	1.66	1.693
-Other Enzymes	-Neurodegenerative Diseases	5.175	5.101	3.192	3.903
Organismal Systems	-Neurodegenerative Diseases	3.385	3.345	1.128	1.047
-Immune System	-Neurodegenerative Diseases	1.9	1.938	0.4416	0.4723
-Endocrine System	-Neurodegenerative Diseases	0.4119	0.3983	0.2293	0.1739
-Circulatory System	-Neurodegenerative Diseases	0.07129	0.06023	0.06168	0.05951
-Digestive System	-Neurodegenerative Diseases	0.2719	0.2219	0.04666	0.03898
-Excretory System	-Neurodegenerative Diseases	0.2479	0.214	0.1668	0.134
-Nervous System	-Neurodegenerative Diseases	0.3156	0.1989	0.1422	0.1338
-Sensory System	-Neurodegenerative Diseases	0.01825	0.01609	0.005997	0.002833
-Development	-Neurodegenerative Diseases	0.2181	0.156	0.0449	0.03876
-Environmental Adaptation	-Neurodegenerative Diseases	0.01318	0.01102	0.01308	0.01254
Human Diseases	-Neurodegenerative Diseases	3.558	3.626	2.076	2.055
-Cancers	-Neurodegenerative Diseases	0.7122	0.5467	0.2343	0.2682
-Immune System Diseases	-Neurodegenerative Diseases	0.1632	0.1133	0.07332	0.06783
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.2702	0.1579	0.2667	0.1742
-Metabolic Diseases	-Neurodegenerative Diseases	0	0	0	0
-Infectious Diseases	-Neurodegenerative Diseases	1.395	1.534	0.5097	0.484
Not Mapped	-Neurodegenerative Diseases	10.79	11.76	4.659	4.866
-Not Mapped	-Neurodegenerative Diseases	10.79	11.76	4.659	4.866
TOTAL	-Cardiovascular Diseases	192.2	261.5	123.5	189.4
MAPPED	-Cardiovascular Diseases	149.8	201	102.2	157.6
Genetic Information Processing	-Cardiovascular Diseases	58.51	81.29	40.19	60.85
-Transcription	-Cardiovascular Diseases	6.944	9.228	5.096	7.44
-Translation	-Cardiovascular Diseases	19.49	33.05	11.33	17.14
-Folding, Sorting and Degradation	-Cardiovascular Diseases	19.28	24	18	26.84
-DNA Maintenance	-Cardiovascular Diseases	11.88	14.53	5.764	9.432
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	8.188	9.45	2.499	3.694
-Signal Transduction	-Cardiovascular Diseases	2.367	2.675	0.4814	0.9783
-Signaling Molecules and Interaction	-Cardiovascular Diseases	5.821	6.775	1.648	2.17
Cellular Processes	-Cardiovascular Diseases	19.89	24.23	12.33	17.38
-Cell structure	-Cardiovascular Diseases	0	0	0	0
-Crystallins	-Cardiovascular Diseases	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	5.643	8.49	2.39	3.477
-Cytoskeleton	-Cardiovascular Diseases	9.657	10.59	6.776	8.606
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	1.957	2.376	1.371	2.263
-Cell Communication	-Cardiovascular Diseases	1.757	2.092	1.337	2.267
Metabolism	-Cardiovascular Diseases	38.48	52.73	31.38	51.22
-Membrane Transport	-Cardiovascular Diseases	0.7405	0.8385	0.2054	0.3678
-Central Carbon Metabolism	-Cardiovascular Diseases	5.478	8.309	6.765	13.04
-Energy Metabolism	-Cardiovascular Diseases	1.583	1.961	2.179	3.853
-Biosynthesis	-Cardiovascular Diseases	8.406	12.22	6.871	10.11
-Other Enzymes	-Cardiovascular Diseases	21.86	27.89	14.41	24.96
Organismal Systems	-Cardiovascular Diseases	11.24	15.88	6.004	8.692
-Immune System	-Cardiovascular Diseases	5.709	8.848	2.662	4.307
-Endocrine System	-Cardiovascular Diseases	1.744	2.033	0.975	1.035
-Circulatory System	-Cardiovascular Diseases	0.2791	0.352	0.2312	0.3417
-Digestive System	-Cardiovascular Diseases	0.8151	0.8818	0.1254	0.1672
-Excretory System	-Cardiovascular Diseases	0.9572	1.227	0.6763	0.8504
-Nervous System	-Cardiovascular Diseases	1.223	1.351	0.5629	1.021
-Sensory System	-Cardiovascular Diseases	0.0639	0.09073	0.01416	0.01415
-Development	-Cardiovascular Diseases	0.5647	0.6321	0.1118	0.1832
-Environmental Adaptation	-Cardiovascular Diseases	0.04462	0.05036	0.06222	0.0684
Human Diseases	-Cardiovascular Diseases	10.85	15.16	8.184	12.75
-Cancers	-Cardiovascular Diseases	2.017	2.341	0.6929	1.173
-Immune System Diseases	-Cardiovascular Diseases	0.5835	0.5785	0.307	0.4296
-Neurodegenerative Diseases	-Cardiovascular Diseases	3.004	3.808	3.746	4.422
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0	0	0	0
-Infectious Diseases	-Cardiovascular Diseases	4.927	7.047	1.967	3.693
Not Mapped	-Cardiovascular Diseases	42.36	60.54	21.34	31.73
-Not Mapped	-Cardiovascular Diseases	42.36	60.54	21.34	31.73
TOTAL	-Metabolic Diseases	Inf	Inf	Inf	Inf
MAPPED	-Metabolic Diseases	Inf	Inf	Inf	Inf
Genetic Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Transcription	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Translation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-DNA Maintenance	-Metabolic Diseases	Inf	Inf	Inf	Inf
-RNA Family	-Metabolic Diseases	NaN	NaN	NaN	NaN
Environmental Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signal Transduction	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	Inf	Inf	Inf	Inf
Cellular Processes	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell structure	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Crystallins	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Stress Response	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Vesicular Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cytoskeleton	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Motility	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Communication	-Metabolic Diseases	Inf	Inf	Inf	Inf
Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Membrane Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Energy Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Biosynthesis	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Other Enzymes	-Metabolic Diseases	Inf	Inf	Inf	Inf
Organismal Systems	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Endocrine System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Circulatory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Digestive System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Excretory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Nervous System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Sensory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Development	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Metabolic Diseases	Inf	Inf	Inf	Inf
Human Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cancers	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Infectious Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	40.36	37.78	46.87	46.21
MAPPED	-Infectious Diseases	31.46	29.04	38.77	38.47
Genetic Information Processing	-Infectious Diseases	12.41	12.07	15.56	15.41
-Transcription	-Infectious Diseases	1.629	1.495	1.958	1.852
-Translation	-Infectious Diseases	4.176	4.926	4.655	4.262
-Folding, Sorting and Degradation	-Infectious Diseases	3.933	3.405	6.736	6.682
-DNA Maintenance	-Infectious Diseases	2.572	2.122	2.467	2.478
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	1.685	1.324	0.9569	0.8386
-Signal Transduction	-Infectious Diseases	0.4138	0.3551	0.3152	0.3194
-Signaling Molecules and Interaction	-Infectious Diseases	1.161	1.031	0.6176	0.5014
Cellular Processes	-Infectious Diseases	4.293	3.364	4.507	3.846
-Cell structure	-Infectious Diseases	0	0	0	0
-Crystallins	-Infectious Diseases	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	1.469	1.438	0.9356	0.8635
-Cytoskeleton	-Infectious Diseases	1.912	1.406	2.434	1.904
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.3973	0.3201	0.577	0.5194
-Cell Communication	-Infectious Diseases	0.3809	0.2969	0.5873	0.5225
Metabolism	-Infectious Diseases	8.23	6.439	11.27	12.59
-Membrane Transport	-Infectious Diseases	0.1464	0.1141	0.08807	0.08283
-Central Carbon Metabolism	-Infectious Diseases	0.9452	0.8098	2.188	2.534
-Energy Metabolism	-Infectious Diseases	0.285	0.2622	1.003	0.9678
-Biosynthesis	-Infectious Diseases	1.755	1.599	2.682	2.838
-Other Enzymes	-Infectious Diseases	4.437	3.722	5.482	6.272
Organismal Systems	-Infectious Diseases	2.297	2.254	2.315	2.091
-Immune System	-Infectious Diseases	1.29	1.264	0.9562	1.045
-Endocrine System	-Infectious Diseases	0.2796	0.2338	0.4488	0.3349
-Circulatory System	-Infectious Diseases	0.04765	0.04873	0.1254	0.1027
-Digestive System	-Infectious Diseases	0.1567	0.1289	0.05646	0.04652
-Excretory System	-Infectious Diseases	0.1754	0.1342	0.2562	0.1882
-Nervous System	-Infectious Diseases	0.2277	0.1689	0.2517	0.2448
-Sensory System	-Infectious Diseases	0.01671	0.0207	0.008336	0.006655
-Development	-Infectious Diseases	0.138	0.1184	0.06579	0.05113
-Environmental Adaptation	-Infectious Diseases	0.009489	0.008006	0.02132	0.01749
Human Diseases	-Infectious Diseases	2.504	2.34	3.871	3.591
-Cancers	-Infectious Diseases	0.4557	0.3291	0.2971	0.3192
-Immune System Diseases	-Infectious Diseases	0.1112	0.08209	0.1655	0.1314
-Neurodegenerative Diseases	-Infectious Diseases	0.6787	0.6019	1.643	1.367
-Cardiovascular Diseases	-Infectious Diseases	0.1748	0.115	0.4288	0.2381
-Metabolic Diseases	-Infectious Diseases	0	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	8.896	8.746	8.099	7.744
-Not Mapped	-Infectious Diseases	8.896	8.746	8.099	7.744
TOTAL	Not Mapped	4.537	4.32	5.787	5.967
MAPPED	Not Mapped	3.537	3.32	4.787	4.967
Genetic Information Processing	Not Mapped	1.4	1.363	1.913	1.933
-Transcription	Not Mapped	0.1791	0.1709	0.2399	0.2351
-Translation	Not Mapped	0.4789	0.5632	0.548	0.5624
-Folding, Sorting and Degradation	Not Mapped	0.4576	0.375	0.8434	0.8459
-DNA Maintenance	Not Mapped	0.2789	0.24	0.2768	0.2972
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.1933	0.1564	0.1045	0.1058
-Signal Transduction	Not Mapped	0.05479	0.04419	0.03697	0.04008
-Signaling Molecules and Interaction	Not Mapped	0.1374	0.1119	0.07432	0.06802
Cellular Processes	Not Mapped	0.4695	0.4011	0.5565	0.528
-Cell structure	Not Mapped	0	0	0	0
-Crystallins	Not Mapped	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.1479	0.1608	0.1132	0.1183
-Cytoskeleton	Not Mapped	0.2158	0.1726	0.3005	0.2634
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.04925	0.03998	0.06644	0.06943
-Cell Communication	Not Mapped	0.04246	0.03223	0.05793	0.05966
Metabolism	Not Mapped	0.8706	0.8166	1.467	1.614
-Membrane Transport	Not Mapped	0.01475	0.01165	0.009269	0.009047
-Central Carbon Metabolism	Not Mapped	0.1067	0.09171	0.2645	0.3268
-Energy Metabolism	Not Mapped	0.03379	0.03133	0.09952	0.118
-Biosynthesis	Not Mapped	0.2011	0.2019	0.3026	0.3479
-Other Enzymes	Not Mapped	0.5043	0.448	0.685	0.7866
Organismal Systems	Not Mapped	0.2888	0.284	0.2604	0.2739
-Immune System	Not Mapped	0.1622	0.1648	0.1169	0.1287
-Endocrine System	Not Mapped	0.0328	0.02558	0.04627	0.03455
-Circulatory System	Not Mapped	0.005356	0.004878	0.01465	0.01272
-Digestive System	Not Mapped	0.01761	0.01768	0.006858	0.00578
-Excretory System	Not Mapped	0.01984	0.01606	0.02913	0.02693
-Nervous System	Not Mapped	0.02385	0.01834	0.02066	0.02151
-Sensory System	Not Mapped	0.002478	0.002618	0.0007787	0.0009114
-Development	Not Mapped	0.01551	0.01375	0.00803	0.00748
-Environmental Adaptation	Not Mapped	0.001053	0.0008319	0.002284	0.002016
Human Diseases	Not Mapped	0.2814	0.2595	0.4558	0.4971
-Cancers	Not Mapped	0.05504	0.04146	0.04086	0.04374
-Immune System Diseases	Not Mapped	0.01057	0.008911	0.0169	0.01357
-Neurodegenerative Diseases	Not Mapped	0.0653	0.06255	0.1746	0.1607
-Cardiovascular Diseases	Not Mapped	0.02282	0.0154	0.04121	0.02459
-Metabolic Diseases	Not Mapped	0	0	0	0
-Infectious Diseases	Not Mapped	0.1048	0.1086	0.112	0.1169
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	4.537	4.32	5.787	5.967
MAPPED	-Not Mapped	3.537	3.32	4.787	4.967
Genetic Information Processing	-Not Mapped	1.4	1.363	1.913	1.933
-Transcription	-Not Mapped	0.1791	0.1709	0.2399	0.2351
-Translation	-Not Mapped	0.4789	0.5632	0.548	0.5624
-Folding, Sorting and Degradation	-Not Mapped	0.4576	0.375	0.8434	0.8459
-DNA Maintenance	-Not Mapped	0.2789	0.24	0.2768	0.2972
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.1933	0.1564	0.1045	0.1058
-Signal Transduction	-Not Mapped	0.05479	0.04419	0.03697	0.04008
-Signaling Molecules and Interaction	-Not Mapped	0.1374	0.1119	0.07432	0.06802
Cellular Processes	-Not Mapped	0.4695	0.4011	0.5565	0.528
-Cell structure	-Not Mapped	0	0	0	0
-Crystallins	-Not Mapped	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.1479	0.1608	0.1132	0.1183
-Cytoskeleton	-Not Mapped	0.2158	0.1726	0.3005	0.2634
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.04925	0.03998	0.06644	0.06943
-Cell Communication	-Not Mapped	0.04246	0.03223	0.05793	0.05966
Metabolism	-Not Mapped	0.8706	0.8166	1.467	1.614
-Membrane Transport	-Not Mapped	0.01475	0.01165	0.009269	0.009047
-Central Carbon Metabolism	-Not Mapped	0.1067	0.09171	0.2645	0.3268
-Energy Metabolism	-Not Mapped	0.03379	0.03133	0.09952	0.118
-Biosynthesis	-Not Mapped	0.2011	0.2019	0.3026	0.3479
-Other Enzymes	-Not Mapped	0.5043	0.448	0.685	0.7866
Organismal Systems	-Not Mapped	0.2888	0.284	0.2604	0.2739
-Immune System	-Not Mapped	0.1622	0.1648	0.1169	0.1287
-Endocrine System	-Not Mapped	0.0328	0.02558	0.04627	0.03455
-Circulatory System	-Not Mapped	0.005356	0.004878	0.01465	0.01272
-Digestive System	-Not Mapped	0.01761	0.01768	0.006858	0.00578
-Excretory System	-Not Mapped	0.01984	0.01606	0.02913	0.02693
-Nervous System	-Not Mapped	0.02385	0.01834	0.02066	0.02151
-Sensory System	-Not Mapped	0.002478	0.002618	0.0007787	0.0009114
-Development	-Not Mapped	0.01551	0.01375	0.00803	0.00748
-Environmental Adaptation	-Not Mapped	0.001053	0.0008319	0.002284	0.002016
Human Diseases	-Not Mapped	0.2814	0.2595	0.4558	0.4971
-Cancers	-Not Mapped	0.05504	0.04146	0.04086	0.04374
-Immune System Diseases	-Not Mapped	0.01057	0.008911	0.0169	0.01357
-Neurodegenerative Diseases	-Not Mapped	0.0653	0.06255	0.1746	0.1607
-Cardiovascular Diseases	-Not Mapped	0.02282	0.0154	0.04121	0.02459
-Metabolic Diseases	-Not Mapped	0	0	0	0
-Infectious Diseases	-Not Mapped	0.1048	0.1086	0.112	0.1169
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
