Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Cytoskeleton	-Cancers	2.607	2.472	4.003	2.82
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	0.5628	0.5877	0.8041	0.7225
-Cell Communication	-Cancers	0.7152	0.6099	1.103	0.9889
Metabolism	-Cancers	11.22	12.35	24.05	22.46
-Membrane Transport	-Cancers	0.1886	0.2119	0.1484	0.1485
-Central Carbon Metabolism	-Cancers	1.206	1.28	3.697	3.948
-Energy Metabolism	-Cancers	0.3785	0.4702	1.471	1.657
-Biosynthesis	-Cancers	2.519	2.929	4.853	5.062
-Other Enzymes	-Cancers	6.544	7.138	10.75	11.64
Organismal Systems	-Cancers	4.234	4.796	4.156	3.843
-Immune System	-Cancers	2.296	3.01	1.849	1.706
-Endocrine System	-Cancers	0.2159	0.2955	0.6147	0.3472
-Circulatory System	-Cancers	0.02684	0.04437	0.1934	0.1819
-Digestive System	-Cancers	0.1927	0.1568	0.09026	0.07271
-Excretory System	-Cancers	0.2392	0.2575	0.3984	0.3114
-Nervous System	-Cancers	0.1292	0.1232	0.1451	0.1065
-Sensory System	-Cancers	0	0	0	0
-Development	-Cancers	0.1206	0.1097	0.05852	0.06407
-Environmental Adaptation	-Cancers	0	0	0	0
Human Diseases	-Cancers	4.163	4.195	5.84	5.953
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.03851	0.03507	0.2007	0.1767
-Neurodegenerative Diseases	-Cancers	0.6435	0.6883	1.452	1.17
-Cardiovascular Diseases	-Cancers	0.1025	0.06834	0.5865	0.27
-Metabolic Diseases	-Cancers	0	0	0	0
-Infectious Diseases	-Cancers	1.364	1.793	1.163	1.402
Not Mapped	-Cancers	13.54	16.77	16.11	13.81
-Not Mapped	-Cancers	13.54	16.77	16.11	13.81
TOTAL	-Immune System Diseases	87.01	93.33	243.2	278.9
MAPPED	-Immune System Diseases	67.83	71.72	201.1	232.2
Genetic Information Processing	-Immune System Diseases	27.45	29.82	82.58	91.4
-Transcription	-Immune System Diseases	3.479	3.693	10.15	11.04
-Translation	-Immune System Diseases	9.184	12.17	23.13	25.72
-Folding, Sorting and Degradation	-Immune System Diseases	9.259	8.719	36.94	40.33
-DNA Maintenance	-Immune System Diseases	5.529	5.24	11.22	12.02
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	3.496	3.269	4.026	3.831
-Signal Transduction	-Immune System Diseases	0.7832	0.6599	0.6393	0.8047
-Signaling Molecules and Interaction	-Immune System Diseases	2.713	2.61	2.604	2.657
Cellular Processes	-Immune System Diseases	8.553	8.309	21.22	22.14
-Cell structure	-Immune System Diseases	0	0	0	0
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	2.837	3.295	4.602	4.965
-Cytoskeleton	-Immune System Diseases	3.693	3.184	10.9	9.542
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	0.7973	0.757	2.189	2.445
-Cell Communication	-Immune System Diseases	1.225	1.072	2.035	2.157
Metabolism	-Immune System Diseases	15.9	15.91	52.88	67.59
-Membrane Transport	-Immune System Diseases	0.2828	0.2819	0.3424	0.4261
-Central Carbon Metabolism	-Immune System Diseases	2.046	1.915	7.105	8.513
-Energy Metabolism	-Immune System Diseases	0.6479	0.6769	3.64	5.606
-Biosynthesis	-Immune System Diseases	3.652	3.772	15.31	17.13
-Other Enzymes	-Immune System Diseases	9.271	9.193	21.94	27.7
Organismal Systems	-Immune System Diseases	5.998	6.678	10.9	12.62
-Immune System	-Immune System Diseases	3.252	4.289	4.444	5.593
-Endocrine System	-Immune System Diseases	0.391	0.3806	1.223	1.175
-Circulatory System	-Immune System Diseases	0.1107	0.08831	0.5639	0.5975
-Digestive System	-Immune System Diseases	0.6312	0.5371	0.2625	0.2319
-Excretory System	-Immune System Diseases	0.3388	0.3316	1.029	0.9082
-Nervous System	-Immune System Diseases	0.6125	0.5283	0.6746	0.5154
-Sensory System	-Immune System Diseases	0	0	0	0
-Development	-Immune System Diseases	0.5774	0.4371	0.194	0.2043
-Environmental Adaptation	-Immune System Diseases	0	0	0	0
Human Diseases	-Immune System Diseases	6.434	7.74	18.85	21.25
-Cancers	-Immune System Diseases	1.417	1.288	1.265	1.488
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	1.94	2.864	3.456	3.732
-Cardiovascular Diseases	-Immune System Diseases	0.1453	0.08802	1.522	0.9136
-Metabolic Diseases	-Immune System Diseases	0	0	0	0
-Infectious Diseases	-Immune System Diseases	1.932	2.47	4.253	5.097
Not Mapped	-Immune System Diseases	19.18	21.6	42.02	46.74
-Not Mapped	-Immune System Diseases	19.18	21.6	42.02	46.74
TOTAL	-Neurodegenerative Diseases	33.22	25.94	15.98	16.3
MAPPED	-Neurodegenerative Diseases	25.9	19.94	13.22	13.57
Genetic Information Processing	-Neurodegenerative Diseases	10.17	8.111	5.494	5.44
-Transcription	-Neurodegenerative Diseases	1.3	1.029	0.6672	0.6422
-Translation	-Neurodegenerative Diseases	3.592	3.452	1.52	1.537
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	3.35	2.24	2.385	2.339
-DNA Maintenance	-Neurodegenerative Diseases	1.919	1.391	0.7815	0.8151
-RNA Family	-Neurodegenerative Diseases	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	1.394	0.961	0.296	0.2889
-Signal Transduction	-Neurodegenerative Diseases	0.3665	0.228	0.05569	0.06419
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	1.002	0.6763	0.191	0.1779
Cellular Processes	-Neurodegenerative Diseases	3.305	2.374	1.556	1.499
-Cell structure	-Neurodegenerative Diseases	0	0	0	0
-Crystallins	-Neurodegenerative Diseases	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	1.045	0.9021	0.3125	0.3563
-Cytoskeleton	-Neurodegenerative Diseases	1.58	0.986	0.8366	0.6978
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.2712	0.1919	0.122	0.1331
-Cell Communication	-Neurodegenerative Diseases	0.3085	0.1932	0.1338	0.1254
Metabolism	-Neurodegenerative Diseases	5.814	4.39	3.475	3.93
-Membrane Transport	-Neurodegenerative Diseases	0.09269	0.05848	0.0225	0.02639
-Central Carbon Metabolism	-Neurodegenerative Diseases	0.4994	0.3008	0.521	0.5775
-Energy Metabolism	-Neurodegenerative Diseases	0.1568	0.1164	0.2669	0.4028
-Biosynthesis	-Neurodegenerative Diseases	1.262	0.9584	0.8677	0.9731
-Other Enzymes	-Neurodegenerative Diseases	3.079	2.263	1.442	1.61
Organismal Systems	-Neurodegenerative Diseases	1.967	1.663	0.7161	0.7628
-Immune System	-Neurodegenerative Diseases	1.017	0.921	0.292	0.3252
-Endocrine System	-Neurodegenerative Diseases	0.08943	0.07927	0.088	0.04618
-Circulatory System	-Neurodegenerative Diseases	0.01802	0.02921	0.04046	0.03474
-Digestive System	-Neurodegenerative Diseases	0.07817	0.04862	0.01312	0.0109
-Excretory System	-Neurodegenerative Diseases	0.1074	0.07716	0.06766	0.0616
-Nervous System	-Neurodegenerative Diseases	0.1057	0.09655	0.0457	0.03862
-Sensory System	-Neurodegenerative Diseases	0	0	0	0
-Development	-Neurodegenerative Diseases	0.1369	0.09978	0.0208	0.02247
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0	0
Human Diseases	-Neurodegenerative Diseases	2.166	1.891	1.55	1.595
-Cancers	-Neurodegenerative Diseases	0.3424	0.2273	0.05539	0.06162
-Immune System Diseases	-Neurodegenerative Diseases	0.0315	0.02749	0.03567	0.0302
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.06333	0.03041	0.1	0.05533
-Metabolic Diseases	-Neurodegenerative Diseases	0	0	0	0
-Infectious Diseases	-Neurodegenerative Diseases	0.7187	0.5995	0.3093	0.3018
Not Mapped	-Neurodegenerative Diseases	7.322	6.006	2.761	2.732
-Not Mapped	-Neurodegenerative Diseases	7.322	6.006	2.761	2.732
TOTAL	-Cardiovascular Diseases	61.96	70.3	63.67	75.9
MAPPED	-Cardiovascular Diseases	48.3	54.03	52.67	63.18
Genetic Information Processing	-Cardiovascular Diseases	19.2	22.19	20.24	23.64
-Transcription	-Cardiovascular Diseases	2.446	2.76	2.577	2.965
-Translation	-Cardiovascular Diseases	6.444	9.037	5.875	6.915
-Folding, Sorting and Degradation	-Cardiovascular Diseases	6.454	6.417	8.708	9.959
-DNA Maintenance	-Cardiovascular Diseases	3.852	3.977	3.045	3.493
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	2.396	2.373	1.164	1.388
-Signal Transduction	-Cardiovascular Diseases	0.9084	0.8423	0.3393	0.512
-Signaling Molecules and Interaction	-Cardiovascular Diseases	1.487	1.531	0.7154	0.797
Cellular Processes	-Cardiovascular Diseases	6.775	7.069	5.724	6.15
-Cell structure	-Cardiovascular Diseases	0	0	0	0
-Crystallins	-Cardiovascular Diseases	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	2.219	2.739	1.014	1.175
-Cytoskeleton	-Cardiovascular Diseases	3.222	3.087	3.158	3.11
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	0.8026	0.7817	0.683	0.8046
-Cell Communication	-Cardiovascular Diseases	0.5312	0.4613	0.5897	0.6821
Metabolism	-Cardiovascular Diseases	11.89	13.29	16.6	22.39
-Membrane Transport	-Cardiovascular Diseases	0.2048	0.1897	0.08209	0.1102
-Central Carbon Metabolism	-Cardiovascular Diseases	1.02	1.058	1.952	2.553
-Energy Metabolism	-Cardiovascular Diseases	0.4791	0.5451	0.9491	1.4
-Biosynthesis	-Cardiovascular Diseases	2.955	3.171	3.192	3.923
-Other Enzymes	-Cardiovascular Diseases	7.231	8.326	7.538	10.2
Organismal Systems	-Cardiovascular Diseases	4.283	5.221	2.595	2.73
-Immune System	-Cardiovascular Diseases	2.605	3.469	1.023	1.196
-Endocrine System	-Cardiovascular Diseases	0.3309	0.5022	0.336	0.3616
-Circulatory System	-Cardiovascular Diseases	0.05414	0.06802	0.1201	0.1275
-Digestive System	-Cardiovascular Diseases	0.2289	0.2739	0.05063	0.05015
-Excretory System	-Cardiovascular Diseases	0.3015	0.3163	0.3013	0.2724
-Nervous System	-Cardiovascular Diseases	0.089	0.08227	0.12	0.1115
-Sensory System	-Cardiovascular Diseases	0	0	0	0
-Development	-Cardiovascular Diseases	0.2979	0.2568	0.03742	0.04419
-Environmental Adaptation	-Cardiovascular Diseases	0	0	0	0
Human Diseases	-Cardiovascular Diseases	3.763	3.887	3.635	4.596
-Cancers	-Cardiovascular Diseases	0.6889	0.6679	0.4592	0.6202
-Immune System Diseases	-Cardiovascular Diseases	0.02653	0.02342	0.1424	0.1699
-Neurodegenerative Diseases	-Cardiovascular Diseases	0.842	0.8521	0.6666	0.8071
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0	0	0	0
-Infectious Diseases	-Cardiovascular Diseases	1.175	1.307	1.041	1.305
Not Mapped	-Cardiovascular Diseases	13.66	16.27	11	12.72
-Not Mapped	-Cardiovascular Diseases	13.66	16.27	11	12.72
TOTAL	-Metabolic Diseases	452.2	513.2	71.81	45.24
MAPPED	-Metabolic Diseases	352.6	394.4	59.4	37.66
Genetic Information Processing	-Metabolic Diseases	137.7	159.5	23.37	14.54
-Transcription	-Metabolic Diseases	16.34	18.11	2.963	1.777
-Translation	-Metabolic Diseases	45.86	64.85	6.588	4.095
-Folding, Sorting and Degradation	-Metabolic Diseases	47.51	48.04	10.47	6.412
-DNA Maintenance	-Metabolic Diseases	27.96	28.51	3.352	2.253
-RNA Family	-Metabolic Diseases	0	0	0	0
Environmental Information Processing	-Metabolic Diseases	19.27	18.55	1.468	0.8824
-Signal Transduction	-Metabolic Diseases	5.57	5.25	0.5102	0.3641
-Signaling Molecules and Interaction	-Metabolic Diseases	13.7	13.3	0.958	0.5183
Cellular Processes	-Metabolic Diseases	46.8	47.54	7.167	4.153
-Cell structure	-Metabolic Diseases	0	0	0	0
-Crystallins	-Metabolic Diseases	0	0	0	0
-Stress Response	-Metabolic Diseases	0	0	0	0
-Vesicular Transport	-Metabolic Diseases	13.28	16.66	1.13	0.7926
-Cytoskeleton	-Metabolic Diseases	22.72	20.78	3.94	2.056
-Cell Motility	-Metabolic Diseases	0	0	0	0
-Cell Growth and Death	-Metabolic Diseases	5.676	5.461	0.8738	0.5263
-Cell Communication	-Metabolic Diseases	5.128	4.643	0.9202	0.5689
Metabolism	-Metabolic Diseases	90.53	103.5	18.25	12.24
-Membrane Transport	-Metabolic Diseases	2.177	1.92	0.1492	0.08942
-Central Carbon Metabolism	-Metabolic Diseases	12.89	17.15	3.085	2.237
-Energy Metabolism	-Metabolic Diseases	3.725	3.849	1.301	0.9204
-Biosynthesis	-Metabolic Diseases	19.78	23.98	3.403	2.15
-Other Enzymes	-Metabolic Diseases	51.51	54.73	8.874	5.963
Organismal Systems	-Metabolic Diseases	30.24	34.49	3.491	2.077
-Immune System	-Metabolic Diseases	16.29	20.85	1.548	1.029
-Endocrine System	-Metabolic Diseases	4.104	3.99	0.7265	0.3616
-Circulatory System	-Metabolic Diseases	0.6845	0.6535	0.1614	0.1001
-Digestive System	-Metabolic Diseases	1.836	1.571	0.08994	0.03995
-Excretory System	-Metabolic Diseases	1.978	1.863	0.4004	0.2032
-Nervous System	-Metabolic Diseases	2.889	2.271	0.1211	0.05799
-Sensory System	-Metabolic Diseases	0.4152	0.3868	0.0159	0.01188
-Development	-Metabolic Diseases	0.7009	0.8634	0.065	0.04053
-Environmental Adaptation	-Metabolic Diseases	0.05024	0.05551	0.02834	0.01529
Human Diseases	-Metabolic Diseases	28.05	30.83	5.656	3.768
-Cancers	-Metabolic Diseases	5.811	4.926	0.466	0.3222
-Immune System Diseases	-Metabolic Diseases	0.3101	0.3435	0.1674	0.09622
-Neurodegenerative Diseases	-Metabolic Diseases	5.119	5.534	1.812	1.025
-Cardiovascular Diseases	-Metabolic Diseases	2.353	1.962	0.5815	0.2389
-Metabolic Diseases	-Metabolic Diseases	1	1	1	1
-Infectious Diseases	-Metabolic Diseases	13.46	17.07	1.567	1.08
Not Mapped	-Metabolic Diseases	99.68	118.8	12.41	7.581
-Not Mapped	-Metabolic Diseases	99.68	118.8	12.41	7.581
TOTAL	-Infectious Diseases	30.6	29.5	41.34	35.7
MAPPED	-Infectious Diseases	23.86	22.67	34.2	29.71
Genetic Information Processing	-Infectious Diseases	9.695	9.172	13.14	11.12
-Transcription	-Infectious Diseases	1.19	1.061	1.673	1.395
-Translation	-Infectious Diseases	3.33	3.8	3.815	3.252
-Folding, Sorting and Degradation	-Infectious Diseases	3.281	2.496	5.675	4.829
-DNA Maintenance	-Infectious Diseases	1.881	1.622	1.857	1.643
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	1.277	1.087	0.6879	0.6347
-Signal Transduction	-Infectious Diseases	0.2538	0.2532	0.1093	0.1333
-Signaling Molecules and Interaction	-Infectious Diseases	0.9409	0.7791	0.4311	0.4101
Cellular Processes	-Infectious Diseases	3.118	2.493	3.512	2.893
-Cell structure	-Infectious Diseases	0	0	0	0
-Crystallins	-Infectious Diseases	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0.9155	0.8694	0.6581	0.5525
-Cytoskeleton	-Infectious Diseases	1.501	1.107	1.862	1.463
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.3603	0.2848	0.3445	0.2997
-Cell Communication	-Infectious Diseases	0.2825	0.2318	0.3703	0.3582
Metabolism	-Infectious Diseases	5.323	5.671	10	9.816
-Membrane Transport	-Infectious Diseases	0.08486	0.06869	0.0533	0.05182
-Central Carbon Metabolism	-Infectious Diseases	0.4869	0.357	1.176	1.314
-Energy Metabolism	-Infectious Diseases	0.1528	0.1381	0.6025	0.6584
-Biosynthesis	-Infectious Diseases	1.469	1.405	2.102	1.991
-Other Enzymes	-Infectious Diseases	2.819	2.912	4.662	4.493
Organismal Systems	-Infectious Diseases	1.801	1.943	1.73	1.287
-Immune System	-Infectious Diseases	0.9312	1.093	0.6642	0.5624
-Endocrine System	-Infectious Diseases	0.0872	0.09407	0.2025	0.104
-Circulatory System	-Infectious Diseases	0.01223	0.01856	0.07795	0.05998
-Digestive System	-Infectious Diseases	0.1088	0.08111	0.03706	0.02454
-Excretory System	-Infectious Diseases	0.09835	0.09925	0.1816	0.1402
-Nervous System	-Infectious Diseases	0.07575	0.06295	0.07726	0.04304
-Sensory System	-Infectious Diseases	0	0	0	0
-Development	-Infectious Diseases	0.05207	0.05059	0.03596	0.03386
-Environmental Adaptation	-Infectious Diseases	0	0	0	0
Human Diseases	-Infectious Diseases	2.084	1.807	3.493	3.037
-Cancers	-Infectious Diseases	0.3667	0.279	0.1564	0.1387
-Immune System Diseases	-Infectious Diseases	0.02258	0.01792	0.09249	0.06799
-Neurodegenerative Diseases	-Infectious Diseases	0.3724	0.3243	0.6407	0.6183
-Cardiovascular Diseases	-Infectious Diseases	0.06848	0.03476	0.2729	0.1324
-Metabolic Diseases	-Infectious Diseases	0	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	6.745	6.829	7.144	5.982
-Not Mapped	-Infectious Diseases	6.745	6.829	7.144	5.982
TOTAL	Not Mapped	4.537	4.32	5.787	5.967
MAPPED	Not Mapped	3.537	3.32	4.787	4.967
Genetic Information Processing	Not Mapped	1.381	1.343	1.839	1.859
-Transcription	Not Mapped	0.1639	0.1524	0.2342	0.231
-Translation	Not Mapped	0.4601	0.5459	0.5309	0.5402
-Folding, Sorting and Degradation	Not Mapped	0.4398	0.3627	0.7818	0.7735
-DNA Maintenance	Not Mapped	0.2621	0.2285	0.2588	0.2542
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.1482	0.1334	0.08869	0.08196
-Signal Transduction	Not Mapped	0.02659	0.02631	0.01398	0.01722
-Signaling Molecules and Interaction	Not Mapped	0.1089	0.09406	0.06006	0.0562
Cellular Processes	Not Mapped	0.4257	0.3651	0.4893	0.4684
-Cell structure	Not Mapped	0	0	0	0
-Crystallins	Not Mapped	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.125	0.1273	0.09107	0.09236
-Cytoskeleton	Not Mapped	0.1926	0.1474	0.2401	0.2042
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.03704	0.03195	0.04254	0.0469
-Cell Communication	Not Mapped	0.0389	0.02834	0.04844	0.04591
Metabolism	Not Mapped	0.7893	0.7173	1.259	1.439
-Membrane Transport	Not Mapped	0.01189	0.009209	0.007461	0.008316
-Central Carbon Metabolism	Not Mapped	0.05906	0.04517	0.1639	0.1801
-Energy Metabolism	Not Mapped	0.01854	0.01748	0.08395	0.1101
-Biosynthesis	Not Mapped	0.1587	0.1485	0.2743	0.2836
-Other Enzymes	Not Mapped	0.4179	0.3683	0.5222	0.5895
Organismal Systems	Not Mapped	0.2409	0.2381	0.233	0.212
-Immune System	Not Mapped	0.122	0.1363	0.09297	0.09402
-Endocrine System	Not Mapped	0.01058	0.0119	0.02822	0.01627
-Circulatory System	Not Mapped	0.00167	0.001929	0.008955	0.008404
-Digestive System	Not Mapped	0.01061	0.007787	0.004545	0.003839
-Excretory System	Not Mapped	0.01458	0.01255	0.0239	0.01921
-Nervous System	Not Mapped	0.006517	0.005055	0.006718	0.005033
-Sensory System	Not Mapped	0	0	0	0
-Development	Not Mapped	0.007032	0.005445	0.003359	0.003432
-Environmental Adaptation	Not Mapped	0	0	0	0
Human Diseases	Not Mapped	0.2313	0.2083	0.3264	0.3137
-Cancers	Not Mapped	0.04122	0.03126	0.01931	0.02171
-Immune System Diseases	Not Mapped	0.001942	0.001439	0.009291	0.00835
-Neurodegenerative Diseases	Not Mapped	0.03542	0.03417	0.05985	0.06269
-Cardiovascular Diseases	Not Mapped	0.007174	0.003612	0.03518	0.01955
-Metabolic Diseases	Not Mapped	0	0	0	0
-Infectious Diseases	Not Mapped	0.08603	0.0803	0.07219	0.0778
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	4.537	4.32	5.787	5.967
MAPPED	-Not Mapped	3.537	3.32	4.787	4.967
Genetic Information Processing	-Not Mapped	1.381	1.343	1.839	1.859
-Transcription	-Not Mapped	0.1639	0.1524	0.2342	0.231
-Translation	-Not Mapped	0.4601	0.5459	0.5309	0.5402
-Folding, Sorting and Degradation	-Not Mapped	0.4398	0.3627	0.7818	0.7735
-DNA Maintenance	-Not Mapped	0.2621	0.2285	0.2588	0.2542
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.1482	0.1334	0.08869	0.08196
-Signal Transduction	-Not Mapped	0.02659	0.02631	0.01398	0.01722
-Signaling Molecules and Interaction	-Not Mapped	0.1089	0.09406	0.06006	0.0562
Cellular Processes	-Not Mapped	0.4257	0.3651	0.4893	0.4684
-Cell structure	-Not Mapped	0	0	0	0
-Crystallins	-Not Mapped	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.125	0.1273	0.09107	0.09236
-Cytoskeleton	-Not Mapped	0.1926	0.1474	0.2401	0.2042
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.03704	0.03195	0.04254	0.0469
-Cell Communication	-Not Mapped	0.0389	0.02834	0.04844	0.04591
Metabolism	-Not Mapped	0.7893	0.7173	1.259	1.439
-Membrane Transport	-Not Mapped	0.01189	0.009209	0.007461	0.008316
-Central Carbon Metabolism	-Not Mapped	0.05906	0.04517	0.1639	0.1801
-Energy Metabolism	-Not Mapped	0.01854	0.01748	0.08395	0.1101
-Biosynthesis	-Not Mapped	0.1587	0.1485	0.2743	0.2836
-Other Enzymes	-Not Mapped	0.4179	0.3683	0.5222	0.5895
Organismal Systems	-Not Mapped	0.2409	0.2381	0.233	0.212
-Immune System	-Not Mapped	0.122	0.1363	0.09297	0.09402
-Endocrine System	-Not Mapped	0.01058	0.0119	0.02822	0.01627
-Circulatory System	-Not Mapped	0.00167	0.001929	0.008955	0.008404
-Digestive System	-Not Mapped	0.01061	0.007787	0.004545	0.003839
-Excretory System	-Not Mapped	0.01458	0.01255	0.0239	0.01921
-Nervous System	-Not Mapped	0.006517	0.005055	0.006718	0.005033
-Sensory System	-Not Mapped	0	0	0	0
-Development	-Not Mapped	0.007032	0.005445	0.003359	0.003432
-Environmental Adaptation	-Not Mapped	0	0	0	0
Human Diseases	-Not Mapped	0.2313	0.2083	0.3264	0.3137
-Cancers	-Not Mapped	0.04122	0.03126	0.01931	0.02171
-Immune System Diseases	-Not Mapped	0.001942	0.001439	0.009291	0.00835
-Neurodegenerative Diseases	-Not Mapped	0.03542	0.03417	0.05985	0.06269
-Cardiovascular Diseases	-Not Mapped	0.007174	0.003612	0.03518	0.01955
-Metabolic Diseases	-Not Mapped	0	0	0	0
-Infectious Diseases	-Not Mapped	0.08603	0.0803	0.07219	0.0778
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
