Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	1.99	2.97	1.569	1.642
-Cytoskeleton	-Cancers	2.187	2.104	3.476	2.331
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	0.4942	0.5447	0.8	0.6982
-Cell Communication	-Cancers	0.3812	0.3359	0.5727	0.5361
Metabolism	-Cancers	13.26	14.72	30.78	29.96
-Membrane Transport	-Cancers	0.2734	0.3233	0.1794	0.1648
-Central Carbon Metabolism	-Cancers	1.153	1.164	3.798	4.078
-Energy Metabolism	-Cancers	0.6249	0.6681	2.261	2.084
-Biosynthesis	-Cancers	2.991	3.485	6.177	5.755
-Other Enzymes	-Cancers	7.114	7.909	15.73	16.24
Organismal Systems	-Cancers	5.072	5.969	6.395	4.742
-Immune System	-Cancers	3.078	4.137	2.145	1.915
-Endocrine System	-Cancers	0.2692	0.3629	1.614	0.5895
-Circulatory System	-Cancers	0.02988	0.06012	0.2885	0.2549
-Digestive System	-Cancers	0.1331	0.1235	0.07894	0.05754
-Excretory System	-Cancers	0.1629	0.1879	0.3819	0.3538
-Nervous System	-Cancers	0.2295	0.2107	0.2175	0.1747
-Sensory System	-Cancers	0	0	0	0
-Development	-Cancers	0.1435	0.1219	0.0671	0.05977
-Environmental Adaptation	-Cancers	0	0	0	0
Human Diseases	-Cancers	3.916	4.094	8.159	7.184
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.06672	0.06233	0.2902	0.2644
-Neurodegenerative Diseases	-Cancers	0.8998	1.009	2.418	1.992
-Cardiovascular Diseases	-Cancers	0.1016	0.06317	0.4594	0.1942
-Metabolic Diseases	-Cancers	0	0	0	0
-Infectious Diseases	-Cancers	1.472	1.61	1.884	2.222
Not Mapped	-Cancers	23.72	28.33	27.19	23.69
-Not Mapped	-Cancers	23.72	28.33	27.19	23.69
TOTAL	-Immune System Diseases	54.32	62.85	206.5	216.5
MAPPED	-Immune System Diseases	39.24	46.06	163.6	172.4
Genetic Information Processing	-Immune System Diseases	15.65	20.21	65.06	68.56
-Transcription	-Immune System Diseases	1.812	2.075	7.444	7.673
-Translation	-Immune System Diseases	7.195	11.39	22.34	24.26
-Folding, Sorting and Degradation	-Immune System Diseases	4.777	4.786	25.96	26.87
-DNA Maintenance	-Immune System Diseases	1.868	1.961	8.511	9.445
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	2.52	2.465	3.801	3.755
-Signal Transduction	-Immune System Diseases	0.3292	0.2835	0.5754	0.7655
-Signaling Molecules and Interaction	-Immune System Diseases	2.191	2.181	3.226	2.989
Cellular Processes	-Immune System Diseases	3.618	3.853	11.14	10.4
-Cell structure	-Immune System Diseases	0	0	0	0
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	1.607	1.991	3.065	3.305
-Cytoskeleton	-Immune System Diseases	1.39	1.247	5.48	4.343
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	0.314	0.3227	1.261	1.301
-Cell Communication	-Immune System Diseases	0.3061	0.2923	0.7723	0.7622
Metabolism	-Immune System Diseases	8.424	8.721	43.84	52.24
-Membrane Transport	-Immune System Diseases	0.2115	0.2191	0.2604	0.2436
-Central Carbon Metabolism	-Immune System Diseases	1.328	1.251	5.512	6.029
-Energy Metabolism	-Immune System Diseases	0.4629	0.5009	3.442	3.882
-Biosynthesis	-Immune System Diseases	1.901	2.064	9.739	10.72
-Other Enzymes	-Immune System Diseases	4.521	4.685	17.41	20.65
Organismal Systems	-Immune System Diseases	4.29	4.867	10.82	9.797
-Immune System	-Immune System Diseases	2.529	3.4	3.382	3.568
-Endocrine System	-Immune System Diseases	0.2094	0.215	2.544	1.098
-Circulatory System	-Immune System Diseases	0.1357	0.1194	0.8971	0.7751
-Digestive System	-Immune System Diseases	0.3329	0.2019	0.1536	0.1419
-Excretory System	-Immune System Diseases	0.3357	0.3294	0.5542	0.5232
-Nervous System	-Immune System Diseases	0.4868	0.4164	0.4779	0.6606
-Sensory System	-Immune System Diseases	0	0	0	0
-Development	-Immune System Diseases	0.2604	0.185	0.1557	0.1474
-Environmental Adaptation	-Immune System Diseases	0	0	0	0
Human Diseases	-Immune System Diseases	4.735	5.945	15.87	17.72
-Cancers	-Immune System Diseases	0.6355	0.5924	0.9305	1.032
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	1.511	2.312	4.704	4.912
-Cardiovascular Diseases	-Immune System Diseases	0.06454	0.03742	0.7244	0.3618
-Metabolic Diseases	-Immune System Diseases	0	0	0	0
-Infectious Diseases	-Immune System Diseases	1.524	2.003	4.28	4.529
Not Mapped	-Immune System Diseases	15.08	16.78	42.88	44.14
-Not Mapped	-Immune System Diseases	15.08	16.78	42.88	44.14
TOTAL	-Neurodegenerative Diseases	28.77	23.4	14.1	14.06
MAPPED	-Neurodegenerative Diseases	20.78	17.15	11.17	11.2
Genetic Information Processing	-Neurodegenerative Diseases	8.257	7.408	4.674	4.634
-Transcription	-Neurodegenerative Diseases	0.9409	0.7694	0.4753	0.4503
-Translation	-Neurodegenerative Diseases	3.845	4.258	1.541	1.585
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	2.418	1.64	1.965	1.891
-DNA Maintenance	-Neurodegenerative Diseases	0.9682	0.7108	0.5893	0.6227
-RNA Family	-Neurodegenerative Diseases	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	1.348	0.8857	0.3123	0.2954
-Signal Transduction	-Neurodegenerative Diseases	0.2178	0.1226	0.04838	0.06022
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	1.083	0.6939	0.2156	0.1926
Cellular Processes	-Neurodegenerative Diseases	2.34	1.666	0.8808	0.8133
-Cell structure	-Neurodegenerative Diseases	0	0	0	0
-Crystallins	-Neurodegenerative Diseases	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	0.8414	0.7199	0.2577	0.26
-Cytoskeleton	-Neurodegenerative Diseases	0.7369	0.4381	0.4304	0.3277
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.1868	0.1228	0.09667	0.1002
-Cell Communication	-Neurodegenerative Diseases	0.1223	0.08197	0.0487	0.04466
Metabolism	-Neurodegenerative Diseases	4.458	3.235	2.764	3.06
-Membrane Transport	-Neurodegenerative Diseases	0.08629	0.05814	0.01808	0.01621
-Central Carbon Metabolism	-Neurodegenerative Diseases	0.3374	0.2044	0.3827	0.4013
-Energy Metabolism	-Neurodegenerative Diseases	0.1716	0.1348	0.2389	0.3054
-Biosynthesis	-Neurodegenerative Diseases	0.9989	0.7437	0.6525	0.7244
-Other Enzymes	-Neurodegenerative Diseases	2.058	1.514	1.098	1.21
Organismal Systems	-Neurodegenerative Diseases	1.804	1.502	0.6822	0.574
-Immune System	-Neurodegenerative Diseases	1.01	0.8737	0.2256	0.2218
-Endocrine System	-Neurodegenerative Diseases	0.07879	0.06587	0.1823	0.0641
-Circulatory System	-Neurodegenerative Diseases	0.01489	0.02356	0.05669	0.04541
-Digestive System	-Neurodegenerative Diseases	0.04847	0.02959	0.01296	0.01161
-Excretory System	-Neurodegenerative Diseases	0.04767	0.033	0.03777	0.03482
-Nervous System	-Neurodegenerative Diseases	0.1005	0.06253	0.03013	0.03768
-Sensory System	-Neurodegenerative Diseases	0	0	0	0
-Development	-Neurodegenerative Diseases	0.1049	0.08002	0.01344	0.01424
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0	0
Human Diseases	-Neurodegenerative Diseases	1.807	1.614	1.452	1.476
-Cancers	-Neurodegenerative Diseases	0.1726	0.1038	0.04392	0.04892
-Immune System Diseases	-Neurodegenerative Diseases	0.03157	0.02597	0.0472	0.04096
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.04031	0.01618	0.05015	0.02383
-Metabolic Diseases	-Neurodegenerative Diseases	0	0	0	0
-Infectious Diseases	-Neurodegenerative Diseases	0.5369	0.4477	0.2699	0.2654
Not Mapped	-Neurodegenerative Diseases	7.985	6.248	2.927	2.866
-Not Mapped	-Neurodegenerative Diseases	7.985	6.248	2.927	2.866
TOTAL	-Cardiovascular Diseases	48.71	57.71	148.8	202.7
MAPPED	-Cardiovascular Diseases	35.19	42.3	117.9	161.4
Genetic Information Processing	-Cardiovascular Diseases	14.21	18.76	46.31	61.99
-Transcription	-Cardiovascular Diseases	1.631	1.886	5.5	7.153
-Translation	-Cardiovascular Diseases	6.426	10.39	16.11	23.06
-Folding, Sorting and Degradation	-Cardiovascular Diseases	4.47	4.629	17.67	23.36
-DNA Maintenance	-Cardiovascular Diseases	1.685	1.857	5.71	8.42
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	2.193	2.142	3.155	4.221
-Signal Transduction	-Cardiovascular Diseases	0.4865	0.4616	0.7943	1.462
-Signaling Molecules and Interaction	-Cardiovascular Diseases	1.706	1.681	2.229	2.759
Cellular Processes	-Cardiovascular Diseases	4.062	4.572	9.9	13.42
-Cell structure	-Cardiovascular Diseases	0	0	0	0
-Crystallins	-Cardiovascular Diseases	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	1.28	1.76	1.872	2.754
-Cytoskeleton	-Cardiovascular Diseases	1.944	2.04	4.838	5.408
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	0.5294	0.4735	1.265	1.926
-Cell Communication	-Cardiovascular Diseases	0.3088	0.2977	0.5319	0.7209
Metabolism	-Cardiovascular Diseases	8.14	9.132	35.36	53
-Membrane Transport	-Cardiovascular Diseases	0.1304	0.1173	0.2032	0.2676
-Central Carbon Metabolism	-Cardiovascular Diseases	0.6553	0.6612	3.429	4.971
-Energy Metabolism	-Cardiovascular Diseases	0.489	0.576	2.624	4.231
-Biosynthesis	-Cardiovascular Diseases	2.063	2.105	6.191	8.594
-Other Enzymes	-Cardiovascular Diseases	4.802	5.673	19.96	30.79
Organismal Systems	-Cardiovascular Diseases	3.736	4.717	6.296	6.376
-Immune System	-Cardiovascular Diseases	2.493	3.406	2.183	2.765
-Endocrine System	-Cardiovascular Diseases	0.3268	0.3436	1.987	1.095
-Circulatory System	-Cardiovascular Diseases	0.1057	0.1465	0.3442	0.4276
-Digestive System	-Cardiovascular Diseases	0.1279	0.1329	0.0666	0.07737
-Excretory System	-Cardiovascular Diseases	0.3398	0.3494	0.4325	0.5746
-Nervous System	-Cardiovascular Diseases	0.0795	0.06938	0.17	0.1952
-Sensory System	-Cardiovascular Diseases	0	0	0	0
-Development	-Cardiovascular Diseases	0.1817	0.1761	0.06754	0.08038
-Environmental Adaptation	-Cardiovascular Diseases	0	0	0	0
Human Diseases	-Cardiovascular Diseases	2.846	2.973	6.884	9.66
-Cancers	-Cardiovascular Diseases	0.3465	0.3292	0.7675	1.118
-Immune System Diseases	-Cardiovascular Diseases	0.02312	0.02052	0.2313	0.2955
-Neurodegenerative Diseases	-Cardiovascular Diseases	0.7323	0.7903	2.04	2.678
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0	0	0	0
-Infectious Diseases	-Cardiovascular Diseases	0.7243	0.8102	1.624	2.988
Not Mapped	-Cardiovascular Diseases	13.52	15.41	30.89	41.31
-Not Mapped	-Cardiovascular Diseases	13.52	15.41	30.89	41.31
TOTAL	-Metabolic Diseases	686.1	808.1	95.21	59.39
MAPPED	-Metabolic Diseases	495.7	592.3	75.44	47.29
Genetic Information Processing	-Metabolic Diseases	197.6	260	31.2	19.66
-Transcription	-Metabolic Diseases	22.05	24.94	3.775	2.248
-Translation	-Metabolic Diseases	89.01	144.2	10.31	6.625
-Folding, Sorting and Degradation	-Metabolic Diseases	63.26	65.85	13.65	8.494
-DNA Maintenance	-Metabolic Diseases	23.31	25.04	3.464	2.296
-RNA Family	-Metabolic Diseases	0	0	0	0
Environmental Information Processing	-Metabolic Diseases	32.08	30.51	2.101	1.269
-Signal Transduction	-Metabolic Diseases	6.039	5.577	0.587	0.4352
-Signaling Molecules and Interaction	-Metabolic Diseases	26.04	24.93	1.514	0.834
Cellular Processes	-Metabolic Diseases	54.37	58.83	7.939	4.351
-Cell structure	-Metabolic Diseases	0	0	0	0
-Crystallins	-Metabolic Diseases	0	0	0	0
-Stress Response	-Metabolic Diseases	0	0	0	0
-Vesicular Transport	-Metabolic Diseases	16.81	21.78	1.298	0.8872
-Cytoskeleton	-Metabolic Diseases	27.42	27.73	4.928	2.415
-Cell Motility	-Metabolic Diseases	0	0	0	0
-Cell Growth and Death	-Metabolic Diseases	7.227	6.62	1.227	0.7283
-Cell Communication	-Metabolic Diseases	2.915	2.706	0.4863	0.3209
Metabolism	-Metabolic Diseases	122.4	142.7	22.53	15.06
-Membrane Transport	-Metabolic Diseases	3.049	3.061	0.1842	0.08971
-Central Carbon Metabolism	-Metabolic Diseases	19.92	20.3	3.105	2.104
-Energy Metabolism	-Metabolic Diseases	6.135	6.928	1.836	1.281
-Biosynthesis	-Metabolic Diseases	31.94	39.21	4.344	2.778
-Other Enzymes	-Metabolic Diseases	59.21	63.2	9.73	6.493
Organismal Systems	-Metabolic Diseases	46.14	52.36	4.599	2.322
-Immune System	-Metabolic Diseases	27.59	35.47	1.656	1.015
-Endocrine System	-Metabolic Diseases	4.373	4.334	1.395	0.3941
-Circulatory System	-Metabolic Diseases	1.146	1.036	0.3279	0.1935
-Digestive System	-Metabolic Diseases	1.45	1.412	0.09315	0.03955
-Excretory System	-Metabolic Diseases	2.367	2.313	0.3608	0.2147
-Nervous System	-Metabolic Diseases	3.558	3.088	0.1539	0.0826
-Sensory System	-Metabolic Diseases	0.7225	0.6624	0.02272	0.01611
-Development	-Metabolic Diseases	0.9158	1.097	0.07255	0.04275
-Environmental Adaptation	-Metabolic Diseases	0.07886	0.08715	0.04902	0.02626
Human Diseases	-Metabolic Diseases	42.66	46.79	7.071	4.617
-Cancers	-Metabolic Diseases	6.381	5.678	0.4326	0.3139
-Immune System Diseases	-Metabolic Diseases	0.7626	0.9132	0.2095	0.125
-Neurodegenerative Diseases	-Metabolic Diseases	8.728	9.923	2.552	1.492
-Cardiovascular Diseases	-Metabolic Diseases	1.671	1.318	0.4874	0.2011
-Metabolic Diseases	-Metabolic Diseases	1	1	1	1
-Infectious Diseases	-Metabolic Diseases	16.04	18.41	1.47	1.269
Not Mapped	-Metabolic Diseases	190.4	215.8	19.77	12.11
-Not Mapped	-Metabolic Diseases	190.4	215.8	19.77	12.11
TOTAL	-Infectious Diseases	27.48	27.89	24.39	27.57
MAPPED	-Infectious Diseases	19.85	20.44	19.32	21.95
Genetic Information Processing	-Infectious Diseases	7.886	8.976	7.857	8.729
-Transcription	-Infectious Diseases	0.8987	0.861	0.7623	0.8487
-Translation	-Infectious Diseases	3.637	4.978	2.685	3.089
-Folding, Sorting and Degradation	-Infectious Diseases	2.39	2.191	3.135	3.421
-DNA Maintenance	-Infectious Diseases	0.9248	0.8643	1.028	1.156
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	1.288	1.053	0.4591	0.478
-Signal Transduction	-Infectious Diseases	0.1551	0.1415	0.06948	0.09746
-Signaling Molecules and Interaction	-Infectious Diseases	1.034	0.8605	0.352	0.3651
Cellular Processes	-Infectious Diseases	2.222	1.924	1.299	1.324
-Cell structure	-Infectious Diseases	0	0	0	0
-Crystallins	-Infectious Diseases	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0.6867	0.7518	0.3701	0.4207
-Cytoskeleton	-Infectious Diseases	0.7385	0.5108	0.6349	0.5446
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.2008	0.1431	0.1523	0.1656
-Cell Communication	-Infectious Diseases	0.1168	0.09342	0.08706	0.09992
Metabolism	-Infectious Diseases	4.258	4.345	5.322	6.74
-Membrane Transport	-Infectious Diseases	0.07934	0.06868	0.02666	0.02695
-Central Carbon Metabolism	-Infectious Diseases	0.3382	0.2382	0.5644	0.6669
-Energy Metabolism	-Infectious Diseases	0.1639	0.1779	0.3524	0.4942
-Biosynthesis	-Infectious Diseases	1.092	1.031	1.176	1.365
-Other Enzymes	-Infectious Diseases	1.966	1.998	3.003	3.81
Organismal Systems	-Infectious Diseases	1.723	1.773	1.341	1.283
-Immune System	-Infectious Diseases	0.9647	1.018	0.4084	0.4542
-Endocrine System	-Infectious Diseases	0.07896	0.08295	0.2833	0.1398
-Circulatory System	-Infectious Diseases	0.01344	0.01938	0.09507	0.07866
-Digestive System	-Infectious Diseases	0.09027	0.0572	0.03167	0.02589
-Excretory System	-Infectious Diseases	0.04778	0.03847	0.05675	0.05787
-Nervous System	-Infectious Diseases	0.09595	0.0825	0.1047	0.0651
-Sensory System	-Infectious Diseases	0	0	0	0
-Development	-Infectious Diseases	0.03742	0.03788	0.032	0.0269
-Environmental Adaptation	-Infectious Diseases	0	0	0	0
Human Diseases	-Infectious Diseases	1.758	1.652	2.835	3.022
-Cancers	-Infectious Diseases	0.2608	0.196	0.1446	0.1367
-Immune System Diseases	-Infectious Diseases	0.03116	0.02533	0.1002	0.08597
-Neurodegenerative Diseases	-Infectious Diseases	0.3567	0.3425	0.9699	0.8963
-Cardiovascular Diseases	-Infectious Diseases	0.0374	0.01868	0.08748	0.04606
-Metabolic Diseases	-Infectious Diseases	0	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	7.627	7.449	5.063	5.619
-Not Mapped	-Infectious Diseases	7.627	7.449	5.063	5.619
TOTAL	Not Mapped	3.603	3.745	4.816	4.906
MAPPED	Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	Not Mapped	1.014	1.18	1.47	1.496
-Transcription	Not Mapped	0.1158	0.1156	0.1506	0.1495
-Translation	Not Mapped	0.4674	0.6683	0.5211	0.5472
-Folding, Sorting and Degradation	Not Mapped	0.2934	0.2613	0.5641	0.5654
-DNA Maintenance	Not Mapped	0.1182	0.1132	0.1752	0.1896
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.1508	0.1332	0.08866	0.08507
-Signal Transduction	Not Mapped	0.01664	0.01543	0.01342	0.01734
-Signaling Molecules and Interaction	Not Mapped	0.1262	0.1091	0.06952	0.0643
Cellular Processes	Not Mapped	0.2399	0.2296	0.2566	0.2356
-Cell structure	Not Mapped	0	0	0	0
-Crystallins	Not Mapped	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.07693	0.09056	0.05398	0.0575
-Cytoskeleton	Not Mapped	0.08539	0.06617	0.1254	0.09591
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.01877	0.01611	0.02942	0.02947
-Cell Communication	Not Mapped	0.01455	0.01155	0.01664	0.01558
Metabolism	Not Mapped	0.5583	0.5155	0.9443	1.068
-Membrane Transport	Not Mapped	0.008511	0.007008	0.005266	0.004746
-Central Carbon Metabolism	Not Mapped	0.0391	0.03087	0.111	0.1174
-Energy Metabolism	Not Mapped	0.02149	0.02158	0.06961	0.08795
-Biosynthesis	Not Mapped	0.1171	0.1151	0.1976	0.2015
-Other Enzymes	Not Mapped	0.2578	0.2423	0.3749	0.422
Organismal Systems	Not Mapped	0.1936	0.2052	0.2009	0.1544
-Immune System	Not Mapped	0.1175	0.132	0.06968	0.06693
-Endocrine System	Not Mapped	0.009129	0.01049	0.05596	0.02001
-Circulatory System	Not Mapped	0.001155	0.001833	0.009925	0.008927
-Digestive System	Not Mapped	0.00508	0.004246	0.002126	0.001873
-Excretory System	Not Mapped	0.005524	0.004983	0.01121	0.01019
-Nervous System	Not Mapped	0.00588	0.004502	0.005504	0.004612
-Sensory System	Not Mapped	0	0	0	0
-Development	Not Mapped	0.004809	0.00419	0.002155	0.001946
-Environmental Adaptation	Not Mapped	0	0	0	0
Human Diseases	Not Mapped	0.1495	0.1407	0.2197	0.2272
-Cancers	Not Mapped	0.02095	0.01654	0.01353	0.01527
-Immune System Diseases	Not Mapped	0.00171	0.001332	0.00749	0.006981
-Neurodegenerative Diseases	Not Mapped	0.03434	0.03469	0.06511	0.06484
-Cardiovascular Diseases	Not Mapped	0.004012	0.001915	0.01689	0.008197
-Metabolic Diseases	Not Mapped	0	0	0	0
-Infectious Diseases	Not Mapped	0.05357	0.05257	0.05256	0.06407
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	3.603	3.745	4.816	4.906
MAPPED	-Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	-Not Mapped	1.014	1.18	1.47	1.496
-Transcription	-Not Mapped	0.1158	0.1156	0.1506	0.1495
-Translation	-Not Mapped	0.4674	0.6683	0.5211	0.5472
-Folding, Sorting and Degradation	-Not Mapped	0.2934	0.2613	0.5641	0.5654
-DNA Maintenance	-Not Mapped	0.1182	0.1132	0.1752	0.1896
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.1508	0.1332	0.08866	0.08507
-Signal Transduction	-Not Mapped	0.01664	0.01543	0.01342	0.01734
-Signaling Molecules and Interaction	-Not Mapped	0.1262	0.1091	0.06952	0.0643
Cellular Processes	-Not Mapped	0.2399	0.2296	0.2566	0.2356
-Cell structure	-Not Mapped	0	0	0	0
-Crystallins	-Not Mapped	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.07693	0.09056	0.05398	0.0575
-Cytoskeleton	-Not Mapped	0.08539	0.06617	0.1254	0.09591
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.01877	0.01611	0.02942	0.02947
-Cell Communication	-Not Mapped	0.01455	0.01155	0.01664	0.01558
Metabolism	-Not Mapped	0.5583	0.5155	0.9443	1.068
-Membrane Transport	-Not Mapped	0.008511	0.007008	0.005266	0.004746
-Central Carbon Metabolism	-Not Mapped	0.0391	0.03087	0.111	0.1174
-Energy Metabolism	-Not Mapped	0.02149	0.02158	0.06961	0.08795
-Biosynthesis	-Not Mapped	0.1171	0.1151	0.1976	0.2015
-Other Enzymes	-Not Mapped	0.2578	0.2423	0.3749	0.422
Organismal Systems	-Not Mapped	0.1936	0.2052	0.2009	0.1544
-Immune System	-Not Mapped	0.1175	0.132	0.06968	0.06693
-Endocrine System	-Not Mapped	0.009129	0.01049	0.05596	0.02001
-Circulatory System	-Not Mapped	0.001155	0.001833	0.009925	0.008927
-Digestive System	-Not Mapped	0.00508	0.004246	0.002126	0.001873
-Excretory System	-Not Mapped	0.005524	0.004983	0.01121	0.01019
-Nervous System	-Not Mapped	0.00588	0.004502	0.005504	0.004612
-Sensory System	-Not Mapped	0	0	0	0
-Development	-Not Mapped	0.004809	0.00419	0.002155	0.001946
-Environmental Adaptation	-Not Mapped	0	0	0	0
Human Diseases	-Not Mapped	0.1495	0.1407	0.2197	0.2272
-Cancers	-Not Mapped	0.02095	0.01654	0.01353	0.01527
-Immune System Diseases	-Not Mapped	0.00171	0.001332	0.00749	0.006981
-Neurodegenerative Diseases	-Not Mapped	0.03434	0.03469	0.06511	0.06484
-Cardiovascular Diseases	-Not Mapped	0.004012	0.001915	0.01689	0.008197
-Metabolic Diseases	-Not Mapped	0	0	0	0
-Infectious Diseases	-Not Mapped	0.05357	0.05257	0.05256	0.06407
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
