Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Membrane Transport	-Central Carbon Metabolism	0.1994	0.33	0.03763	0.01445	0.03116	0.01751	0.003883	0.003568	0.02867	0.01589	0.01216	0.002157
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2044	0.1359	0.1217	0.1328	0.0788	0.08171	0.2735	0.217	0.2484	0.1753	0.1645	0.0399
-Biosynthesis	-Central Carbon Metabolism	0.2572	1.227	0.7626	0.9661	0.6182	0.8173	0.3838	0.3561	0.7943	0.671	0.7092	0.3037
-Other Enzymes	-Central Carbon Metabolism	0.2789	0.1967	0.1261	0.1021	0.1209	0.09672	0.1756	0.157	0.3214	0.2821	0.1985	0.1351
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0	0	0.1198	0.09447	0.08948	0.1205	0.06488	0.04425
-Immune System	-Central Carbon Metabolism	0	0	0	0	0	0	0.05354	0.05537	0.01771	0.01243	0.003328	0.002474
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0	0	0.03171	0.01052	0.01169	0.02441	0.003427	0.01558
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0	0	0.009476	0.007053	0.029	0.05183	0.01548	0.003262
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0	0	0.0008507	0.0006213	0.01473	0.01072	0.01371	0.00672
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0	0	0.01899	0.01608	0.007866	0.009128	0.009586	0.008714
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0	0	0.001606	0.001698	0.0004145	0.0007716	0.001726	0.002475
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0	0	0.003668	0.003118	0.008069	0.0112	0.01738	0.004975
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0.0002365	4.119e-05
Human Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.03828	0.03378	0.06219	0.06216	0.03187	0.01446
-Cancers	-Central Carbon Metabolism	0	0	0	0	0	0	0.007604	0.006593	0.02444	0.0241	0.008915	0.006231
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.0127	0.009023	0.008284	0.01286	0.00315	0.004243
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.008801	0.01056	0.01561	0.01178	0.004949	0.0008122
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.001218	0.0009141	0.006164	0.003627	0.006298	0.0004278
-Infectious Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.007956	0.006691	0.007688	0.009793	0.008555	0.002748
Not Mapped	-Central Carbon Metabolism	0.8411	0.4968	0.5821	0.3358	0.6345	0.6114	1.422	1.197	2.606	2.587	1.526	0.6501
-Not Mapped	-Central Carbon Metabolism	0.8411	0.4968	0.5821	0.3358	0.6345	0.6114	1.422	1.197	2.606	2.587	1.526	0.6501
TOTAL	-Energy Metabolism	22.88	39.7	38.17	31.84	55.19	51.89	29.4	32.13	55.42	77.3	70.71	157.1
MAPPED	-Energy Metabolism	18.77	36.04	33.39	29.31	47.14	44.41	24.2	26.62	44.92	62.55	61.43	140.8
Genetic Information Processing	-Energy Metabolism	8.24	14.13	15.52	11.75	21.24	17.59	12.6	13.72	24.68	32.62	25.39	63.35
-Transcription	-Energy Metabolism	0.9313	1.405	0.6459	0.2868	1.038	0.8279	1.632	1.76	2.986	3.482	2.987	6.971
-Translation	-Energy Metabolism	2.866	9.022	9.338	6.714	12.77	10.32	3.435	3.689	8.879	11.28	6.101	22.28
-Folding, Sorting and Degradation	-Energy Metabolism	3.057	3.103	4.878	4.475	6.288	5.343	5.705	6.207	8.755	12.6	11.08	27.08
-DNA Maintenance	-Energy Metabolism	1.387	0.606	0.6582	0.2784	1.144	1.093	1.827	2.061	4.056	5.265	5.223	7.014
-RNA Family	-Energy Metabolism	0	1.043e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0.1427	0.2177	0.3303	0.221	0.3557	0.3045	1.017	1.044	2.236	3.053	1.897	4.645
-Signal Transduction	-Energy Metabolism	0.01056	0.2177	0.1202	0.08014	0.2121	0.1877	0.4772	0.5369	0.9651	1.265	0.8789	1.331
-Signaling Molecules and Interaction	-Energy Metabolism	0.1321	4.17e-09	0.2101	0.1408	0.1437	0.1168	0.5402	0.5075	1.271	1.788	1.019	3.314
Cellular Processes	-Energy Metabolism	0.8935	0.4221	0.7077	0.6613	2.08	1.875	3.294	3.275	7.766	13.61	20.87	34.23
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	9.157e-05	0.0002039	0	0.002417
-Vesicular Transport	-Energy Metabolism	0	1.043e-09	0.3127	0.2817	0.5097	0.491	0.7439	0.8696	1.022	1.613	1.045	3.388
-Cytoskeleton	-Energy Metabolism	0.3906	0.1299	0.1245	0.1924	0.1873	0.1785	2.049	1.864	5.818	10.17	18.14	28.08
-Cell Motility	-Energy Metabolism	0	0.2117	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.5029	0.08056	0.2705	0.1872	1.383	1.205	0.2125	0.2141	0.3884	0.6682	0.4224	1.35
-Cell Communication	-Energy Metabolism	0	0	0	0	0	0	0.2886	0.3278	0.5385	1.156	1.265	1.414
Metabolism	-Energy Metabolism	9.489	21.27	16.83	16.68	23.46	24.64	6.716	7.989	9.634	12.23	12.67	37.11
-Membrane Transport	-Energy Metabolism	0.9755	2.429	0.3093	0.1088	0.3954	0.2143	0.0142	0.01644	0.1154	0.09064	0.07391	0.05405
-Central Carbon Metabolism	-Energy Metabolism	4.891	7.36	8.218	7.527	12.69	12.24	3.656	4.608	4.026	5.703	6.081	25.06
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	1.258	9.029	6.267	7.272	7.845	10	1.403	1.641	3.198	3.827	4.312	7.61
-Other Enzymes	-Energy Metabolism	1.364	1.448	1.036	0.7686	1.534	1.184	0.6422	0.7234	1.294	1.609	1.207	3.387
Organismal Systems	-Energy Metabolism	0	0	0	0	0	0	0.4381	0.4353	0.3603	0.6871	0.3945	1.109
-Immune System	-Energy Metabolism	0	0	0	0	0	0	0.1958	0.2552	0.07131	0.07091	0.02023	0.06199
-Endocrine System	-Energy Metabolism	0	0	0	0	0	0	0.1159	0.0485	0.04707	0.1392	0.02084	0.3905
-Circulatory System	-Energy Metabolism	0	0	0	0	0	0	0.03465	0.0325	0.1167	0.2956	0.09414	0.08175
-Digestive System	-Energy Metabolism	0	0	0	0	0	0	0.00311	0.002863	0.05931	0.06114	0.08339	0.1684
-Excretory System	-Energy Metabolism	0	0	0	0	0	0	0.06941	0.07408	0.03167	0.05206	0.05829	0.2184
-Nervous System	-Energy Metabolism	0	0	0	0	0	0	0.005872	0.007825	0.001669	0.0044	0.0105	0.06203
-Sensory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0	0	0.01341	0.01437	0.03249	0.06385	0.1057	0.1247
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0	0	0	0	0.001438	0.001032
Human Diseases	-Energy Metabolism	0	0	0	0	0	0	0.14	0.1557	0.2504	0.3545	0.1938	0.3624
-Cancers	-Energy Metabolism	0	0	0	0	0	0	0.0278	0.03038	0.09841	0.1374	0.05421	0.1562
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0	0	0.04643	0.04158	0.03335	0.07333	0.01915	0.1063
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0	0	0.03218	0.04865	0.06283	0.06719	0.03009	0.02035
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0	0	0.004452	0.004212	0.02482	0.02069	0.03829	0.01072
-Infectious Diseases	-Energy Metabolism	0	0	0	0	0	0	0.02909	0.03083	0.03095	0.05585	0.05202	0.06887
Not Mapped	-Energy Metabolism	4.114	3.656	4.784	2.528	8.052	7.483	5.198	5.517	10.49	14.75	9.279	16.29
-Not Mapped	-Energy Metabolism	4.114	3.656	4.784	2.528	8.052	7.483	5.198	5.517	10.49	14.75	9.279	16.29
TOTAL	-Biosynthesis	18.19	4.396	6.091	4.379	7.036	5.188	20.95	19.58	17.33	20.2	16.4	20.64
MAPPED	-Biosynthesis	14.92	3.992	5.328	4.031	6.009	4.439	17.25	16.22	14.05	16.35	14.24	18.5
Genetic Information Processing	-Biosynthesis	6.55	1.565	2.477	1.616	2.708	1.758	8.978	8.361	7.716	8.524	5.889	8.325
-Transcription	-Biosynthesis	0.7403	0.1556	0.1031	0.03944	0.1323	0.08277	1.163	1.073	0.9338	0.9099	0.6928	0.916
-Translation	-Biosynthesis	2.278	0.9992	1.49	0.9233	1.628	1.032	2.448	2.249	2.776	2.946	1.415	2.928
-Folding, Sorting and Degradation	-Biosynthesis	2.43	0.3436	0.7783	0.6154	0.8016	0.5342	4.065	3.783	2.738	3.291	2.57	3.559
-DNA Maintenance	-Biosynthesis	1.102	0.06711	0.105	0.03828	0.1459	0.1093	1.302	1.256	1.268	1.376	1.211	0.9216
-RNA Family	-Biosynthesis	0	1.155e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.1134	0.02411	0.0527	0.03039	0.04535	0.03044	0.725	0.6365	0.6992	0.7977	0.44	0.6103
-Signal Transduction	-Biosynthesis	0.00839	0.02411	0.01918	0.01102	0.02704	0.01876	0.3401	0.3272	0.3018	0.3305	0.2038	0.1749
-Signaling Molecules and Interaction	-Biosynthesis	0.105	4.619e-10	0.03352	0.01937	0.01831	0.01168	0.385	0.3093	0.3975	0.4672	0.2362	0.4355
Cellular Processes	-Biosynthesis	0.7102	0.04675	0.1129	0.09094	0.2651	0.1875	2.347	1.996	2.429	3.557	4.841	4.498
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	2.863e-05	5.327e-05	0	0.0003176
-Vesicular Transport	-Biosynthesis	0	1.155e-10	0.04989	0.03874	0.06498	0.04909	0.5301	0.53	0.3195	0.4214	0.2422	0.4452
-Cytoskeleton	-Biosynthesis	0.3105	0.01438	0.01987	0.02645	0.02388	0.01785	1.46	1.136	1.819	2.658	4.207	3.689
-Cell Motility	-Biosynthesis	0	0.02345	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.3998	0.008922	0.04316	0.02574	0.1763	0.1205	0.1515	0.1305	0.1214	0.1746	0.09794	0.1774
-Cell Communication	-Biosynthesis	0	0	0	0	0	0	0.2057	0.1998	0.1684	0.3021	0.2934	0.1858
Metabolism	-Biosynthesis	7.543	2.355	2.686	2.293	2.991	2.463	4.786	4.869	3.012	3.196	2.939	4.876
-Membrane Transport	-Biosynthesis	0.7754	0.269	0.04935	0.01496	0.05041	0.02143	0.01012	0.01002	0.0361	0.02369	0.01714	0.007102
-Central Carbon Metabolism	-Biosynthesis	3.888	0.8151	1.311	1.035	1.618	1.224	2.605	2.808	1.259	1.49	1.41	3.293
-Energy Metabolism	-Biosynthesis	0.7949	0.1108	0.1596	0.1375	0.1275	0.09997	0.7126	0.6095	0.3127	0.2613	0.2319	0.1314
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	1.084	0.1604	0.1654	0.1057	0.1956	0.1183	0.4576	0.4409	0.4046	0.4204	0.2799	0.445
Organismal Systems	-Biosynthesis	0	0	0	0	0	0	0.3122	0.2653	0.1127	0.1796	0.09148	0.1457
-Immune System	-Biosynthesis	0	0	0	0	0	0	0.1395	0.1555	0.0223	0.01853	0.004692	0.008146
-Endocrine System	-Biosynthesis	0	0	0	0	0	0	0.08262	0.02956	0.01472	0.03638	0.004833	0.05131
-Circulatory System	-Biosynthesis	0	0	0	0	0	0	0.02469	0.01981	0.0365	0.07725	0.02183	0.01074
-Digestive System	-Biosynthesis	0	0	0	0	0	0	0.002216	0.001745	0.01855	0.01598	0.01934	0.02213
-Excretory System	-Biosynthesis	0	0	0	0	0	0	0.04947	0.04515	0.009903	0.0136	0.01352	0.0287
-Nervous System	-Biosynthesis	0	0	0	0	0	0	0.004185	0.004769	0.0005218	0.00115	0.002434	0.008151
-Sensory System	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0	0	0.009556	0.008758	0.01016	0.01668	0.0245	0.01638
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.0003335	0.0001356
Human Diseases	-Biosynthesis	0	0	0	0	0	0	0.09973	0.09486	0.07829	0.09263	0.04493	0.04762
-Cancers	-Biosynthesis	0	0	0	0	0	0	0.01981	0.01852	0.03077	0.03591	0.01257	0.02052
-Immune System Diseases	-Biosynthesis	0	0	0	0	0	0	0.03309	0.02534	0.01043	0.01916	0.004441	0.01397
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0	0	0.02293	0.02965	0.01965	0.01756	0.006979	0.002674
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0	0	0.003173	0.002567	0.007759	0.005406	0.00888	0.001409
-Infectious Diseases	-Biosynthesis	0	0	0	0	0	0	0.02073	0.01879	0.009678	0.01459	0.01206	0.00905
Not Mapped	-Biosynthesis	3.27	0.4049	0.7634	0.3476	1.026	0.7481	3.704	3.363	3.281	3.855	2.152	2.141
-Not Mapped	-Biosynthesis	3.27	0.4049	0.7634	0.3476	1.026	0.7481	3.704	3.363	3.281	3.855	2.152	2.141
TOTAL	-Other Enzymes	16.77	27.42	36.84	41.43	35.97	43.84	45.78	44.42	42.82	48.05	58.57	46.39
MAPPED	-Other Enzymes	13.76	24.89	32.22	38.14	30.72	37.51	37.69	36.79	34.72	38.88	50.89	41.58
Genetic Information Processing	-Other Enzymes	6.041	9.763	14.98	15.29	13.84	14.86	19.62	18.96	19.07	20.27	21.04	18.71
-Transcription	-Other Enzymes	0.6827	0.9704	0.6233	0.3731	0.6765	0.6994	2.541	2.433	2.308	2.164	2.475	2.058
-Translation	-Other Enzymes	2.101	6.231	9.011	8.735	8.323	8.721	5.349	5.1	6.862	7.008	5.055	6.58
-Folding, Sorting and Degradation	-Other Enzymes	2.241	2.143	4.707	5.822	4.098	4.514	8.883	8.58	6.766	7.829	9.181	7.997
-DNA Maintenance	-Other Enzymes	1.016	0.4185	0.6351	0.3622	0.7458	0.9234	2.845	2.85	3.135	3.273	4.327	2.071
-RNA Family	-Other Enzymes	0	7.201e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.1046	0.1503	0.3187	0.2875	0.2319	0.2572	1.584	1.444	1.728	1.897	1.572	1.371
-Signal Transduction	-Other Enzymes	0.007738	0.1503	0.116	0.1043	0.1382	0.1586	0.7431	0.7422	0.7458	0.7862	0.7281	0.3929
-Signaling Molecules and Interaction	-Other Enzymes	0.09685	2.88e-09	0.2027	0.1833	0.09362	0.09868	0.8412	0.7015	0.9823	1.111	0.8438	0.9785
Cellular Processes	-Other Enzymes	0.655	0.2916	0.6829	0.8604	1.356	1.584	5.13	4.527	6.002	8.46	17.29	10.11
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	7.077e-05	0.0001267	0	0.0007138
-Vesicular Transport	-Other Enzymes	0	7.201e-10	0.3017	0.3665	0.3322	0.4148	1.158	1.202	0.7897	1.002	0.8653	1
-Cytoskeleton	-Other Enzymes	0.2863	0.0897	0.1202	0.2503	0.1221	0.1508	3.191	2.576	4.496	6.323	15.03	8.29
-Cell Motility	-Other Enzymes	0	0.1462	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.3687	0.05564	0.261	0.2436	0.9013	1.018	0.331	0.296	0.3001	0.4153	0.3499	0.3986
-Cell Communication	-Other Enzymes	0	0	0	0	0	0	0.4494	0.4532	0.4161	0.7187	1.048	0.4175
Metabolism	-Other Enzymes	6.956	14.69	16.24	21.7	15.29	20.82	10.46	11.04	7.445	7.601	10.5	10.96
-Membrane Transport	-Other Enzymes	0.7151	1.677	0.2984	0.1415	0.2577	0.1811	0.02211	0.02273	0.0892	0.05634	0.06123	0.01596
-Central Carbon Metabolism	-Other Enzymes	3.586	5.083	7.93	9.794	8.271	10.34	5.693	6.37	3.111	3.545	5.037	7.399
-Energy Metabolism	-Other Enzymes	0.7331	0.6907	0.965	1.301	0.6518	0.8448	1.557	1.382	0.7728	0.6216	0.8284	0.2953
-Biosynthesis	-Other Enzymes	0.9222	6.236	6.048	9.461	5.113	8.45	2.185	2.268	2.471	2.379	3.572	2.247
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0	0	0.6823	0.6017	0.2784	0.4271	0.3268	0.3274
-Immune System	-Other Enzymes	0	0	0	0	0	0	0.3048	0.3527	0.05511	0.04407	0.01676	0.0183
-Endocrine System	-Other Enzymes	0	0	0	0	0	0	0.1805	0.06704	0.03638	0.08652	0.01726	0.1153
-Circulatory System	-Other Enzymes	0	0	0	0	0	0	0.05395	0.04492	0.09022	0.1837	0.07799	0.02414
-Digestive System	-Other Enzymes	0	0	0	0	0	0	0.004843	0.003958	0.04583	0.03801	0.06908	0.04972
-Excretory System	-Other Enzymes	0	0	0	0	0	0	0.1081	0.1024	0.02447	0.03236	0.04829	0.06448
-Nervous System	-Other Enzymes	0	0	0	0	0	0	0.009144	0.01082	0.00129	0.002735	0.008696	0.01832
-Sensory System	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0	0	0.02088	0.01986	0.0251	0.03969	0.08753	0.03681
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0.001191	0.0003048
Human Diseases	-Other Enzymes	0	0	0	0	0	0	0.2179	0.2152	0.1935	0.2203	0.1605	0.107
-Cancers	-Other Enzymes	0	0	0	0	0	0	0.04329	0.042	0.07605	0.08542	0.04491	0.04611
-Immune System Diseases	-Other Enzymes	0	0	0	0	0	0	0.0723	0.05747	0.02577	0.04558	0.01586	0.0314
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0	0	0.0501	0.06725	0.04855	0.04176	0.02493	0.00601
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0	0	0.006933	0.005822	0.01918	0.01286	0.03172	0.003166
-Infectious Diseases	-Other Enzymes	0	0	0	0	0	0	0.0453	0.04262	0.02392	0.03471	0.04309	0.02033
Not Mapped	-Other Enzymes	3.016	2.525	4.617	3.289	5.248	6.321	8.094	7.626	8.108	9.169	7.686	4.81
-Not Mapped	-Other Enzymes	3.016	2.525	4.617	3.289	5.248	6.321	8.094	7.626	8.108	9.169	7.686	4.81
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	67.1	73.82	153.8	112.5	179.2	141.7
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	55.24	61.15	124.7	91.03	155.7	127
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	28.75	31.51	68.5	47.47	64.37	57.14
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	3.724	4.044	8.289	5.067	7.573	6.287
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	7.839	8.476	24.65	16.41	15.47	20.1
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	13.02	14.26	24.3	18.33	28.09	24.43
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	4.17	4.736	11.26	7.662	13.24	6.326
-RNA Family	Organismal Systems	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.322	2.399	6.207	4.442	4.81	4.189
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.089	1.233	2.679	1.841	2.228	1.2
-Signaling Molecules and Interaction	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.233	1.166	3.528	2.602	2.582	2.989
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	7.518	7.524	21.56	19.81	52.91	30.87
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.0002542	0.0002967	0	0.00218
-Vesicular Transport	Organismal Systems	NaN	Inf	Inf	Inf	Inf	Inf	1.698	1.998	2.836	2.347	2.648	3.055
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	4.677	4.281	16.15	14.8	45.99	25.32
-Cell Motility	Organismal Systems	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.4851	0.4919	1.078	0.9724	1.071	1.218
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.6587	0.7532	1.495	1.683	3.208	1.275
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	15.33	18.35	26.74	17.8	32.13	33.47
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.0324	0.03777	0.3204	0.1319	0.1874	0.04874
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	8.345	10.59	11.18	8.299	15.41	22.6
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.282	2.297	2.776	1.455	2.535	0.9019
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	3.203	3.769	8.877	5.569	10.93	6.864
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.466	1.662	3.592	2.341	3.06	3.055
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.4468	0.5862	0.1979	0.1032	0.05129	0.05591
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.2646	0.1114	0.1307	0.2026	0.05283	0.3522
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.07908	0.07466	0.324	0.4302	0.2386	0.07373
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.007099	0.006577	0.1646	0.08898	0.2114	0.1519
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.1584	0.1702	0.08791	0.07576	0.1478	0.197
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.0134	0.01798	0.004632	0.006404	0.02661	0.05595
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.0306	0.03301	0.09017	0.09292	0.2678	0.1125
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0.003645	0.0009309
Human Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.3194	0.3576	0.6949	0.5159	0.4912	0.3269
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.06345	0.06979	0.2732	0.2	0.1374	0.1408
-Immune System Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.106	0.09551	0.09258	0.1067	0.04855	0.0959
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.07344	0.1118	0.1744	0.09778	0.07629	0.01836
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.01016	0.009676	0.06888	0.03011	0.09707	0.009669
-Infectious Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.06639	0.07083	0.08591	0.08128	0.1319	0.06211
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	11.86	12.67	29.12	21.47	23.52	14.69
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	11.86	12.67	29.12	21.47	23.52	14.69
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	150.2	125.9	777.1	1090	3495	2534
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	123.6	104.3	629.9	882.2	3036	2271
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	64.36	53.76	346	460	1255	1022
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	8.335	6.898	41.87	49.1	147.6	112.4
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	17.55	14.46	124.5	159	301.6	359.5
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	29.14	24.32	122.8	177.6	547.7	436.9
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	9.334	8.079	56.88	74.25	258.1	113.1
-RNA Family	-Immune System	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5.197	4.093	31.36	43.05	93.78	74.93
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2.438	2.104	13.53	17.84	43.44	21.47
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2.76	1.989	17.82	25.21	50.34	53.46
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	16.83	12.84	108.9	191.9	1032	552.2
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.001284	0.002875	0	0.039
-Vesicular Transport	-Immune System	NaN	Inf	Inf	Inf	Inf	Inf	3.8	3.408	14.33	22.74	51.62	54.65
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	10.47	7.304	81.58	143.5	896.6	452.9
-Cell Motility	-Immune System	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	1.086	0.8391	5.446	9.423	20.88	21.78
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	1.474	1.285	7.551	16.31	62.54	22.81
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	34.31	31.31	135.1	172.5	626.4	598.7
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	0.07253	0.06443	1.619	1.278	3.653	0.8718
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	18.68	18.06	56.46	80.43	300.5	404.2
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5.109	3.919	14.02	14.1	49.42	16.13
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	7.169	6.43	44.84	53.97	213.1	122.8
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	3.281	2.835	18.15	22.69	59.66	54.63
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	2.238	1.706	5.052	9.691	19.5	17.89
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
