Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Folding, Sorting and Degradation	-Translation	0.2507	0.2647	0.2783	0.2359	0.2502	0.2618	0.2025	0.2157	0.226	0.1812	0.1933	0.2022	0.1659	0.1769	0.1857
-DNA Maintenance	-Translation	0.1058	0.1188	0.1284	0.09371	0.1064	0.1162	0.07443	0.08684	0.09345	0.05966	0.07042	0.07549	0.05024	0.0598	0.06559
-RNA Family	-Translation	2.97e-06	5.485e-06	6.759e-06	2.262e-06	4.176e-06	5.15e-06	1.477e-06	2.728e-06	3.363e-06	1.149e-06	2.124e-06	2.619e-06	9.194e-07	1.699e-06	2.095e-06
Environmental Information Processing	-Translation	0.04494	0.04676	0.05628	0.03599	0.03703	0.04662	0.02636	0.02706	0.03356	0.02168	0.02217	0.02721	0.01785	0.01818	0.02251
-Signal Transduction	-Translation	0.04461	0.04643	0.05529	0.03599	0.03703	0.04662	0.02635	0.02706	0.03356	0.02168	0.02217	0.02721	0.01785	0.01818	0.02251
-Signaling Molecules and Interaction	-Translation	0.0003325	0.0003338	0.0003359	1.285e-06	1.291e-06	1.3e-06	8.392e-07	8.429e-07	8.484e-07	6.536e-07	6.563e-07	6.6e-07	5.229e-07	5.251e-07	5.275e-07
Cellular Processes	-Translation	0.05535	0.05794	0.07477	0.03348	0.03526	0.04951	0.03011	0.03204	0.04057	0.02772	0.02941	0.03631	0.02487	0.02667	0.02876
-Hemoglobin	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Translation	0	0	0.002244	0	0	0.0009854	0	0	0.0006867	0	0	0.0005167	0	0	0.0004494
-Cytoskeleton	-Translation	0.0163	0.01635	0.01645	0.01441	0.01446	0.01455	0.01138	0.01142	0.01148	0.00972	0.009748	0.009799	0.008622	0.008647	0.008684
-Cell Motility	-Translation	0.03272	0.03521	0.05275	0.01335	0.01342	0.02904	0.01387	0.01393	0.02398	0.01334	0.0134	0.02172	0.01156	0.01159	0.01519
-Cell Growth and Death	-Translation	0.005154	0.005717	0.006291	0.005485	0.006043	0.006802	0.004663	0.005182	0.006162	0.004505	0.004866	0.005901	0.00457	0.004937	0.00604
-Cell Communication	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Translation	2.091	2.134	2.168	1.881	1.922	1.964	1.558	1.589	1.629	1.347	1.375	1.415	1.135	1.155	1.183
-Membrane Transport	-Translation	0.345	0.4136	0.4369	0.2984	0.3409	0.3599	0.2319	0.268	0.2812	0.1803	0.2077	0.2196	0.1314	0.1539	0.1598
-Central Carbon Metabolism	-Translation	0.402	0.4662	0.5151	0.292	0.3728	0.421	0.2465	0.2898	0.3298	0.2095	0.2322	0.2646	0.1648	0.1811	0.2097
-Energy Metabolism	-Translation	0.09311	0.1151	0.1439	0.09014	0.1301	0.1575	0.07951	0.1084	0.1372	0.06981	0.09228	0.1141	0.04862	0.06557	0.09199
-Biosynthesis	-Translation	0.4263	0.4768	0.4913	0.4333	0.4756	0.5095	0.3861	0.4203	0.4579	0.3679	0.4177	0.4551	0.3278	0.369	0.4096
-Other Enzymes	-Translation	0.5973	0.6345	0.7541	0.5245	0.5749	0.6991	0.4333	0.4737	0.5617	0.3703	0.4065	0.4752	0.3232	0.3696	0.4186
Organismal Systems	-Translation	0	0.001692	0.003841	0	0.001688	0.003511	0	0.0009592	0.002571	0	0.0003638	0.001735	0	0.0001593	0.001086
-Immune System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Translation	0	0.001686	0.003841	0	0.001683	0.003511	0	0.0009592	0.002571	0	0.0003638	0.001735	0	0.0001593	0.001086
-Circulatory System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Translation	0	0	4.23e-07	0	0	3.22e-07	0	0	2.103e-07	0	0	1.638e-07	0	0	1.31e-07
-Sensory System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Translation	0.01436	0.04467	0.07017	0.01218	0.04019	0.06886	0.0107	0.03615	0.06247	0.009406	0.03729	0.05965	0.008476	0.02389	0.0423
-Cancers	-Translation	0	0.0003709	0.006178	0	3.224e-07	0.0002394	0	2.106e-07	0.0001774	0	1.639e-07	0.0001381	0	1.311e-07	0.0001262
-Immune System Diseases	-Translation	0	4.242e-07	0.0006738	0	3.231e-07	0.0005794	0	2.109e-07	0.0003573	0	1.642e-07	0.0002414	0	1.313e-07	0.0001689
-Neurodegenerative Diseases	-Translation	0	0.02479	0.02705	0	0.03245	0.03347	0	0.03087	0.03159	0	0.03317	0.03371	0	0.02051	0.02098
-Cardiovascular Diseases	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-Translation	0	0	0.01903	0	0	0.01604	0	0	0.01305	0	0	0.01041	0	0	0.008277
-Infectious Diseases	-Translation	0.0006407	0.01316	0.03821	0.0005317	0.01112	0.03202	0.0005757	0.009712	0.02726	0.0004259	0.008598	0.02353	0.0004083	0.006754	0.01938
Not Mapped	-Translation	0.4423	0.4436	0.4463	0.3513	0.3526	0.3548	0.2792	0.2803	0.2818	0.2322	0.2329	0.2341	0.2043	0.2049	0.2058
-Not Mapped	-Translation	0.4423	0.4436	0.4463	0.3513	0.3526	0.3548	0.2792	0.2803	0.2818	0.2322	0.2329	0.2341	0.2043	0.2049	0.2058
TOTAL	-Folding, Sorting and Degradation	14.5	16.06	16.87	14.23	15.48	16.44	14.33	15.63	16.59	14.58	15.74	16.71	14.45	15.56	16.28
MAPPED	-Folding, Sorting and Degradation	12.99	14.39	15.12	12.94	14.07	14.95	13.14	14.33	15.22	13.47	14.54	15.43	13.37	14.39	15.07
Genetic Information Processing	-Folding, Sorting and Degradation	5.239	5.727	5.923	5.488	5.929	6.173	6.008	6.507	6.788	6.473	6.951	7.26	6.926	7.409	7.693
-Transcription	-Folding, Sorting and Degradation	0.4067	0.4927	0.5357	0.4059	0.49	0.5464	0.3822	0.4593	0.5204	0.3409	0.4083	0.4635	0.3273	0.3895	0.4439
-Translation	-Folding, Sorting and Degradation	3.398	3.748	3.96	3.657	3.991	4.236	4.231	4.622	4.91	4.773	5.163	5.479	5.256	5.651	5.936
-Folding, Sorting and Degradation	-Folding, Sorting and Degradation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-DNA Maintenance	-Folding, Sorting and Degradation	0.4062	0.4344	0.4896	0.385	0.425	0.4704	0.3528	0.3949	0.44	0.3164	0.3599	0.4009	0.2916	0.3428	0.3821
-RNA Family	-Folding, Sorting and Degradation	1.184e-05	1.974e-05	2.478e-05	9.588e-06	1.599e-05	2.012e-05	7.292e-06	1.21e-05	1.513e-05	6.344e-06	1.053e-05	1.315e-05	5.542e-06	9.171e-06	1.146e-05
Environmental Information Processing	-Folding, Sorting and Degradation	0.1571	0.1757	0.2147	0.1358	0.1439	0.1916	0.1161	0.1222	0.1593	0.1073	0.1123	0.1473	0.09609	0.1012	0.1308
-Signal Transduction	-Folding, Sorting and Degradation	0.1559	0.1745	0.2109	0.1358	0.1439	0.1916	0.1161	0.1222	0.1593	0.1073	0.1123	0.1473	0.09609	0.1012	0.1308
-Signaling Molecules and Interaction	-Folding, Sorting and Degradation	0.001134	0.001256	0.001333	4.722e-06	5.136e-06	5.479e-06	3.566e-06	3.89e-06	4.167e-06	3.132e-06	3.382e-06	3.625e-06	2.76e-06	2.971e-06	3.167e-06
Cellular Processes	-Folding, Sorting and Degradation	0.2025	0.2125	0.2825	0.1304	0.1423	0.2005	0.1361	0.1491	0.1921	0.14	0.1538	0.1929	0.1371	0.1523	0.1677
-Hemoglobin	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Folding, Sorting and Degradation	0	0	0.008709	0	0	0.003614	0	0	0.002912	0	0	0.002471	0	0	0.002367
-Cytoskeleton	-Folding, Sorting and Degradation	0.05562	0.0616	0.06472	0.05296	0.0576	0.0612	0.04835	0.05274	0.056	0.04658	0.05029	0.05337	0.0455	0.04899	0.05129
-Cell Motility	-Folding, Sorting and Degradation	0.1196	0.1312	0.1972	0.04893	0.05491	0.1158	0.05878	0.06579	0.111	0.06379	0.0708	0.1122	0.06085	0.06712	0.08532
-Cell Growth and Death	-Folding, Sorting and Degradation	0.01932	0.02138	0.02488	0.02189	0.02439	0.02874	0.02155	0.02422	0.0302	0.02326	0.02562	0.03227	0.02583	0.02885	0.03578
-Cell Communication	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Folding, Sorting and Degradation	7.251	8.025	8.435	7.03	7.77	8.119	6.72	7.446	7.787	6.56	7.259	7.519	6.073	6.677	6.849
-Membrane Transport	-Folding, Sorting and Degradation	1.172	1.604	1.651	1.091	1.353	1.495	0.981	1.245	1.383	0.8605	1.09	1.207	0.6905	0.8681	0.9594
-Central Carbon Metabolism	-Folding, Sorting and Degradation	1.487	1.709	1.922	1.238	1.471	1.73	1.175	1.295	1.518	1.065	1.199	1.318	0.8871	1.07	1.171
-Energy Metabolism	-Folding, Sorting and Degradation	0.3164	0.4389	0.5527	0.3296	0.5247	0.6471	0.3364	0.5099	0.6503	0.3404	0.4734	0.6054	0.2886	0.3953	0.4953
-Biosynthesis	-Folding, Sorting and Degradation	1.611	1.747	1.868	1.732	1.895	2.091	1.761	1.965	2.154	1.896	2.145	2.354	1.844	2.106	2.344
-Other Enzymes	-Folding, Sorting and Degradation	2.224	2.315	2.826	2.003	2.287	2.791	1.917	2.213	2.596	1.832	2.144	2.454	1.74	2.06	2.366
Organismal Systems	-Folding, Sorting and Degradation	0	0.006201	0.01517	0	0.00666	0.01482	0	0.004548	0.01259	0	0.001939	0.009484	0	0.0009399	0.006428
-Immune System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Folding, Sorting and Degradation	0	0.006201	0.01445	0	0.00666	0.01407	0	0.004548	0.01193	0	0.001939	0.008991	0	0.0009399	0.006152
-Circulatory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Folding, Sorting and Degradation	0	0	1.596e-06	0	0	1.295e-06	0	0	9.788e-07	0	0	8.506e-07	0	0	7.443e-07
-Sensory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Folding, Sorting and Degradation	0.05265	0.1688	0.2521	0.04803	0.1686	0.263	0.04885	0.1609	0.2764	0.04818	0.178	0.2951	0.0479	0.1376	0.2277
-Cancers	-Folding, Sorting and Degradation	0	0.001457	0.02228	0	1.295e-06	0.001009	0	9.788e-07	0.0008674	0	8.506e-07	0.0007537	0	7.443e-07	0.0007465
-Immune System Diseases	-Folding, Sorting and Degradation	0	1.558e-06	0.002543	0	1.277e-06	0.002311	0	9.645e-07	0.001653	0	8.425e-07	0.001247	0	7.429e-07	0.0009489
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0	0.08437	0.103	0	0.1189	0.1374	0	0.1308	0.1498	0	0.1586	0.1797	0	0.108	0.1218
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-Folding, Sorting and Degradation	0	0	0.07253	0	0	0.06542	0	0	0.06141	0	0	0.05484	0	0	0.04889
-Infectious Diseases	-Folding, Sorting and Degradation	0.00246	0.0502	0.1444	0.002185	0.04565	0.128	0.002728	0.04613	0.1264	0.002259	0.04588	0.1217	0.00237	0.03818	0.109
Not Mapped	-Folding, Sorting and Degradation	1.509	1.671	1.756	1.291	1.404	1.492	1.187	1.294	1.374	1.113	1.201	1.275	1.078	1.161	1.215
-Not Mapped	-Folding, Sorting and Degradation	1.509	1.671	1.756	1.291	1.404	1.492	1.187	1.294	1.374	1.113	1.201	1.275	1.078	1.161	1.215
TOTAL	-DNA Maintenance	32.41	34.43	37.9	32.22	35.17	38.8	34.08	38.13	42.23	37.68	42.77	47.57	38.95	44.93	50.13
MAPPED	-DNA Maintenance	29.04	30.85	33.95	29.3	31.98	35.28	31.26	34.98	38.73	34.8	39.51	43.94	36.04	41.57	46.39
Genetic Information Processing	-DNA Maintenance	11.65	12.09	13.52	12.4	13.21	14.78	14.27	15.6	17.58	16.73	18.59	20.99	18.71	21.15	23.9
-Transcription	-DNA Maintenance	0.9362	1.023	1.272	0.9552	1.042	1.356	0.9678	1.055	1.386	0.9474	1.036	1.369	0.9548	1.057	1.424
-Translation	-DNA Maintenance	7.547	8.08	8.838	8.228	9.062	9.924	10	11.28	12.43	12.26	14.03	15.53	14.11	16.38	18.21
-Folding, Sorting and Degradation	-DNA Maintenance	2.041	2.11	2.455	2.116	2.216	2.585	2.243	2.332	2.782	2.461	2.572	3.087	2.597	2.774	3.322
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	2.499e-05	4.443e-05	5.148e-05	2.125e-05	3.794e-05	4.278e-05	1.7e-05	3.085e-05	3.395e-05	1.632e-05	2.986e-05	3.296e-05	1.537e-05	2.789e-05	3.132e-05
Environmental Information Processing	-DNA Maintenance	0.3558	0.3964	0.4384	0.3047	0.3542	0.4173	0.2706	0.3245	0.3775	0.2719	0.3311	0.3826	0.2564	0.3192	0.367
-Signal Transduction	-DNA Maintenance	0.3532	0.3935	0.4353	0.3046	0.3542	0.4134	0.2706	0.3245	0.373	0.2718	0.3311	0.3778	0.2564	0.3192	0.3633
-Signaling Molecules and Interaction	-DNA Maintenance	0.002535	0.002814	0.003152	1.069e-05	1.214e-05	1.376e-05	8.484e-06	9.716e-06	1.132e-05	8.093e-06	9.326e-06	1.099e-05	7.44e-06	8.785e-06	1.044e-05
Cellular Processes	-DNA Maintenance	0.4206	0.5041	0.5904	0.2801	0.3323	0.4329	0.3063	0.3706	0.4436	0.3445	0.4227	0.4938	0.3561	0.4459	0.5144
-Hemoglobin	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-DNA Maintenance	0	0	0.01813	0	0	0.008503	0	0	0.007373	0	0	0.006867	0	0	0.006906
-Cytoskeleton	-DNA Maintenance	0.1243	0.1321	0.1454	0.1199	0.1309	0.1444	0.115	0.1287	0.1425	0.1204	0.1366	0.152	0.1227	0.1415	0.1579
-Cell Motility	-DNA Maintenance	0.2535	0.3083	0.4194	0.1108	0.1314	0.2521	0.1398	0.1718	0.2589	0.1648	0.2046	0.2891	0.1641	0.2106	0.2348
-Cell Growth and Death	-DNA Maintenance	0.04278	0.04921	0.05783	0.04937	0.05853	0.0693	0.05145	0.06444	0.0771	0.05934	0.07558	0.08908	0.06937	0.08992	0.1073
-Cell Communication	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-DNA Maintenance	16.18	17.21	19.11	15.84	17.37	19.47	15.89	17.9	20.29	16.85	19.25	22.01	16.27	18.89	21.54
-Membrane Transport	-DNA Maintenance	2.698	3.374	3.782	2.568	3.163	3.381	2.484	3.141	3.332	2.391	3.011	3.207	2.015	2.58	2.664
-Central Carbon Metabolism	-DNA Maintenance	3.241	3.866	4.415	2.714	3.394	4.158	2.712	3.448	4.029	2.789	3.289	3.979	2.671	2.959	3.73
-Energy Metabolism	-DNA Maintenance	0.7283	0.9743	1.348	0.7757	1.129	1.601	0.8518	1.159	1.652	0.9459	1.181	1.676	0.7962	1.056	1.645
-Biosynthesis	-DNA Maintenance	3.339	3.815	4.288	3.74	4.424	5.058	4.132	4.896	5.736	4.874	5.873	7.034	4.998	6.133	7.326
-Other Enzymes	-DNA Maintenance	4.698	5.286	6.494	4.726	5.178	6.832	4.517	5.334	6.796	4.643	5.691	7.237	4.796	5.781	7.395
Organismal Systems	-DNA Maintenance	0	0.01472	0.03233	0	0.01579	0.03298	0	0.01289	0.02961	0	0.006098	0.02464	0	0.003171	0.01815
-Immune System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-DNA Maintenance	0	0.0136	0.03233	0	0.01522	0.03298	0	0.01289	0.02961	0	0.006098	0.02464	0	0.003171	0.01815
-Circulatory System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-DNA Maintenance	0	0	3.418e-06	0	0	2.918e-06	0	0	2.373e-06	0	0	2.297e-06	0	0	2.145e-06
-Sensory System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-DNA Maintenance	0.125	0.3763	0.5847	0.1192	0.3737	0.6477	0.1331	0.3873	0.7238	0.1461	0.4945	0.8557	0.1544	0.3817	0.7099
-Cancers	-DNA Maintenance	0	0.002974	0.05208	0	3.22e-06	0.002159	0	2.606e-06	0.001993	0	2.512e-06	0.00193	0	2.388e-06	0.00206
-Immune System Diseases	-DNA Maintenance	0	3.698e-06	0.005271	0	3.17e-06	0.005	0	2.59e-06	0.003838	0	2.501e-06	0.003209	0	2.344e-06	0.002596
-Neurodegenerative Diseases	-DNA Maintenance	0	0.1942	0.2383	0	0.2776	0.3301	0	0.3182	0.3886	0	0.4162	0.5143	0	0.2976	0.375
-Cardiovascular Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-DNA Maintenance	0	0	0.1786	0	0	0.1699	0	0	0.1741	0	0	0.1733	0	0	0.1501
-Infectious Diseases	-DNA Maintenance	0.006056	0.1025	0.2993	0.005674	0.0966	0.2764	0.007735	0.1048	0.2917	0.007139	0.1145	0.3117	0.008127	0.1225	0.2955
Not Mapped	-DNA Maintenance	3.373	3.583	3.944	2.924	3.191	3.521	2.823	3.159	3.498	2.875	3.264	3.63	2.907	3.353	3.742
-Not Mapped	-DNA Maintenance	3.373	3.583	3.944	2.924	3.191	3.521	2.823	3.159	3.498	2.875	3.264	3.63	2.907	3.353	3.742
TOTAL	-RNA Family	629600	774800	1007000	753300	927100	1205000	1004000	1236000	1607000	1164000	1432000	1862000	1309000	1611000	2094000
MAPPED	-RNA Family	564000	694200	902500	684900	843000	1096000	921100	1134000	1474000	1075000	1323000	1720000	1211000	1491000	1938000
Genetic Information Processing	-RNA Family	224400	276900	360900	287000	355200	461500	416500	514700	669000	511800	632500	821600	621600	769900	998200
-Transcription	-RNA Family	18710	25440	34390	23150	30950	42780	29070	38190	54130	29710	38800	55750	32640	42650	61040
-Translation	-RNA Family	146600	182000	235300	192300	238900	308900	294700	365700	473100	378800	469800	608000	474000	587200	760700
-Folding, Sorting and Degradation	-RNA Family	38790	48250	64190	47310	59900	78310	62600	79090	103700	71550	90990	118700	80800	104600	134600
-DNA Maintenance	-RNA Family	18990	20830	27440	22360	24220	32730	27540	29700	40270	28680	30890	41780	30880	33600	45170
-RNA Family	-RNA Family	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Environmental Information Processing	-RNA Family	7091	8961	11640	7122	9331	12050	7973	10400	13280	8398	10970	13840	8616	11330	14310
-Signal Transduction	-RNA Family	7042	8900	11570	7121	9244	12050	7973	10270	13280	8397	10840	13840	8616	11220	14310
-Signaling Molecules and Interaction	-RNA Family	49.25	60.62	112.6	0.25	0.3077	0.5714	0.25	0.3077	0.5714	0.25	0.3077	0.5714	0.25	0.3077	0.5714
Cellular Processes	-RNA Family	8171	11460	13630	6548	9596	12010	9026	12450	15200	10640	14740	17550	11970	16680	19170
-Hemoglobin	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-RNA Family	0	0	408.1	0	0	235.4	0	0	251.2	0	0	242.7	0	0	263.8
-Cytoskeleton	-RNA Family	2415	2972	3864	2804	3451	4486	3389	4172	5423	3718	4576	5949	4122	5073	6596
-Cell Motility	-RNA Family	4925	7555	9601	2590	3768	6939	4120	5993	8776	5091	7405	10210	5512	7350	8923
-Cell Growth and Death	-RNA Family	831	1142	1350	1154	1621	1916	1516	2249	2658	1833	2767	3270	2331	3539	4183
-Cell Communication	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-RNA Family	313700	387400	513400	369900	459400	608400	468400	584000	772000	520400	651600	861600	546700	681200	899600
-Membrane Transport	-RNA Family	61020	75280	89070	67220	84040	105300	82300	100000	126800	82870	99900	125500	75740	90970	109200
-Central Carbon Metabolism	-RNA Family	72640	75520	121100	61370	93370	129100	75250	105900	162200	79990	108400	164300	86410	103200	159300
-Energy Metabolism	-RNA Family	16530	25430	31390	23200	32810	44410	31920	42980	56600	33000	42440	59570	28550	45010	57440
-Biosynthesis	-RNA Family	65440	88480	115600	90010	121700	154300	123900	167500	206900	158200	213800	254600	174900	240500	288300
-Other Enzymes	-RNA Family	89790	117600	172700	110500	138100	198200	133100	179500	250000	143400	206700	283300	161200	236100	303500
Organismal Systems	-RNA Family	0	361.8	696.6	0	470.8	835.8	0	379.6	937.8	0	185	835	0	101.3	705
-Immune System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-RNA Family	0	317.2	696.5	0	401.2	835.8	0	379.6	937.7	0	185	835	0	101.3	705
-Circulatory System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-RNA Family	0	0	0.07692	0	0	0.07692	0	0	0.07692	0	0	0.07692	0	0	0.07692
-Sensory System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-RNA Family	3379	8201	13160	3761	11270	17070	5065	15160	22840	5718	18760	28020	6448	15100	24830
-Cancers	-RNA Family	0	66.92	1326	0	0.07692	67.36	0	0.07692	76.45	0	0.07692	76.45	0	0.07692	87.36
-Immune System Diseases	-RNA Family	0	0.07692	122.7	0	0.07692	138.5	0	0.07692	130.8	0	0.07692	113.5	0	0.07692	99.23
-Neurodegenerative Diseases	-RNA Family	0	3995	5326	0	6488	8651	0	9377	12500	0	12850	17140	0	10000	13330
-Cardiovascular Diseases	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-RNA Family	0	0	3720	0	0	4115	0	0	5128	0	0	5258	0	0	4836
-Infectious Diseases	-RNA Family	126.2	1947	6966	137.4	2160	7667	227.8	2888	9995	216.6	3283	11080	259.5	3835	11400
Not Mapped	-RNA Family	65520	80640	104800	68350	84120	109400	83180	102400	133100	88810	109300	142100	97690	120200	156300
-Not Mapped	-RNA Family	65520	80640	104800	68350	84120	109400	83180	102400	133100	88810	109300	142100	97690	120200	156300
TOTAL	Environmental Information Processing	72.13	88.78	93.56	80.73	104.9	107.8	96.58	125.7	128.3	106.1	137.6	140.6	115.5	151.4	153.7
MAPPED	Environmental Information Processing	64.62	79.54	83.82	73.4	95.35	98.06	88.58	115.2	117.6	97.96	127.1	129.9	106.9	140.1	142.3
Genetic Information Processing	Environmental Information Processing	25.31	31.91	33.44	30.76	40.2	41.3	40.06	52.04	53.4	46.63	60.5	62.04	54.85	71.72	73.28
-Transcription	Environmental Information Processing	2.186	2.765	3.135	2.481	3.258	3.711	2.78	3.589	4.157	2.654	3.448	4.026	2.822	3.643	4.313
-Translation	Environmental Information Processing	16.92	20.67	22.02	20.81	26.93	27.78	28.59	36.93	37.94	34.79	44.84	46.09	42.11	54.91	56.01
-Folding, Sorting and Degradation	Environmental Information Processing	4.407	5.38	6.192	5.071	6.719	7.275	6.02	7.989	8.575	6.52	8.685	9.136	7.13	9.714	10.13
-DNA Maintenance	Environmental Information Processing	1.79	2.506	2.766	2.01	2.814	3.219	2.218	3.037	3.545	2.192	2.956	3.479	2.232	3.067	3.673
-RNA Family	Environmental Information Processing	6.35e-05	0.0001054	0.0001223	6.218e-05	9.561e-05	0.0001163	5.544e-05	8.444e-05	0.0001038	5.247e-05	7.918e-05	9.817e-05	5.101e-05	7.729e-05	9.544e-05
Environmental Information Processing	Environmental Information Processing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	0.9824	0.9928	0.9936	0.9906	1	1	0.9879	1	1	0.9875	1	1	0.9898	1	1
-Signaling Molecules and Interaction	Environmental Information Processing	0.005643	0.007149	0.007411	2.766e-05	3.51e-05	3.579e-05	2.51e-05	3.136e-05	3.193e-05	2.409e-05	2.977e-05	3.021e-05	2.33e-05	2.901e-05	2.937e-05
Cellular Processes	Environmental Information Processing	0.9367	1.228	1.646	0.7426	0.9392	1.376	0.9373	1.155	1.539	1.065	1.267	1.675	1.166	1.389	1.612
-Hemoglobin	Environmental Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Environmental Information Processing	0	0	0.04303	0	0	0.02207	0	0	0.02117	0	0	0.01922	0	0	0.02039
-Cytoskeleton	Environmental Information Processing	0.2767	0.3406	0.3589	0.3005	0.3903	0.4014	0.3259	0.4241	0.4329	0.3388	0.4394	0.4492	0.3638	0.4769	0.4842
-Cell Motility	Environmental Information Processing	0.5536	0.7315	1.149	0.2866	0.3637	0.8051	0.4136	0.5168	0.9081	0.4905	0.6062	0.9991	0.5137	0.6397	0.8493
-Cell Growth and Death	Environmental Information Processing	0.0998	0.1205	0.1379	0.1237	0.1621	0.1881	0.1458	0.1901	0.2327	0.167	0.2191	0.2709	0.2057	0.2735	0.3369
-Cell Communication	Environmental Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	Environmental Information Processing	36.46	44.33	46.76	39.64	51.99	53.99	45.15	58.74	61.16	47.57	61.97	64.62	48.58	63.44	65.67
-Membrane Transport	Environmental Information Processing	7.303	8.253	9.244	7.208	8.774	9.792	7.866	9.424	10.51	7.634	8.938	9.946	6.836	7.958	8.791
-Central Carbon Metabolism	Environmental Information Processing	8.106	9.11	10.65	6.577	9.07	11.14	7.236	9.613	12.19	7.29	9.932	11.94	7.625	9.3	11.58
