Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
Human Diseases	-Immune System Diseases	57.93	62.68	78.35	56.76
-Cancers	-Immune System Diseases	12.41	15.53	15.88	14.69
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	19.95	19.72	29.65	17.76
-Cardiovascular Diseases	-Immune System Diseases	14.61	18.47	19.11	14.94
-Metabolic Diseases	-Immune System Diseases	1.734	1.535	2.077	1.741
-Infectious Diseases	-Immune System Diseases	25.85	28.57	29.78	34.38
Not Mapped	-Immune System Diseases	102	94.1	130.4	97.47
-Not Mapped	-Immune System Diseases	102	94.1	130.4	97.47
TOTAL	-Neurodegenerative Diseases	108.9	145.5	98.87	147.3
MAPPED	-Neurodegenerative Diseases	94.73	126.9	85.49	127.5
Genetic Information Processing	-Neurodegenerative Diseases	25.58	33.46	21.45	34.85
-Transcription	-Neurodegenerative Diseases	1.273	2.054	0.934	2.124
-Translation	-Neurodegenerative Diseases	4.566	7.279	3.652	8.012
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	12.49	17	11.55	16.69
-DNA Maintenance	-Neurodegenerative Diseases	6.061	11.32	3.791	13.1
-RNA Family	-Neurodegenerative Diseases	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	4.981	11.37	4.178	12.73
-Signal Transduction	-Neurodegenerative Diseases	0.3728	0.4603	0.3345	0.4467
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	4.79	11.05	3.857	12.19
Cellular Processes	-Neurodegenerative Diseases	44.63	42.22	42.42	35.03
-Crystallins	-Neurodegenerative Diseases	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	1.142	1.192	1.29	1.184
-Cytoskeleton	-Neurodegenerative Diseases	38.28	33.28	37.41	30.73
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.9853	1.376	0.9779	1.426
-Cell Communication	-Neurodegenerative Diseases	4.217	6.151	2.701	5.039
Metabolism	-Neurodegenerative Diseases	11.86	15.51	10.29	13.27
-Membrane Transport	-Neurodegenerative Diseases	0.02076	0.02766	0.01772	0.01904
-Central Carbon Metabolism	-Neurodegenerative Diseases	2.932	4.685	2.317	4.528
-Energy Metabolism	-Neurodegenerative Diseases	0.7075	0.8526	0.6393	0.8604
-Biosynthesis	-Neurodegenerative Diseases	1.663	2.008	1.295	1.65
-Other Enzymes	-Neurodegenerative Diseases	4.762	7.528	4.183	8.034
Organismal Systems	-Neurodegenerative Diseases	4.63	6.186	3.962	5.945
-Immune System	-Neurodegenerative Diseases	1.897	2.97	1.586	2.552
-Endocrine System	-Neurodegenerative Diseases	1.525	2.621	1.075	2.513
-Circulatory System	-Neurodegenerative Diseases	1.148	1.292	1.275	1.243
-Digestive System	-Neurodegenerative Diseases	0.147	0.1896	0.0728	0.1736
-Excretory System	-Neurodegenerative Diseases	0.2331	0.2985	0.2183	0.292
-Nervous System	-Neurodegenerative Diseases	0.2771	0.3151	0.2864	0.3668
-Sensory System	-Neurodegenerative Diseases	0.01523	0.0193	0.01465	0.01685
-Development	-Neurodegenerative Diseases	0.145	0.1797	0.1197	0.207
-Environmental Adaptation	-Neurodegenerative Diseases	0.2795	0.2928	0.2486	0.308
Human Diseases	-Neurodegenerative Diseases	13.78	22.02	10.65	24.73
-Cancers	-Neurodegenerative Diseases	1.453	2.535	1.126	2.719
-Immune System Diseases	-Neurodegenerative Diseases	0.5653	0.8748	0.3595	0.7781
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	3.248	4.888	2.518	4.865
-Metabolic Diseases	-Neurodegenerative Diseases	0.7102	1.243	0.552	1.24
-Infectious Diseases	-Neurodegenerative Diseases	8.965	15.03	6.687	17.98
Not Mapped	-Neurodegenerative Diseases	14.18	18.58	13.38	19.79
-Not Mapped	-Neurodegenerative Diseases	14.18	18.58	13.38	19.79
TOTAL	-Cardiovascular Diseases	58.33	50.93	59.55	51.94
MAPPED	-Cardiovascular Diseases	50.73	44.42	51.5	44.96
Genetic Information Processing	-Cardiovascular Diseases	12.84	12.56	10.96	16.64
-Transcription	-Cardiovascular Diseases	0.6891	0.7309	0.5645	0.7741
-Translation	-Cardiovascular Diseases	2.48	2.519	2.286	2.689
-Folding, Sorting and Degradation	-Cardiovascular Diseases	6.373	6.089	6.312	6.899
-DNA Maintenance	-Cardiovascular Diseases	4.019	4.297	2.993	6.126
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	3.779	4.748	3.596	5.782
-Signal Transduction	-Cardiovascular Diseases	0.3742	0.2598	0.4667	0.3034
-Signaling Molecules and Interaction	-Cardiovascular Diseases	3.405	4.488	3.438	5.61
Cellular Processes	-Cardiovascular Diseases	20.07	12.98	22.99	12.34
-Crystallins	-Cardiovascular Diseases	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	0.6972	0.481	0.8057	0.6116
-Cytoskeleton	-Cardiovascular Diseases	17.11	10.02	21.07	10.63
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	0.4461	0.3856	0.5197	0.4898
-Cell Communication	-Cardiovascular Diseases	1.758	2.389	1.747	2.151
Metabolism	-Cardiovascular Diseases	5.046	4.722	5.152	4.144
-Membrane Transport	-Cardiovascular Diseases	0.02064	0.01687	0.02004	0.01097
-Central Carbon Metabolism	-Cardiovascular Diseases	1.661	1.673	1.714	1.578
-Energy Metabolism	-Cardiovascular Diseases	0.5764	0.6079	0.6208	0.56
-Biosynthesis	-Cardiovascular Diseases	0.9089	0.7478	0.8428	0.831
-Other Enzymes	-Cardiovascular Diseases	2.535	2.308	3.284	2.01
Organismal Systems	-Cardiovascular Diseases	2.639	2.231	2.397	2.92
-Immune System	-Cardiovascular Diseases	0.6788	0.677	0.974	0.7142
-Endocrine System	-Cardiovascular Diseases	0.4696	0.5102	0.4271	0.5166
-Circulatory System	-Cardiovascular Diseases	0.9575	0.8404	0.7903	1.038
-Digestive System	-Cardiovascular Diseases	0.1905	0.2039	0.1045	0.2064
-Excretory System	-Cardiovascular Diseases	0.1376	0.0919	0.1532	0.1017
-Nervous System	-Cardiovascular Diseases	0.4431	0.3824	0.4646	0.4836
-Sensory System	-Cardiovascular Diseases	0.005223	0.004328	0.006287	0.004717
-Development	-Cardiovascular Diseases	0.2159	0.2036	0.1984	0.2619
-Environmental Adaptation	-Cardiovascular Diseases	0.3858	0.3149	0.3726	0.3826
Human Diseases	-Cardiovascular Diseases	4.98	5.237	5.173	5.083
-Cancers	-Cardiovascular Diseases	0.8167	0.784	1.003	0.9405
-Immune System Diseases	-Cardiovascular Diseases	0.1939	0.1962	0.1746	0.2178
-Neurodegenerative Diseases	-Cardiovascular Diseases	1.909	1.512	2.052	1.339
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0.2556	0.2812	0.2644	0.2637
-Infectious Diseases	-Cardiovascular Diseases	2.76	2.926	2.656	3.695
Not Mapped	-Cardiovascular Diseases	7.593	6.505	8.059	6.977
-Not Mapped	-Cardiovascular Diseases	7.593	6.505	8.059	6.977
TOTAL	-Metabolic Diseases	Inf	Inf	Inf	Inf
MAPPED	-Metabolic Diseases	Inf	Inf	Inf	Inf
Genetic Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Transcription	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Translation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-DNA Maintenance	-Metabolic Diseases	Inf	Inf	Inf	Inf
-RNA Family	-Metabolic Diseases	NaN	NaN	NaN	NaN
Environmental Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signal Transduction	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	Inf	Inf	Inf	Inf
Cellular Processes	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Crystallins	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Stress Response	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Vesicular Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cytoskeleton	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Motility	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Communication	-Metabolic Diseases	Inf	Inf	Inf	Inf
Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Membrane Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Energy Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Biosynthesis	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Other Enzymes	-Metabolic Diseases	Inf	Inf	Inf	Inf
Organismal Systems	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Endocrine System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Circulatory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Digestive System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Excretory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Nervous System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Sensory System	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Development	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Metabolic Diseases	Inf	Inf	Inf	Inf
Human Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cancers	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Infectious Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	77.26	82.68	70.51	78.45
MAPPED	-Infectious Diseases	67.2	72.12	60.97	67.91
Genetic Information Processing	-Infectious Diseases	16.39	18.15	13.72	18.35
-Transcription	-Infectious Diseases	0.9349	1.216	0.6923	1.194
-Translation	-Infectious Diseases	3.231	4.115	2.593	4.313
-Folding, Sorting and Degradation	-Infectious Diseases	7.997	8.985	6.867	8.477
-DNA Maintenance	-Infectious Diseases	4.985	5.935	3.619	6.845
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	5.274	8.593	4.436	8.924
-Signal Transduction	-Infectious Diseases	0.4439	0.3447	0.5066	0.3218
-Signaling Molecules and Interaction	-Infectious Diseases	5.235	8.55	4.397	8.871
Cellular Processes	-Infectious Diseases	31.45	23.42	30.55	18.81
-Crystallins	-Infectious Diseases	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0.8521	0.7182	0.974	0.7003
-Cytoskeleton	-Infectious Diseases	27.2	18.6	27.32	14.14
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.6262	0.5965	0.6508	0.6027
-Cell Communication	-Infectious Diseases	2.628	2.858	1.924	2.632
Metabolism	-Infectious Diseases	8.376	9.54	7.482	8.398
-Membrane Transport	-Infectious Diseases	0.02182	0.02185	0.01766	0.01445
-Central Carbon Metabolism	-Infectious Diseases	2.525	2.456	2.286	2.384
-Energy Metabolism	-Infectious Diseases	0.6551	0.9171	0.6077	0.8294
-Biosynthesis	-Infectious Diseases	1.136	1.199	0.9278	1.025
-Other Enzymes	-Infectious Diseases	3.722	4.083	3.737	3.581
Organismal Systems	-Infectious Diseases	3.016	3.383	2.798	3.249
-Immune System	-Infectious Diseases	1.209	1.23	1.329	1.21
-Endocrine System	-Infectious Diseases	0.1701	0.1744	0.1608	0.1398
-Circulatory System	-Infectious Diseases	1.187	1.211	0.902	1.242
-Digestive System	-Infectious Diseases	0.1414	0.1722	0.0692	0.1441
-Excretory System	-Infectious Diseases	0.1861	0.1552	0.1872	0.1277
-Nervous System	-Infectious Diseases	0.3119	0.323	0.3077	0.3514
-Sensory System	-Infectious Diseases	0.007061	0.006693	0.007209	0.006732
-Development	-Infectious Diseases	0.2561	0.2701	0.2332	0.294
-Environmental Adaptation	-Infectious Diseases	0.2716	0.266	0.2467	0.2672
Human Diseases	-Infectious Diseases	7.018	8.371	6.017	8.1
-Cancers	-Infectious Diseases	1.223	1.66	0.9222	1.52
-Immune System Diseases	-Infectious Diseases	0.2621	0.3034	0.172	0.3108
-Neurodegenerative Diseases	-Infectious Diseases	2.005	1.946	1.949	1.996
-Cardiovascular Diseases	-Infectious Diseases	1.782	1.804	1.537	1.979
-Metabolic Diseases	-Infectious Diseases	0.3103	0.3822	0.2434	0.3763
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	10.06	10.56	9.541	10.54
-Not Mapped	-Infectious Diseases	10.06	10.56	9.541	10.54
TOTAL	Not Mapped	7.681	7.829	7.39	7.444
MAPPED	Not Mapped	6.681	6.829	6.39	6.444
Genetic Information Processing	Not Mapped	1.937	2.327	1.687	2.385
-Transcription	Not Mapped	0.09295	0.1151	0.07256	0.1125
-Translation	Not Mapped	0.332	0.3929	0.2887	0.4111
-Folding, Sorting and Degradation	Not Mapped	0.9458	1.027	0.9084	1.036
-DNA Maintenance	Not Mapped	0.6036	0.7958	0.4451	0.878
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.5676	0.8794	0.4972	0.8875
-Signal Transduction	Not Mapped	0.0562	0.04812	0.06908	0.0434
-Signaling Molecules and Interaction	Not Mapped	0.5204	0.8363	0.4608	0.8496
Cellular Processes	Not Mapped	3.148	2.684	3.202	2.346
-Crystallins	Not Mapped	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.1047	0.08892	0.1138	0.08766
-Cytoskeleton	Not Mapped	2.772	2.235	2.863	1.975
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.07044	0.0748	0.0731	0.07413
-Cell Communication	Not Mapped	0.2974	0.3939	0.2168	0.3408
Metabolism	Not Mapped	0.8328	0.8956	0.7695	0.7977
-Membrane Transport	Not Mapped	0.002623	0.002594	0.002408	0.001661
-Central Carbon Metabolism	Not Mapped	0.284	0.3235	0.2628	0.2932
-Energy Metabolism	Not Mapped	0.1218	0.1152	0.1168	0.1077
-Biosynthesis	Not Mapped	0.1359	0.1309	0.1239	0.1258
-Other Enzymes	Not Mapped	0.5028	0.5402	0.4824	0.4741
Organismal Systems	Not Mapped	0.4253	0.4379	0.3813	0.4476
-Immune System	Not Mapped	0.1437	0.1598	0.1494	0.1486
-Endocrine System	Not Mapped	0.1076	0.141	0.08039	0.127
-Circulatory System	Not Mapped	0.1427	0.1444	0.1171	0.1588
-Digestive System	Not Mapped	0.03237	0.04002	0.01662	0.03164
-Excretory System	Not Mapped	0.02258	0.02061	0.02104	0.01891
-Nervous System	Not Mapped	0.06967	0.07324	0.07293	0.07324
-Sensory System	Not Mapped	0.001153	0.001152	0.001153	0.001105
-Development	Not Mapped	0.03243	0.0377	0.02869	0.03973
-Environmental Adaptation	Not Mapped	0.06218	0.06181	0.05927	0.05866
Human Diseases	Not Mapped	0.9981	1.226	0.7959	1.25
-Cancers	Not Mapped	0.1702	0.2032	0.1402	0.1879
-Immune System Diseases	Not Mapped	0.04154	0.05113	0.02715	0.05019
-Neurodegenerative Diseases	Not Mapped	0.241	0.232	0.2545	0.1997
-Cardiovascular Diseases	Not Mapped	0.2291	0.2764	0.1882	0.2458
-Metabolic Diseases	Not Mapped	0.05069	0.06581	0.03884	0.06175
-Infectious Diseases	Not Mapped	0.6323	0.8089	0.4998	0.9084
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	7.681	7.829	7.39	7.444
MAPPED	-Not Mapped	6.681	6.829	6.39	6.444
Genetic Information Processing	-Not Mapped	1.937	2.327	1.687	2.385
-Transcription	-Not Mapped	0.09295	0.1151	0.07256	0.1125
-Translation	-Not Mapped	0.332	0.3929	0.2887	0.4111
-Folding, Sorting and Degradation	-Not Mapped	0.9458	1.027	0.9084	1.036
-DNA Maintenance	-Not Mapped	0.6036	0.7958	0.4451	0.878
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.5676	0.8794	0.4972	0.8875
-Signal Transduction	-Not Mapped	0.0562	0.04812	0.06908	0.0434
-Signaling Molecules and Interaction	-Not Mapped	0.5204	0.8363	0.4608	0.8496
Cellular Processes	-Not Mapped	3.148	2.684	3.202	2.346
-Crystallins	-Not Mapped	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.1047	0.08892	0.1138	0.08766
-Cytoskeleton	-Not Mapped	2.772	2.235	2.863	1.975
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.07044	0.0748	0.0731	0.07413
-Cell Communication	-Not Mapped	0.2974	0.3939	0.2168	0.3408
Metabolism	-Not Mapped	0.8328	0.8956	0.7695	0.7977
-Membrane Transport	-Not Mapped	0.002623	0.002594	0.002408	0.001661
-Central Carbon Metabolism	-Not Mapped	0.284	0.3235	0.2628	0.2932
-Energy Metabolism	-Not Mapped	0.1218	0.1152	0.1168	0.1077
-Biosynthesis	-Not Mapped	0.1359	0.1309	0.1239	0.1258
-Other Enzymes	-Not Mapped	0.5028	0.5402	0.4824	0.4741
Organismal Systems	-Not Mapped	0.4253	0.4379	0.3813	0.4476
-Immune System	-Not Mapped	0.1437	0.1598	0.1494	0.1486
-Endocrine System	-Not Mapped	0.1076	0.141	0.08039	0.127
-Circulatory System	-Not Mapped	0.1427	0.1444	0.1171	0.1588
-Digestive System	-Not Mapped	0.03237	0.04002	0.01662	0.03164
-Excretory System	-Not Mapped	0.02258	0.02061	0.02104	0.01891
-Nervous System	-Not Mapped	0.06967	0.07324	0.07293	0.07324
-Sensory System	-Not Mapped	0.001153	0.001152	0.001153	0.001105
-Development	-Not Mapped	0.03243	0.0377	0.02869	0.03973
-Environmental Adaptation	-Not Mapped	0.06218	0.06181	0.05927	0.05866
Human Diseases	-Not Mapped	0.9981	1.226	0.7959	1.25
-Cancers	-Not Mapped	0.1702	0.2032	0.1402	0.1879
-Immune System Diseases	-Not Mapped	0.04154	0.05113	0.02715	0.05019
-Neurodegenerative Diseases	-Not Mapped	0.241	0.232	0.2545	0.1997
-Cardiovascular Diseases	-Not Mapped	0.2291	0.2764	0.1882	0.2458
-Metabolic Diseases	-Not Mapped	0.05069	0.06581	0.03884	0.06175
-Infectious Diseases	-Not Mapped	0.6323	0.8089	0.4998	0.9084
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
