Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Endocrine and Metabolic Diseases	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Transcription	1.079e-05	0.006298	0.03114	8.596e-06	0.005466	0.03079	6.23e-06	0.005898	0.0237	5.549e-06	0.005054	0.02128	4.871e-06	0.005382	0.01957
-Drug resistance	-Transcription	0.0008044	0.01354	0.1377	0.0008323	0.01282	0.1434	0.0008456	0.01207	0.1576	0.0008599	0.01091	0.1498	0.001023	0.009403	0.1524
Not Mapped	-Transcription	2.269	2.357	2.452	1.755	1.819	1.897	1.528	1.572	1.63	1.428	1.467	1.521	1.363	1.405	1.455
-Not Mapped	-Transcription	2.269	2.357	2.452	1.755	1.819	1.897	1.528	1.572	1.63	1.428	1.467	1.521	1.363	1.405	1.455
TOTAL	-Translation	7.093	7.183	7.243	6.375	6.447	6.505	5.618	5.666	5.721	5.15	5.194	5.243	4.575	4.609	4.65
MAPPED	-Translation	6.383	6.464	6.518	5.851	5.916	5.97	5.195	5.238	5.29	4.789	4.83	4.875	4.258	4.29	4.328
Genetic Information Processing	-Translation	1.816	1.83	1.844	1.743	1.754	1.77	1.662	1.675	1.69	1.599	1.612	1.623	1.544	1.557	1.567
-Transcription	-Translation	0.2864	0.3051	0.3087	0.2726	0.2914	0.2953	0.2553	0.2709	0.2775	0.2338	0.2468	0.2538	0.2145	0.227	0.2332
-Translation	-Translation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Folding, Sorting and Degradation	-Translation	0.4023	0.4282	0.4367	0.3527	0.3756	0.3838	0.3078	0.3314	0.3381	0.2817	0.3021	0.3089	0.2567	0.2766	0.2807
-DNA Maintenance	-Translation	0.1024	0.105	0.1082	0.09173	0.09522	0.0988	0.07536	0.08053	0.08218	0.06296	0.06811	0.06904	0.05411	0.05931	0.06032
-RNA Family	-Translation	7.539e-06	1.102e-05	1.351e-05	5.705e-06	8.344e-06	1.023e-05	3.83e-06	5.608e-06	6.876e-06	3.108e-06	4.544e-06	5.578e-06	2.506e-06	3.663e-06	4.495e-06
Environmental Information Processing	-Translation	0.05449	0.06495	0.06992	0.03983	0.0428	0.05293	0.02846	0.03069	0.03795	0.02349	0.02576	0.03054	0.01891	0.02087	0.02451
-Signal Transduction	-Translation	0.05394	0.0644	0.06937	0.03983	0.0428	0.05293	0.02846	0.03069	0.03795	0.02349	0.02576	0.03054	0.01891	0.02087	0.02451
-Signaling Molecules and Interaction	-Translation	0.0005427	0.0005496	0.0005542	1.88e-06	1.902e-06	1.919e-06	1.266e-06	1.277e-06	1.289e-06	1.027e-06	1.036e-06	1.046e-06	8.293e-07	8.355e-07	8.429e-07
Cellular Processes	-Translation	0.1222	0.1233	0.1284	0.06615	0.06873	0.07197	0.05752	0.06054	0.06431	0.05235	0.05438	0.05799	0.04533	0.04806	0.05182
-Cell Structure	-Translation	0.009979	0.01011	0.01019	0.01995	0.02017	0.02035	0.01857	0.01873	0.01891	0.01675	0.01689	0.01705	0.01219	0.01228	0.01239
-Crystallins	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Translation	0.0001618	0.00287	0.002887	0.0001103	0.002075	0.002084	0.0001009	0.002488	0.002497	8.192e-05	0.00171	0.001716	6.613e-05	0.002247	0.002256
-Cytoskeleton	-Translation	0.02524	0.02563	0.02693	0.02273	0.02303	0.02434	0.01851	0.01872	0.01999	0.01645	0.01662	0.01755	0.01492	0.01508	0.01601
-Cell Motility	-Translation	0.05755	0.0632	0.0653	2.984e-05	3.224e-05	3.337e-05	2.008e-05	2.169e-05	2.243e-05	1.629e-05	1.761e-05	1.818e-05	1.313e-05	1.42e-05	1.465e-05
-Cell Growth and Death	-Translation	0.0217	0.02317	0.0247	0.02197	0.02337	0.02533	0.01921	0.02052	0.02307	0.01813	0.01909	0.02183	0.0174	0.01839	0.02127
-Cellular Community	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Translation	4.32	4.429	4.464	3.932	4.034	4.068	3.374	3.459	3.501	3.051	3.127	3.163	2.59	2.655	2.685
-Membrane Transport	-Translation	0.6891	0.7284	0.7588	0.5792	0.6103	0.6332	0.4652	0.4977	0.5164	0.3761	0.4051	0.4192	0.2777	0.3078	0.3172
-Central Carbon Metabolism	-Translation	1.6	1.729	1.789	1.454	1.494	1.582	1.165	1.195	1.279	0.9591	0.9773	1.053	0.7707	0.7869	0.8319
-Energy Metabolism	-Translation	0.1427	0.1466	0.1594	0.151	0.1561	0.1699	0.1438	0.1476	0.1641	0.1251	0.1289	0.1446	0.1037	0.1062	0.1182
-Biosynthesis	-Translation	1.084	1.112	1.164	1.141	1.154	1.238	1.085	1.1	1.176	1.141	1.165	1.23	1.051	1.081	1.12
-Other Enzymes	-Translation	0.6094	0.6918	0.7374	0.5017	0.5473	0.6136	0.4148	0.4525	0.5032	0.363	0.3906	0.4401	0.3179	0.3469	0.3705
Organismal Systems	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Translation	0.001304	0.008735	0.04449	0.001259	0.008185	0.04335	0.001057	0.005835	0.04425	0.0009334	0.004788	0.03812	0.0006848	0.004047	0.03574
-Cancers	-Translation	0	0	0.0008912	0	0	0.0005742	0	0	0.0004386	0	0	0.0003557	0	0	0.0003277
-Immune Diseases	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Translation	3.308e-06	0.001922	0.009263	2.507e-06	0.001593	0.008745	1.688e-06	0.001606	0.006328	1.37e-06	0.001288	0.005206	1.106e-06	0.00126	0.004414
-Drug resistance	-Translation	0.0002458	0.004281	0.04221	0.0002432	0.003867	0.04182	0.0002322	0.00337	0.04271	0.0002161	0.002781	0.03698	0.0002364	0.002201	0.03459
Not Mapped	-Translation	0.7097	0.7188	0.7248	0.5244	0.5303	0.5351	0.4236	0.4272	0.4314	0.3612	0.3643	0.3677	0.317	0.3194	0.3222
-Not Mapped	-Translation	0.7097	0.7188	0.7248	0.5244	0.5303	0.5351	0.4236	0.4272	0.4314	0.3612	0.3643	0.3677	0.317	0.3194	0.3222
TOTAL	-Folding, Sorting and Degradation	15.61	16.67	17.4	15.84	17.06	17.88	15.76	17.03	17.88	15.83	17.12	17.9	15.46	16.69	17.47
MAPPED	-Folding, Sorting and Degradation	14.05	15	15.66	14.53	15.66	16.41	14.58	15.74	16.53	14.72	15.92	16.65	14.39	15.54	16.26
Genetic Information Processing	-Folding, Sorting and Degradation	4.098	4.273	4.395	4.442	4.667	4.816	4.791	5.056	5.223	5.04	5.334	5.491	5.345	5.632	5.828
-Transcription	-Folding, Sorting and Degradation	0.6558	0.7073	0.7402	0.7103	0.7621	0.8087	0.7555	0.8056	0.8574	0.757	0.8096	0.8559	0.7642	0.8148	0.8615
-Translation	-Folding, Sorting and Degradation	2.178	2.326	2.402	2.462	2.654	2.748	2.785	3.009	3.124	3.052	3.292	3.414	3.357	3.613	3.758
-Folding, Sorting and Degradation	-Folding, Sorting and Degradation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-DNA Maintenance	-Folding, Sorting and Degradation	0.2303	0.2425	0.2668	0.238	0.2516	0.2793	0.2268	0.2403	0.2648	0.2073	0.2209	0.2437	0.1951	0.2113	0.234
-RNA Family	-Folding, Sorting and Degradation	1.726e-05	2.564e-05	3.246e-05	1.486e-05	2.215e-05	2.812e-05	1.133e-05	1.687e-05	2.148e-05	1.006e-05	1.496e-05	1.904e-05	8.928e-06	1.321e-05	1.689e-05
Environmental Information Processing	-Folding, Sorting and Degradation	0.1262	0.1488	0.1645	0.1041	0.1148	0.1449	0.08417	0.09329	0.118	0.07653	0.08401	0.1024	0.06792	0.07435	0.08993
-Signal Transduction	-Folding, Sorting and Degradation	0.125	0.1475	0.1632	0.1041	0.1148	0.1449	0.08417	0.09329	0.118	0.07653	0.08401	0.1024	0.06791	0.07435	0.08993
-Signaling Molecules and Interaction	-Folding, Sorting and Degradation	0.001195	0.001275	0.001331	4.671e-06	5.033e-06	5.273e-06	3.552e-06	3.836e-06	4.028e-06	3.158e-06	3.415e-06	3.571e-06	2.802e-06	3.026e-06	3.167e-06
Cellular Processes	-Folding, Sorting and Degradation	0.2686	0.2872	0.307	0.1733	0.1848	0.1882	0.1731	0.1829	0.1905	0.1723	0.1814	0.1886	0.1635	0.1734	0.1873
-Cell Structure	-Folding, Sorting and Degradation	0.02197	0.02345	0.02448	0.04955	0.05338	0.05593	0.0521	0.05627	0.05908	0.05149	0.05568	0.05822	0.04119	0.04449	0.04656
-Crystallins	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Folding, Sorting and Degradation	0.0003779	0.006567	0.006908	0.0002936	0.005374	0.005705	0.0003046	0.007303	0.007763	0.0002711	0.005505	0.005824	0.0002389	0.007955	0.008443
-Cytoskeleton	-Folding, Sorting and Degradation	0.05555	0.06017	0.06509	0.05647	0.06179	0.06736	0.05195	0.05694	0.06282	0.05056	0.05526	0.06028	0.0504	0.05494	0.0605
-Cell Motility	-Folding, Sorting and Degradation	0.1312	0.1496	0.1592	7.862e-05	8.461e-05	9.041e-05	5.991e-05	6.525e-05	6.899e-05	5.331e-05	5.782e-05	6.11e-05	4.726e-05	5.114e-05	5.435e-05
-Cell Growth and Death	-Folding, Sorting and Degradation	0.05105	0.05359	0.06026	0.05853	0.06211	0.07036	0.05817	0.0638	0.07277	0.06015	0.06479	0.07468	0.06352	0.06883	0.07972
-Cellular Community	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Folding, Sorting and Degradation	9.496	10.24	10.7	9.756	10.57	11.16	9.476	10.31	10.88	9.391	10.22	10.75	8.765	9.561	10.05
-Membrane Transport	-Folding, Sorting and Degradation	1.52	1.697	1.798	1.467	1.618	1.747	1.348	1.504	1.636	1.203	1.338	1.453	0.9985	1.098	1.175
-Central Carbon Metabolism	-Folding, Sorting and Degradation	3.485	4.072	4.228	3.714	3.922	4.236	3.403	3.563	3.895	3.059	3.217	3.467	2.689	2.878	3.003
-Energy Metabolism	-Folding, Sorting and Degradation	0.3347	0.3447	0.3643	0.3971	0.416	0.4427	0.4321	0.4493	0.4843	0.4114	0.427	0.4632	0.3736	0.3869	0.4166
-Biosynthesis	-Folding, Sorting and Degradation	2.379	2.59	2.796	2.809	3.045	3.401	3.047	3.303	3.674	3.539	3.826	4.201	3.611	3.935	4.207
-Other Enzymes	-Folding, Sorting and Degradation	1.434	1.647	1.726	1.333	1.457	1.603	1.22	1.365	1.536	1.15	1.3	1.453	1.067	1.252	1.444
Organismal Systems	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Folding, Sorting and Degradation	0.003118	0.02032	0.1069	0.003447	0.02173	0.1191	0.003288	0.01756	0.1383	0.003169	0.01576	0.1301	0.002562	0.01459	0.1343
-Cancers	-Folding, Sorting and Degradation	0	0	0.002157	0	0	0.00159	0	0	0.001378	0	0	0.001222	0	0	0.001239
-Immune Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Folding, Sorting and Degradation	7.635e-06	0.004777	0.02163	6.551e-06	0.004518	0.02328	4.993e-06	0.005218	0.01909	4.443e-06	0.004455	0.01723	3.939e-06	0.004561	0.01594
-Drug resistance	-Folding, Sorting and Degradation	0.0005664	0.009325	0.1013	0.0006353	0.009521	0.1146	0.0006876	0.009388	0.1331	0.0007028	0.008485	0.1258	0.0008544	0.007388	0.1297
Not Mapped	-Folding, Sorting and Degradation	1.562	1.668	1.741	1.303	1.404	1.471	1.189	1.284	1.348	1.11	1.201	1.256	1.071	1.157	1.211
-Not Mapped	-Folding, Sorting and Degradation	1.562	1.668	1.741	1.303	1.404	1.471	1.189	1.284	1.348	1.11	1.201	1.256	1.071	1.157	1.211
TOTAL	-DNA Maintenance	64.54	67.78	69.58	63.31	66.53	69.15	66.7	69.76	74.1	72.51	75.61	81.02	73.53	77.15	83.73
MAPPED	-DNA Maintenance	58.09	61	62.62	58.1	61.06	63.47	61.67	64.5	68.51	67.42	70.31	75.33	68.44	71.8	77.93
Genetic Information Processing	-DNA Maintenance	16.37	17.42	17.84	17.15	18.58	18.77	19.6	20.98	21.73	22.37	23.83	24.85	24.66	26.42	27.92
-Transcription	-DNA Maintenance	2.662	2.865	2.99	2.767	3.042	3.128	3.087	3.364	3.554	3.343	3.624	3.873	3.501	3.827	4.128
-Translation	-DNA Maintenance	8.962	9.457	9.731	9.802	10.34	10.71	11.74	12.32	12.97	13.93	14.66	15.45	15.91	16.79	18
-Folding, Sorting and Degradation	-DNA Maintenance	3.72	4.067	4.199	3.569	3.916	4.107	3.745	4.145	4.39	4.081	4.525	4.747	4.251	4.713	4.956
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	7.021e-05	0.0001076	0.0001287	5.822e-05	9.096e-05	0.0001088	4.718e-05	7.441e-05	8.854e-05	4.555e-05	7.217e-05	8.522e-05	4.208e-05	6.77e-05	7.864e-05
Environmental Information Processing	-DNA Maintenance	0.5195	0.6051	0.6804	0.4098	0.4467	0.5492	0.3493	0.388	0.4703	0.3428	0.3846	0.4537	0.3167	0.3611	0.4179
-Signal Transduction	-DNA Maintenance	0.5144	0.6	0.6751	0.4098	0.4467	0.5492	0.3493	0.388	0.4703	0.3428	0.3846	0.4537	0.3167	0.361	0.4179
-Signaling Molecules and Interaction	-DNA Maintenance	0.004939	0.005187	0.005324	1.867e-05	1.963e-05	2.04e-05	1.503e-05	1.572e-05	1.67e-05	1.446e-05	1.508e-05	1.616e-05	1.333e-05	1.398e-05	1.518e-05
Cellular Processes	-DNA Maintenance	1.138	1.168	1.214	0.6737	0.7211	0.7333	0.7107	0.7632	0.7898	0.7573	0.8242	0.848	0.7644	0.8378	0.8682
-Cell Structure	-DNA Maintenance	0.09081	0.09537	0.0979	0.1981	0.2082	0.2164	0.2204	0.2306	0.2449	0.2358	0.2459	0.2635	0.1959	0.2056	0.2231
-Crystallins	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-DNA Maintenance	0.001558	0.02667	0.02736	0.001181	0.02109	0.0216	0.001309	0.03042	0.03068	0.001261	0.02477	0.02509	0.001168	0.03737	0.03778
-Cytoskeleton	-DNA Maintenance	0.2297	0.2476	0.2526	0.2258	0.2447	0.2538	0.2198	0.2411	0.2511	0.2315	0.2539	0.2666	0.2398	0.2648	0.2811
-Cell Motility	-DNA Maintenance	0.5358	0.5949	0.6289	0.000302	0.0003237	0.0003638	0.0002443	0.0002605	0.0002977	0.000236	0.0002507	0.0002887	0.0002185	0.000231	0.0002708
-Cell Growth and Death	-DNA Maintenance	0.2076	0.2194	0.2326	0.2291	0.2431	0.2609	0.2409	0.2586	0.283	0.2658	0.2916	0.3188	0.2926	0.3256	0.3561
-Cellular Community	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-DNA Maintenance	39.94	41.37	42.43	39.75	41.17	43.18	40.9	42.6	45.11	43.86	45.79	48.66	42.62	44.57	48.13
-Membrane Transport	-DNA Maintenance	6.527	6.844	7.411	5.918	6.229	6.903	5.789	6.073	6.853	5.601	5.87	6.658	4.727	4.999	5.745
-Central Carbon Metabolism	-DNA Maintenance	15.13	16.03	16.92	15.12	15.6	16.15	14.47	14.94	15.75	14.08	14.52	15.43	12.83	13.41	13.97
-Energy Metabolism	-DNA Maintenance	1.349	1.386	1.508	1.533	1.606	1.758	1.771	1.862	2.007	1.799	1.932	2.095	1.701	1.823	1.966
-Biosynthesis	-DNA Maintenance	9.924	10.47	11.08	11.31	12.06	12.99	12.92	13.61	15.2	16.18	17.04	19.01	17.09	18.05	20.16
-Other Enzymes	-DNA Maintenance	5.93	6.396	6.931	5.138	5.678	6.236	5.104	5.671	6.326	5.32	5.931	6.459	5.29	5.849	6.703
Organismal Systems	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-DNA Maintenance	0.01169	0.08531	0.4236	0.01234	0.08923	0.4609	0.01241	0.07743	0.5731	0.013	0.07604	0.589	0.01089	0.07479	0.6436
-Cancers	-DNA Maintenance	0	0	0.008241	0	0	0.005812	0	0	0.005337	0	0	0.005154	0	0	0.005455
-Immune Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-DNA Maintenance	3.181e-05	0.01777	0.08921	2.633e-05	0.01613	0.09365	2.096e-05	0.01954	0.08208	2.011e-05	0.01866	0.08012	1.864e-05	0.02096	0.07798
-Drug resistance	-DNA Maintenance	0.002289	0.03995	0.4058	0.002472	0.03954	0.4433	0.002833	0.04121	0.5519	0.00313	0.04028	0.5692	0.003918	0.03662	0.6216
Not Mapped	-DNA Maintenance	6.459	6.783	6.963	5.208	5.473	5.689	5.029	5.26	5.587	5.085	5.303	5.682	5.095	5.345	5.801
-Not Mapped	-DNA Maintenance	6.459	6.783	6.963	5.208	5.473	5.689	5.029	5.26	5.587	5.085	5.303	5.682	5.095	5.345	5.801
TOTAL	-RNA Family	504400	571700	857500	598300	678100	1017000	783200	887600	1331000	884700	1003000	1504000	973600	1103000	1655000
MAPPED	-RNA Family	454000	514500	771700	549100	622300	933400	724100	820700	1231000	822700	932400	1399000	906100	1027000	1540000
Genetic Information Processing	-RNA Family	128600	150000	217500	163100	190200	275500	231900	269800	391300	274800	319200	464100	328200	381600	555000
-Transcription	-RNA Family	20590	25220	35370	25940	31790	44450	36230	43800	61620	40860	49260	69350	46410	56090	78800
-Translation	-RNA Family	70090	80600	119100	92620	106400	157500	137800	158000	234300	170000	194700	288900	210800	241200	358000
-Folding, Sorting and Degradation	-RNA Family	30420	36620	49800	35450	42820	57510	46530	56300	75370	52260	63330	85110	58320	71390	95680
-DNA Maintenance	-RNA Family	7527	8434	13290	9112	10190	16060	11230	12830	19960	11600	13340	20740	12350	14400	22510
-RNA Family	-RNA Family	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Environmental Information Processing	-RNA Family	4365	5390	8086	4236	4911	7503	4480	5215	8018	4553	5330	8289	4541	5333	8328
-Signal Transduction	-RNA Family	4321	5339	8020	4236	4911	7503	4480	5214	8018	4553	5330	8289	4541	5333	8327
-Signaling Molecules and Interaction	-RNA Family	38.6	43.74	65.62	0.1765	0.2	0.3	0.1765	0.2	0.3	0.1765	0.2	0.3	0.1765	0.2	0.3
Cellular Processes	-RNA Family	8564	10150	15290	6570	7421	10820	8516	9851	14190	9524	11000	15710	10260	12160	17210
-Cell Structure	-RNA Family	709.7	804.4	1207	1872	2121	3182	2588	2934	4400	2877	3261	4891	2594	2940	4410
-Crystallins	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-RNA Family	12.22	229.4	344	11	218.7	328.1	14.95	390.1	585.1	14.95	330.4	495.7	14.95	538.6	807.8
-Cytoskeleton	-RNA Family	1887	2034	3051	2254	2418	3627	2752	2925	4387	2979	3202	4803	3371	3598	5398
-Cell Motility	-RNA Family	4033	5231	7926	2.824	3.467	5.2	2.824	3.467	5.2	2.824	3.467	5.2	2.824	3.467	5.2
-Cell Growth and Death	-RNA Family	1626	2001	2759	2172	2673	3680	2823	3599	4809	3283	4199	5515	3908	5076	6585
-Cellular Community	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-RNA Family	311400	352200	530700	374100	423700	638600	477900	541200	816400	532500	602800	909800	561300	634500	959400
-Membrane Transport	-RNA Family	51710	61680	86720	56520	69820	95070	67660	86330	115600	67440	85860	116200	61770	78070	110200
-Central Carbon Metabolism	-RNA Family	125500	141000	213000	138500	159000	254600	164100	191600	305800	166400	193700	310000	167300	192000	301900
-Energy Metabolism	-RNA Family	10240	12720	21090	14260	17910	29110	20110	25740	41270	21500	27950	44080	22070	28320	43330
-Biosynthesis	-RNA Family	78770	89300	131900	108000	124400	181700	153700	176800	257800	200000	230200	335600	229500	264000	384700
-Other Enzymes	-RNA Family	45170	64390	81150	56830	62140	82540	68710	75610	101900	72810	80380	110600	76200	88290	124200
Organismal Systems	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-RNA Family	155.3	792.5	3402	198.2	981	4448	247.8	1040	6747	269.7	1054	7201	245.2	1105	8343
-Cancers	-RNA Family	0	0	66.46	0	0	56.53	0	0	64.17	0	0	64.17	0	0	73.33
-Immune Diseases	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-RNA Family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-RNA Family	0.2667	191.1	943.8	0.2667	209.1	1186	0.2667	313.2	1269	0.2667	301.8	1287	0.2667	349.3	1352
-Drug resistance	-RNA Family	17.23	341.5	3402	22.52	407.6	4448	32	528.6	6747	36.73	537.4	7200	49.83	527.5	8343
Not Mapped	-RNA Family	50480	57210	85810	49220	55780	83670	59050	66920	100400	62050	70330	105500	67460	76450	114700
-Not Mapped	-RNA Family	50480	57210	85810	49220	55780	83670	59050	66920	100400	62050	70330	105500	67460	76450	114700
TOTAL	Environmental Information Processing	88.7	110.6	129.7	106.5	142	159.5	131.6	175	198.1	151.8	193.8	220.2	165.6	213.3	243
MAPPED	Environmental Information Processing	79.82	99.49	116.7	97.71	130.3	146.4	121.7	161.8	183.2	141.2	180.2	204.8	154.1	198.5	226.1
