Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Immune System	-Translation	0	0	0.004802	0.006294	0.004959	0.006008	0.2001	0.1933	0.04695	0.04876	0.1069	0.04974
-Endocrine System	-Translation	0	0	0.0008881	0.001258	0.002677	0.003245	0.1106	0.0511	0.02249	0.03957	0.04728	0.05738
-Circulatory System	-Translation	0	0	0.0001679	0.000165	0.002761	0.003073	0.02028	0.01754	0.02312	0.03208	0.02741	0.03384
-Digestive System	-Translation	0	9.484e-05	0.0008876	0.001245	0.002522	0.003104	0.02636	0.02487	0.02361	0.02478	0.04908	0.03062
-Excretory System	-Translation	0	0	0.003702	0.005186	0.004678	0.004943	0.05989	0.05531	0.01504	0.02652	0.04881	0.03091
-Nervous System	-Translation	0	1.318e-10	0.0008961	0.001264	0.002809	0.003176	0.048	0.04302	0.02072	0.02839	0.03394	0.03946
-Sensory System	-Translation	0	0	0.00111	0.000155	0.0003368	0.0005524	0.002571	0.002487	0.002982	0.004486	0.002794	0.0001069
-Development	-Translation	0	0	0.000746	0.004656	0	0	0.0138	0.01232	0.02346	0.02934	0.08665	0.1371
-Environmental Adaptation	-Translation	0	0	0.0006792	0.0005883	0.000527	0.0005888	0.01426	0.01165	0.007368	0.007502	0.02031	0.0039
Human Diseases	-Translation	0.417	0.0143	0.04074	0.07545	0.09315	0.1196	0.7411	0.6883	0.4749	0.4256	0.76	0.3823
-Cancers	-Translation	0.0165	0.0001257	0.001562	0.003258	0.00159	0.002065	0.06125	0.05766	0.03547	0.03928	0.06209	0.02106
-Immune System Diseases	-Translation	0	0.0001696	0.002579	0.006684	0.05271	0.06761	0.04741	0.04287	0.2504	0.2018	0.0396	0.131
-Neurodegenerative Diseases	-Translation	0	0	0.02399	0.03205	0.02218	0.03217	0.2963	0.2721	0.1031	0.09225	0.2513	0.0639
-Cardiovascular Diseases	-Translation	0	0	6.806e-05	0.0002651	7.488e-05	0.0001024	0.04543	0.03006	0.02544	0.02616	0.1764	0.01873
-Metabolic Diseases	-Translation	0.2417	0.006578	0.004447	0.01379	0	0	0.02545	0.04446	0.01541	0.0162	0.1406	0.03327
-Infectious Diseases	-Translation	0.417	0.0143	0.01725	0.04832	0.02665	0.02634	0.3657	0.3394	0.08862	0.1165	0.2692	0.2106
Not Mapped	-Translation	1.368	0.2061	0.4474	0.3896	0.5928	0.6645	1.76	1.695	0.9707	1.081	1.983	0.6018
-Not Mapped	-Translation	1.368	0.2061	0.4474	0.3896	0.5928	0.6645	1.76	1.695	0.9707	1.081	1.983	0.6018
TOTAL	-Folding, Sorting and Degradation	19.37	16.11	12.4	9.886	13.11	14.97	8.171	8.104	10.96	10	9.777	9.518
MAPPED	-Folding, Sorting and Degradation	15.54	14.9	10.53	8.825	10.86	12.37	6.475	6.452	8.799	7.943	7.695	8.516
Genetic Information Processing	-Folding, Sorting and Degradation	4.398	7.576	5.403	3.827	5.223	5.394	2.604	2.624	4.694	3.966	2.819	3.299
-Transcription	-Folding, Sorting and Degradation	0.1881	0.4398	0.05459	0.03223	0.08951	0.09029	0.3212	0.3077	0.4097	0.3216	0.3081	0.3231
-Translation	-Folding, Sorting and Degradation	2.817	5.882	4.217	2.737	3.813	3.932	0.9802	0.992	2.295	1.927	1.114	1.671
-Folding, Sorting and Degradation	-Folding, Sorting and Degradation	1	1	1	1	1	1	1	1	1	1	1	1
-DNA Maintenance	-Folding, Sorting and Degradation	0.5169	0.3714	0.1593	0.06027	0.3007	0.369	0.3484	0.3686	0.9019	0.7314	0.4629	0.4148
-RNA Family	-Folding, Sorting and Degradation	0	1.032e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Folding, Sorting and Degradation	0.01814	0.1268	0.07801	0.03876	0.1102	0.1001	0.1733	0.1718	0.3253	0.3481	0.2358	0.4519
-Signal Transduction	-Folding, Sorting and Degradation	0.01814	0.1262	0.02064	0.01211	0.05083	0.0426	0.05221	0.06074	0.1211	0.1269	0.1019	0.157
-Signaling Molecules and Interaction	-Folding, Sorting and Degradation	0	0.001347	0.059	0.0278	0.05765	0.05618	0.1365	0.1256	0.2384	0.2541	0.1551	0.3147
Cellular Processes	-Folding, Sorting and Degradation	0.997	0.1557	0.1708	0.1671	0.3643	0.4225	0.7243	0.6874	1.024	1.049	1.508	1.758
-Hemoglobin	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	4.066e-05	6.925e-05	0	0.0003077
-Vesicular Transport	-Folding, Sorting and Degradation	0	0	0.03625	0.03511	0.05356	0.06351	0.1437	0.1712	0.158	0.1604	0.1573	0.2245
-Cytoskeleton	-Folding, Sorting and Degradation	0.3795	0.05073	0.04484	0.06871	0.03551	0.04213	0.4239	0.337	0.6912	0.6669	1.066	1.342
-Cell Motility	-Folding, Sorting and Degradation	0.1228	0.08162	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Folding, Sorting and Degradation	0.4676	0.03622	0.08748	0.06614	0.2813	0.3258	0.1209	0.1196	0.141	0.1616	0.1646	0.1336
-Cell Communication	-Folding, Sorting and Degradation	0	0	0.003405	0.003025	0.01001	0.01075	0.0475	0.05409	0.06197	0.09809	0.2102	0.04799
Metabolism	-Folding, Sorting and Degradation	8.928	7.017	4.658	4.589	4.955	6.186	2.061	2.256	1.92	1.68	2.182	2.437
-Membrane Transport	-Folding, Sorting and Degradation	0.5546	0.8992	0.1909	0.1065	0.1484	0.1396	0.02562	0.01906	0.03887	0.0245	0.01238	0.00642
-Central Carbon Metabolism	-Folding, Sorting and Degradation	2.983	1.41	1.944	1.857	2.222	2.407	0.6316	0.7399	0.4643	0.4474	0.8529	1.155
-Energy Metabolism	-Folding, Sorting and Degradation	0.7013	0.5032	0.3976	0.4162	0.416	0.552	0.1951	0.2013	0.1832	0.1384	0.1108	0.3032
-Biosynthesis	-Folding, Sorting and Degradation	1.473	2.308	1.155	1.147	1.219	1.864	0.3639	0.3936	0.4472	0.4056	0.44	0.3497
-Other Enzymes	-Folding, Sorting and Degradation	2.414	2.351	1.622	1.609	1.586	2.241	0.8449	0.9228	0.8881	0.798	0.8609	0.897
Organismal Systems	-Folding, Sorting and Degradation	0	0.0005247	0.03108	0.03322	0.05283	0.06226	0.3597	0.2951	0.3139	0.3436	0.2982	0.4092
-Immune System	-Folding, Sorting and Degradation	0	0	0.01912	0.01567	0.01891	0.02362	0.1662	0.1705	0.1046	0.08962	0.1198	0.08605
-Endocrine System	-Folding, Sorting and Degradation	0	0	0.003777	0.003443	0.01059	0.01326	0.1004	0.04598	0.05008	0.07671	0.05186	0.08785
-Circulatory System	-Folding, Sorting and Degradation	0	0	0.0006857	0.0004381	0.009716	0.0109	0.01988	0.0174	0.05307	0.06118	0.02467	0.05855
-Digestive System	-Folding, Sorting and Degradation	0	0.0005247	0.003551	0.00306	0.008878	0.01101	0.02182	0.02083	0.04914	0.04726	0.04692	0.04676
-Excretory System	-Folding, Sorting and Degradation	0	0	0.01561	0.01436	0.01647	0.01852	0.0587	0.05487	0.03452	0.05057	0.04833	0.04739
-Nervous System	-Folding, Sorting and Degradation	0	7.288e-10	0.003659	0.003358	0.01071	0.01235	0.04319	0.04167	0.04484	0.0532	0.03392	0.05503
-Sensory System	-Folding, Sorting and Degradation	0	0	0.004682	0.0003961	0.001213	0.00207	0.002302	0.002092	0.006638	0.008558	0.002645	0.0001539
-Development	-Folding, Sorting and Degradation	0	0	0.002996	0.0119	0	0	0.01274	0.01196	0.0507	0.05361	0.08121	0.1967
-Environmental Adaptation	-Folding, Sorting and Degradation	0	0	0.002661	0.001491	0.001855	0.002089	0.0119	0.009816	0.01594	0.01406	0.01887	0.005498
Human Diseases	-Folding, Sorting and Degradation	1.188	0.0831	0.1708	0.2065	0.3193	0.4029	0.6682	0.6508	0.9682	0.7513	0.7564	0.5525
-Cancers	-Folding, Sorting and Degradation	0.02835	0.0006839	0.006271	0.008328	0.006223	0.008371	0.05666	0.05847	0.08354	0.07616	0.06303	0.03032
-Immune System Diseases	-Folding, Sorting and Degradation	0	0.0009415	0.01043	0.01862	0.1773	0.2249	0.04097	0.03852	0.5581	0.3709	0.04247	0.219
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0	0	0.1006	0.08484	0.07689	0.1207	0.2748	0.2562	0.2215	0.1696	0.2814	0.09441
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0	0	0.0002732	0.0006712	0.0002467	0.0003422	0.04067	0.02733	0.05262	0.04561	0.1621	0.02645
-Metabolic Diseases	-Folding, Sorting and Degradation	0.4733	0.03702	0.01786	0.0354	0	0	0.02186	0.03901	0.03093	0.02824	0.1318	0.04744
-Infectious Diseases	-Folding, Sorting and Degradation	1.188	0.0831	0.07335	0.1323	0.08721	0.08926	0.3027	0.2842	0.1917	0.2065	0.2952	0.3032
Not Mapped	-Folding, Sorting and Degradation	3.825	1.202	1.872	1.061	2.25	2.605	1.697	1.652	2.164	2.058	2.081	1.002
-Not Mapped	-Folding, Sorting and Degradation	3.825	1.202	1.872	1.061	2.25	2.605	1.697	1.652	2.164	2.058	2.081	1.002
TOTAL	-DNA Maintenance	39.65	54.36	90.57	241.6	106.9	113	27	25.45	20.27	21.18	24.64	37.07
MAPPED	-DNA Maintenance	31.82	50.3	76.9	215.7	88.51	93.36	21.39	20.26	16.27	16.82	19.39	33.16
Genetic Information Processing	-DNA Maintenance	11.32	25.88	39.86	93.56	42.24	40.27	9.099	8.608	8.075	8.179	7.31	13.57
-Transcription	-DNA Maintenance	0.3532	1.49	0.3712	0.5725	0.5673	0.522	1.063	0.9113	0.7711	0.7225	0.7283	1.467
-Translation	-DNA Maintenance	5.859	19.71	30.93	67.18	31.26	30.15	3.254	3.133	4.176	4.06	2.797	6.561
-Folding, Sorting and Degradation	-DNA Maintenance	4.049	3.451	7.7	24.31	9.294	8.617	3.793	3.652	2.128	2.396	2.987	4.54
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	0	3.634e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-DNA Maintenance	0.03061	0.4181	0.4898	0.6438	0.8246	0.6515	0.6236	0.5916	0.5242	0.6424	0.5784	1.497
-Signal Transduction	-DNA Maintenance	0.03061	0.4181	0.145	0.2156	0.3237	0.2205	0.2079	0.2141	0.1759	0.2174	0.258	0.4084
-Signaling Molecules and Interaction	-DNA Maintenance	0	0.004002	0.3853	0.441	0.4572	0.4106	0.5054	0.4255	0.3993	0.477	0.3621	1.181
Cellular Processes	-DNA Maintenance	1.997	0.5367	1.315	3.758	3.098	3.353	2.406	2.027	1.803	2.137	3.677	5.709
-Hemoglobin	-DNA Maintenance	0	0	0	0	0	0	0	0	6.638e-05	0.0001467	0	0.0007627
-Vesicular Transport	-DNA Maintenance	0	0	0.2873	0.7744	0.4157	0.4374	0.5018	0.568	0.2156	0.2685	0.4355	0.7097
-Cytoskeleton	-DNA Maintenance	0.8475	0.1712	0.3178	1.548	0.2855	0.3393	1.38	0.9741	1.239	1.395	2.558	4.408
-Cell Motility	-DNA Maintenance	0.2515	0.264	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-DNA Maintenance	1.003	0.1145	0.6408	1.694	2.303	2.482	0.4135	0.3807	0.2476	0.3485	0.4107	0.5704
-Cell Communication	-DNA Maintenance	0	0	0.0252	0.05756	0.06907	0.0696	0.1758	0.1833	0.1227	0.1754	0.5777	0.1893
Metabolism	-DNA Maintenance	18.48	23.31	34.11	112.1	39.21	45.62	6.6	6.745	3.446	3.521	5.439	9.368
-Membrane Transport	-DNA Maintenance	1.37	2.835	1.441	2.643	1.227	1.045	0.09486	0.06773	0.07923	0.05919	0.03422	0.0226
-Central Carbon Metabolism	-DNA Maintenance	6.85	4.47	12.9	39.93	17.56	15.6	2.075	2.39	0.7694	0.8276	1.861	3.639
-Energy Metabolism	-DNA Maintenance	1.715	1.773	2.518	9.049	2.579	2.532	0.6311	0.6902	0.225	0.215	0.2818	0.9621
-Biosynthesis	-DNA Maintenance	3.18	7.016	8.684	27.19	8.648	14.33	1.129	1.168	0.7724	0.7479	1.189	1.379
-Other Enzymes	-DNA Maintenance	6.466	7.669	12.15	35.49	10.95	13.79	3.111	3.28	1.734	1.756	2.253	3.667
Organismal Systems	-DNA Maintenance	0	0.00183	0.2285	0.7614	0.3908	0.4036	1.153	0.9632	0.5443	0.6329	0.7903	1.609
-Immune System	-DNA Maintenance	0	0	0.1405	0.3541	0.104	0.1151	0.531	0.5512	0.1899	0.185	0.2959	0.2049
-Endocrine System	-DNA Maintenance	0	0	0.02318	0.0603	0.03538	0.03709	0.3379	0.1525	0.06857	0.1217	0.1236	0.2677
-Circulatory System	-DNA Maintenance	0	0	0.004305	0.006557	0.04839	0.04624	0.06367	0.05681	0.09595	0.1138	0.07498	0.1613
-Digestive System	-DNA Maintenance	0	0.00183	0.02694	0.05523	0.04421	0.0467	0.07788	0.07323	0.08206	0.08417	0.1263	0.1096
-Excretory System	-DNA Maintenance	0	0	0.1134	0.3491	0.106	0.1261	0.188	0.1792	0.05175	0.08664	0.137	0.1122
-Nervous System	-DNA Maintenance	0	2.343e-09	0.02297	0.05026	0.03562	0.03447	0.1415	0.1263	0.05955	0.08438	0.08873	0.1481
-Sensory System	-DNA Maintenance	0	0	0.03205	0.008612	0.007856	0.01101	0.007649	0.00709	0.01321	0.01908	0.007324	0.0004883
-Development	-DNA Maintenance	0	0	0.02307	0.2587	0	0	0.04284	0.03452	0.06863	0.09162	0.2372	0.7054
-Environmental Adaptation	-DNA Maintenance	0	0	0.01738	0.02476	0.009237	0.00886	0.03414	0.02913	0.02117	0.0223	0.04112	0.01464
Human Diseases	-DNA Maintenance	2.071	0.2868	1.136	3.617	2.873	3.255	2.284	2.128	2.019	1.787	1.906	2.18
-Cancers	-DNA Maintenance	0.06282	0.001827	0.04109	0.181	0.0426	0.05668	0.1801	0.1796	0.1004	0.1091	0.1636	0.09942
-Immune System Diseases	-DNA Maintenance	0	0.002798	0.08904	0.4527	1.648	1.938	0.1419	0.1258	1.038	0.8041	0.107	0.8257
-Neurodegenerative Diseases	-DNA Maintenance	0	0	0.6689	1.544	0.5978	0.7826	0.8845	0.7993	0.402	0.3501	0.5948	0.3736
-Cardiovascular Diseases	-DNA Maintenance	0	0	0.001897	0.01481	0.002006	0.002443	0.1339	0.08827	0.08268	0.0684	0.4466	0.09348
-Metabolic Diseases	-DNA Maintenance	1.141	0.115	0.1303	0.7695	0	0	0.07534	0.1385	0.04187	0.04726	0.3649	0.1505
-Infectious Diseases	-DNA Maintenance	2.071	0.2868	0.4502	2.317	0.5611	0.5329	1.062	1.043	0.2932	0.3247	0.7034	0.9464
Not Mapped	-DNA Maintenance	7.83	4.057	13.68	25.93	18.34	19.66	5.606	5.188	4	4.36	5.245	3.903
-Not Mapped	-DNA Maintenance	7.83	4.057	13.68	25.93	18.34	19.66	5.606	5.188	4	4.36	5.245	3.903
TOTAL	-RNA Family	Inf	2.327e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-RNA Family	Inf	2.153e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-RNA Family	Inf	1.093e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-RNA Family	Inf	62880000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-RNA Family	Inf	8.448e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-RNA Family	Inf	1.404e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-RNA Family	Inf	48790000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-RNA Family	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-RNA Family	NaN	16910000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-RNA Family	NaN	16730000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-RNA Family	NaN	131800	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-RNA Family	Inf	21270000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf
-Vesicular Transport	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-RNA Family	Inf	7328000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-RNA Family	Inf	9794000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-RNA Family	Inf	4144000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-RNA Family	NaN	0	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-RNA Family	Inf	9.78e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-RNA Family	Inf	1.215e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-RNA Family	Inf	2.087e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-RNA Family	Inf	51060000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-RNA Family	Inf	2.975e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-RNA Family	Inf	3.32e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-RNA Family	NaN	72000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-RNA Family	NaN	0	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-RNA Family	NaN	72000	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-RNA Family	NaN	0.07692	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf
-Development	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf
Human Diseases	-RNA Family	NaN	7238000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-RNA Family	NaN	68570	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-RNA Family	NaN	129000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Metabolic Diseases	-RNA Family	NaN	5022000	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf
-Infectious Diseases	-RNA Family	NaN	7238000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-RNA Family	Inf	1.737e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-RNA Family	Inf	1.737e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Environmental Information Processing	Inf	136.4	233.9	474.2	141.4	192.2	51.61	54.39	44.77	37.02	51.47	28.16
MAPPED	Environmental Information Processing	Inf	126.2	198.6	423.3	117.1	158.7	40.89	43.31	35.94	29.4	40.51	25.2
Genetic Information Processing	Environmental Information Processing	Inf	65.08	103.8	189	57.21	70.81	17.03	17.44	18.5	15	15.45	10.52
-Transcription	Environmental Information Processing	Inf	3.685	0.9568	1.433	0.9931	1.136	1.943	1.791	1.613	1.215	1.58	1.045
-Translation	Environmental Information Processing	Inf	49.53	80.07	132.6	41.1	50.32	6.083	6.521	9.281	7.252	5.701	4.981
-Folding, Sorting and Degradation	Environmental Information Processing	Inf	9.137	19.95	52.51	12.51	14.85	7.157	7.372	4.324	4.066	6.311	3.485
-DNA Maintenance	Environmental Information Processing	Inf	3.082	2.856	2.494	2.767	3.688	2.494	2.484	3.555	2.711	2.316	1.221
-RNA Family	Environmental Information Processing	NaN	8.749e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Environmental Information Processing	NaN	1	1	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	NaN	1	0.338	0.4174	0.4596	0.4387	0.3401	0.3989	0.3724	0.3661	0.4323	0.3331
-Signaling Molecules and Interaction	Environmental Information Processing	NaN	0.01072	0.7578	0.7397	0.6133	0.688	0.8311	0.7825	0.8405	0.84	0.7742	0.9212
Cellular Processes	Environmental Information Processing	Inf	1.363	3.076	8.192	4.011	5.494	4.449	4.303	4.189	3.827	7.793	4.64
-Hemoglobin	Environmental Information Processing	NaN	0	0	0	0	0	0	0	0.0001405	0.0002563	0	0.0007813
-Vesicular Transport	Environmental Information Processing	NaN	0	0.7117	1.838	0.5609	0.8032	0.9381	1.155	0.6639	0.5993	0.9473	0.7151
-Cytoskeleton	Environmental Information Processing	Inf	0.4295	0.7926	3.116	0.3632	0.5177	2.604	2.172	2.653	2.401	5.472	3.342
-Cell Motility	Environmental Information Processing	Inf	0.7245	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Environmental Information Processing	Inf	0.3065	1.6	3.347	3.135	4.287	0.7538	0.7512	0.5557	0.6062	0.8027	0.3993
-Cell Communication	Environmental Information Processing	NaN	0	0.05308	0.1206	0.1155	0.1575	0.2906	0.3154	0.2604	0.3218	1.142	0.142
Metabolism	Environmental Information Processing	Inf	58.85	88.64	218.3	52.99	78.42	12.89	14.9	7.573	6.203	11.25	7.012
-Membrane Transport	Environmental Information Processing	Inf	7.208	3.673	5.257	1.598	1.783	0.1521	0.1145	0.1524	0.08937	0.07188	0.01984
-Central Carbon Metabolism	Environmental Information Processing	Inf	12.23	31.85	74.53	20.83	24.26	4.422	5.291	1.951	1.652	4.244	3.224
-Energy Metabolism	Environmental Information Processing	Inf	4.367	6.969	20.95	4.529	6.76	1.295	1.37	0.7401	0.5202	0.6131	0.8797
-Biosynthesis	Environmental Information Processing	Inf	19.35	22.13	58.92	12.86	24.54	2.646	3.139	1.85	1.582	2.543	1.086
-Other Enzymes	Environmental Information Processing	Inf	20.24	31.06	74.72	18.05	30.02	5.193	5.671	3.713	2.967	4.599	2.918
Organismal Systems	Environmental Information Processing	NaN	0.004516	0.5369	1.473	0.5907	0.8213	2.146	1.841	1.185	1.169	1.496	1.343
-Immune System	Environmental Information Processing	NaN	0	0.3303	0.6457	0.1827	0.2895	0.9866	0.989	0.4077	0.3282	0.596	0.1854
-Endocrine System	Environmental Information Processing	NaN	0	0.0662	0.1509	0.11	0.1624	0.674	0.3195	0.2104	0.2881	0.2642	0.2835
-Circulatory System	Environmental Information Processing	NaN	0	0.008789	0.01419	0.09929	0.1255	0.1142	0.09605	0.1833	0.2225	0.1325	0.151
-Digestive System	Environmental Information Processing	NaN	0.004516	0.07157	0.122	0.09072	0.1267	0.1431	0.1412	0.1937	0.1586	0.27	0.1123
-Excretory System	Environmental Information Processing	NaN	0	0.2557	0.6742	0.1683	0.2478	0.3076	0.3013	0.1111	0.1658	0.2597	0.1133
-Nervous System	Environmental Information Processing	NaN	6.249e-09	0.04691	0.08077	0.09718	0.1234	0.2855	0.2718	0.1383	0.1604	0.1875	0.1809
-Sensory System	Environmental Information Processing	NaN	0	0.08279	0.0208	0.0138	0.0277	0.0153	0.01272	0.0279	0.03253	0.01593	0.0005364
-Development	Environmental Information Processing	NaN	0	0.06038	0.625	0	0	0.07704	0.06959	0.2045	0.208	0.503	0.6383
-Environmental Adaptation	Environmental Information Processing	NaN	0	0.03408	0.03847	0.01895	0.02404	0.08515	0.07237	0.04918	0.04239	0.07033	0.01788
Human Diseases	Environmental Information Processing	Inf	0.6353	3.08	8.663	3.598	5.486	4.105	4.215	3.852	2.781	4.199	1.711
-Cancers	Environmental Information Processing	NaN	0.005677	0.1248	0.4307	0.06673	0.1073	0.3481	0.3647	0.3292	0.2749	0.354	0.1057
-Immune System Diseases	Environmental Information Processing	NaN	0.008392	0.1996	0.8898	1.998	3.006	0.2575	0.2398	2.175	1.359	0.2195	0.6319
-Neurodegenerative Diseases	Environmental Information Processing	NaN	0	1.767	3.511	0.8666	1.609	1.606	1.495	0.8853	0.6242	1.4	0.2803
-Cardiovascular Diseases	Environmental Information Processing	NaN	0	0.005143	0.02891	0.003087	0.005179	0.2702	0.1899	0.2218	0.1855	0.9829	0.08458
-Metabolic Diseases	Environmental Information Processing	NaN	0.297	0.3352	1.503	0	0	0.1381	0.2524	0.1377	0.1153	0.789	0.1653
-Infectious Diseases	Environmental Information Processing	NaN	0.6353	1.286	4.711	0.986	1.089	1.985	1.927	0.79	0.8446	1.504	1.057
Not Mapped	Environmental Information Processing	Inf	10.18	35.32	50.89	24.27	33.43	10.72	11.09	8.836	7.619	10.96	2.965
-Not Mapped	Environmental Information Processing	Inf	10.18	35.32	50.89	24.27	33.43	10.72	11.09	8.836	7.619	10.96	2.965
TOTAL	-Signal Transduction	Inf	136.4	903.6	1853	350.1	611.4	295.9	234.7	262.4	229.4	195	348.6
MAPPED	-Signal Transduction	Inf	126.2	767.1	1654	290	505.1	234.5	186.9	210.6	182.2	153.5	311.9
Genetic Information Processing	-Signal Transduction	Inf	65.08	397.6	730.9	144.2	225.3	100.9	80.19	112	89.24	59.29	120.9
-Transcription	-Signal Transduction	Inf	3.685	3.236	5.026	2.321	3.896	9.755	7.347	9.809	7.229	5.69	11.66
-Translation	-Signal Transduction	Inf	49.53	308.5	515.6	103.4	160.6	35.36	28.55	55.04	43.65	20.93	61.22
-Folding, Sorting and Degradation	-Signal Transduction	Inf	9.137	76.82	201.7	30.99	46.48	41.48	33.89	24.7	23.47	22.33	39.49
-DNA Maintenance	-Signal Transduction	Inf	3.082	9.976	9.279	6.021	8.662	14.77	11.42	22.28	16.39	9.471	13.71
-RNA Family	-Signal Transduction	NaN	8.749e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Signal Transduction	NaN	1.011	4.129	3.842	2.586	3.205	5.921	4.597	6.268	6.25	4.429	12.7
