Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Immune System Diseases	-Translation	0	0	0	1.87e-05	0.0001522	0.0003578	0.01309	0.0112	0.0094	0.00815	0.003576	0.006017
-Neurodegenerative Diseases	-Translation	0	0	0.01045	0.009089	0.009224	0.01932	0.1491	0.1503	0.07295	0.06434	0.1108	0.03052
-Cardiovascular Diseases	-Translation	0	0	0	0	0	0	0.02846	0.01308	0.01521	0.01062	0.05254	0.009946
-Metabolic Diseases	-Translation	0	0	0	0	0	0	0	0	1.475e-05	4.613e-08	0	0
-Infectious Diseases	-Translation	0	0.0001415	0.003129	0.004898	0.00908	0.007884	0.07298	0.0643	0.03842	0.04463	0.08847	0.01955
Not Mapped	-Translation	1.336	0.2044	0.4409	0.3821	0.5801	0.6521	1.717	1.653	0.9408	1.051	1.858	0.5911
-Not Mapped	-Translation	1.336	0.2044	0.4409	0.3821	0.5801	0.6521	1.717	1.653	0.9408	1.051	1.858	0.5911
TOTAL	-Folding, Sorting and Degradation	8.894	14.11	11.47	8.724	11.25	12.36	6.767	6.757	9.522	8.841	8.062	7.401
MAPPED	-Folding, Sorting and Degradation	7.137	13.06	9.737	7.788	9.316	10.21	5.362	5.379	7.643	7.022	6.346	6.621
Genetic Information Processing	-Folding, Sorting and Degradation	2.611	6.828	5.066	3.48	4.471	4.444	2.33	2.32	3.792	3.413	2.447	2.85
-Transcription	-Folding, Sorting and Degradation	0.0302	0.3462	0.02982	0.01458	0.05362	0.05379	0.1972	0.1865	0.3471	0.2784	0.2343	0.2629
-Translation	-Folding, Sorting and Degradation	1.311	5.125	3.901	2.425	3.272	3.266	0.8096	0.8216	1.962	1.694	0.8547	1.308
-Folding, Sorting and Degradation	-Folding, Sorting and Degradation	1	1	1	1	1	1	1	1	1	1	1	1
-DNA Maintenance	-Folding, Sorting and Degradation	0.2307	0.2712	0.1171	0.0361	0.101	0.1074	0.2488	0.2688	0.3947	0.3773	0.3218	0.2016
-RNA Family	-Folding, Sorting and Degradation	0	6.067e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Folding, Sorting and Degradation	0	0.0998	0.04962	0.01866	0.07816	0.06435	0.1272	0.1151	0.2246	0.2444	0.1534	0.281
-Signal Transduction	-Folding, Sorting and Degradation	0	0.0998	0.01214	0.004202	0.03022	0.01877	0.0236	0.02883	0.03692	0.04109	0.04431	0.02112
-Signaling Molecules and Interaction	-Folding, Sorting and Degradation	0	2.696e-09	0.0366	0.01341	0.04765	0.04408	0.09685	0.08626	0.1576	0.18	0.09755	0.2554
Cellular Processes	-Folding, Sorting and Degradation	0.4457	0.1363	0.1294	0.1335	0.3206	0.3613	0.4394	0.3878	0.8101	0.8605	1.156	0.9973
-Hemoglobin	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	1.908e-05	6.122e-05	0	0.000107
-Vesicular Transport	-Folding, Sorting and Degradation	0	0	0.02193	0.01288	0.02702	0.03286	0.07796	0.08067	0.08634	0.09531	0.07024	0.03621
-Cytoskeleton	-Folding, Sorting and Degradation	0.1666	0.04446	0.03807	0.05484	0.01457	0.01863	0.1674	0.1204	0.5394	0.5435	0.7761	0.8178
-Cell Motility	-Folding, Sorting and Degradation	0.0564	0.06276	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Folding, Sorting and Degradation	0.2209	0.02472	0.0624	0.05817	0.245	0.2665	0.09009	0.08543	0.09334	0.1129	0.1064	0.08443
-Cell Communication	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.02932	0.02798	0.04367	0.05625	0.08314	0.02215
Metabolism	-Folding, Sorting and Degradation	4.08	5.933	4.325	4.025	4.135	4.905	1.618	1.763	1.608	1.469	1.739	1.81
-Membrane Transport	-Folding, Sorting and Degradation	0.263	0.6728	0.1802	0.09416	0.12	0.1122	0.007405	0.006594	0.01728	0.00932	0.00907	0.003191
-Central Carbon Metabolism	-Folding, Sorting and Degradation	1.047	1.012	1.264	1.054	1.177	1.058	0.425	0.4977	0.2862	0.3017	0.5527	0.6615
-Energy Metabolism	-Folding, Sorting and Degradation	0.04196	0.2194	0.0733	0.1064	0.1112	0.1382	0.07328	0.07467	0.08082	0.06179	0.03414	0.01503
-Biosynthesis	-Folding, Sorting and Degradation	0.615	1.631	0.764	0.8023	0.877	1.322	0.2269	0.2504	0.3365	0.3046	0.3247	0.1888
-Other Enzymes	-Folding, Sorting and Degradation	1.014	1.841	1.08	1.126	1.04	1.304	0.5641	0.602	0.7219	0.67	0.6527	0.5339
Organismal Systems	-Folding, Sorting and Degradation	0	0	0.01829	0.01106	0.01836	0.02321	0.2639	0.2096	0.1894	0.2328	0.1997	0.1653
-Immune System	-Folding, Sorting and Degradation	0	0	0.001505	0.001008	0.005422	0.005754	0.08205	0.08296	0.03541	0.03308	0.02278	0.02132
-Endocrine System	-Folding, Sorting and Degradation	0	0	9.111e-05	3.335e-05	0	0	0.08138	0.02935	0.02018	0.0418	0.006243	0.04835
-Circulatory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.01187	0.01037	0.02406	0.03536	0.01109	0.004172
-Digestive System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.00235	0.002057	0.01636	0.01599	0.02172	0.008732
-Excretory System	-Folding, Sorting and Degradation	0	0	0	9.527e-06	0	0	0.007173	0.006343	0.004478	0.005834	0.009923	0.003629
-Nervous System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.001935	0.002638	0.006708	0.008705	0.006497	0.004228
-Sensory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	1.791e-05	0.0001347	1.276e-16	0
-Development	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.00418	0.004132	0.005456	0.006289	0.01356	0.00576
-Environmental Adaptation	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	1.596e-05	1.601e-05	0.0002973	5.788e-05
Human Diseases	-Folding, Sorting and Degradation	0	0.03167	0.08117	0.05826	0.147	0.1926	0.3304	0.3225	0.5975	0.4734	0.4119	0.2264
-Cancers	-Folding, Sorting and Degradation	0	0	0.0001046	4.515e-05	0	0	0.01884	0.02242	0.03549	0.03075	0.02348	0.01189
-Immune System Diseases	-Folding, Sorting and Degradation	0	0	0	4.949e-05	0.0004982	0.001213	0.01084	0.009378	0.02093	0.0157	0.004005	0.009211
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0	0	0.04222	0.02204	0.03246	0.0676	0.1207	0.1235	0.1487	0.1136	0.09973	0.04875
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.02351	0.01095	0.03291	0.01948	0.04636	0.01423
-Metabolic Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	3.087e-05	8.142e-08	0	0
-Infectious Diseases	-Folding, Sorting and Degradation	0	0.0007883	0.01256	0.0124	0.02978	0.02636	0.0631	0.0553	0.07747	0.07781	0.08997	0.02558
Not Mapped	-Folding, Sorting and Degradation	1.756	1.054	1.732	0.9363	1.931	2.151	1.405	1.377	1.879	1.82	1.716	0.7792
-Not Mapped	-Folding, Sorting and Degradation	1.756	1.054	1.732	0.9363	1.931	2.151	1.405	1.377	1.879	1.82	1.716	0.7792
TOTAL	-DNA Maintenance	25.79	39.85	75.81	144.3	37.69	34.67	19.51	18.9	9.735	11.16	18.87	20.23
MAPPED	-DNA Maintenance	20.7	36.88	64.36	128.8	31.22	28.64	15.46	15.05	7.814	8.866	14.85	18.1
Genetic Information Processing	-DNA Maintenance	7.096	19.13	33.14	56.02	15.52	12.98	6.675	6.568	4.264	4.598	5.736	7.302
-Transcription	-DNA Maintenance	0.09528	1.024	0.2196	0.2632	0.2574	0.2257	0.5659	0.5297	0.3396	0.3311	0.5505	0.6536
-Translation	-DNA Maintenance	3.724	14.44	25.59	39.75	10.91	9.077	2.36	2.33	2.018	2.151	2.025	3.58
-Folding, Sorting and Degradation	-DNA Maintenance	1.681	2.672	6.137	14.97	3.267	2.678	2.729	2.709	0.9064	1.116	1.995	2.069
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	0	1.992e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-DNA Maintenance	0	0.3046	0.328	0.3995	0.2665	0.1804	0.3472	0.3117	0.2157	0.3024	0.4009	0.741
-Signal Transduction	-DNA Maintenance	0	0.3046	0.07943	0.09268	0.1076	0.05762	0.06581	0.07808	0.04148	0.0568	0.09674	0.05687
-Signaling Molecules and Interaction	-DNA Maintenance	0	7.613e-09	0.2486	0.2361	0.1589	0.1228	0.2814	0.2336	0.1742	0.2456	0.2794	0.651
Cellular Processes	-DNA Maintenance	1.293	0.404	0.8881	2.218	1.069	0.9911	1.589	1.375	0.9034	1.155	2.726	3.016
-Hemoglobin	-DNA Maintenance	0	0	0	0	0	0	0	0	1.95e-05	7.73e-05	0	0.0003023
-Vesicular Transport	-DNA Maintenance	0	0	0.1576	0.214	0.08986	0.0923	0.2786	0.2733	0.1047	0.1303	0.1778	0.1049
-Cytoskeleton	-DNA Maintenance	0.4831	0.1255	0.2486	0.9353	0.08062	0.08038	0.5871	0.4479	0.5721	0.6932	1.994	2.475
-Cell Motility	-DNA Maintenance	0.1636	0.1861	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-DNA Maintenance	0.6459	0.06605	0.4587	0.9899	0.8285	0.7622	0.2459	0.2314	0.1195	0.1692	0.2859	0.2723
-Cell Communication	-DNA Maintenance	0	0	0	0	0	0	0.08335	0.09037	0.05589	0.08436	0.2077	0.05962
Metabolism	-DNA Maintenance	11.6	16.91	28.72	67.04	13.79	13.88	4.622	4.936	1.633	1.833	4.201	4.805
-Membrane Transport	-DNA Maintenance	0.8309	2.195	1.172	1.517	0.4001	0.3006	0.02021	0.01786	0.01566	0.0104	0.02282	0.01129
-Central Carbon Metabolism	-DNA Maintenance	3.972	2.889	8.443	17.49	3.924	2.834	1.413	1.649	0.3715	0.4693	1.486	1.867
-Energy Metabolism	-DNA Maintenance	0.159	0.6504	0.4602	1.687	0.3822	0.4702	0.2779	0.2654	0.09116	0.08591	0.09785	0.0717
-Biosynthesis	-DNA Maintenance	1.868	5.509	5.419	14.16	3.196	3.972	0.7469	0.837	0.305	0.34	0.8135	0.4552
-Other Enzymes	-DNA Maintenance	3.158	4.919	6.631	19.73	4.277	4.984	1.619	1.787	0.8007	0.8971	1.505	1.562
Organismal Systems	-DNA Maintenance	0	0	0.1123	0.1937	0.08007	0.08663	0.8243	0.6543	0.2556	0.3536	0.5113	0.4299
-Immune System	-DNA Maintenance	0	0	0.01114	0.0182	0.02883	0.03384	0.2566	0.2462	0.04793	0.05536	0.06306	0.06764
-Endocrine System	-DNA Maintenance	0	0	0.0007016	0.0007251	0	0	0.2611	0.09944	0.02849	0.07141	0.01487	0.1244
-Circulatory System	-DNA Maintenance	0	0	0	0	0	0	0.04165	0.03591	0.03035	0.05144	0.0331	0.0114
-Digestive System	-DNA Maintenance	0	0	0	0	0	0	0.006838	0.005939	0.02173	0.02398	0.04331	0.02849
-Excretory System	-DNA Maintenance	0	0	0	0.0002153	0	0	0.02721	0.02254	0.009531	0.01398	0.02748	0.01233
-Nervous System	-DNA Maintenance	0	0	0	0	0	0	0.006196	0.008614	0.01217	0.01783	0.01645	0.008748
-Sensory System	-DNA Maintenance	0	0	0	0	0	0	0	0	2.379e-05	0.0002136	2.758e-16	0
-Development	-DNA Maintenance	0	0	0	0	0	0	0.01376	0.0135	0.006964	0.008939	0.03189	0.01366
-Environmental Adaptation	-DNA Maintenance	0	0	0	0	0	0	0	0	1.447e-05	1.788e-05	0.0006767	0.0001395
Human Diseases	-DNA Maintenance	0	0.09388	0.5311	1.614	0.4902	0.5158	1.039	0.9176	0.5416	0.6238	1.052	0.4684
-Cancers	-DNA Maintenance	0	0	0.0006961	0.0007491	0	0	0.05407	0.06655	0.03578	0.04876	0.04683	0.03202
-Immune System Diseases	-DNA Maintenance	0	0	0	0.0008212	0.001661	0.003248	0.03441	0.02944	0.01897	0.01753	0.007989	0.02221
-Neurodegenerative Diseases	-DNA Maintenance	0	0	0.2956	0.5377	0.1263	0.2285	0.4853	0.4509	0.1809	0.1739	0.3099	0.1092
-Cardiovascular Diseases	-DNA Maintenance	0	0	0	0	0	0	0.07028	0.034	0.0399	0.02663	0.1064	0.03724
-Metabolic Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	3.743e-05	2.158e-07	0	0
-Infectious Diseases	-DNA Maintenance	0	0.002343	0.08217	0.2736	0.2432	0.1882	0.1722	0.1498	0.09914	0.1167	0.2211	0.1006
Not Mapped	-DNA Maintenance	5.094	2.975	11.45	15.49	6.47	6.031	4.052	3.852	1.921	2.298	4.016	2.13
-Not Mapped	-DNA Maintenance	5.094	2.975	11.45	15.49	6.47	6.031	4.052	3.852	1.921	2.298	4.016	2.13
TOTAL	-RNA Family	Inf	1.396e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-RNA Family	Inf	1.292e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-RNA Family	Inf	6.561e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-RNA Family	Inf	38270000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-RNA Family	Inf	5.056e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-RNA Family	Inf	87010000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-RNA Family	Inf	25210000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-RNA Family	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-RNA Family	Inf	11380000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-RNA Family	Inf	11380000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-RNA Family	NaN	0.2667	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-RNA Family	Inf	13530000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf
-Vesicular Transport	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-RNA Family	Inf	4397000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-RNA Family	Inf	5877000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-RNA Family	Inf	2479000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-RNA Family	Inf	6.035e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-RNA Family	Inf	68270000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-RNA Family	Inf	95050000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-RNA Family	Inf	29310000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-RNA Family	Inf	1.926e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-RNA Family	Inf	1.846e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Development	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Human Diseases	-RNA Family	Inf	3243000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-RNA Family	Inf	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Metabolic Diseases	-RNA Family	Inf	0	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-RNA Family	Inf	108000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-RNA Family	Inf	1.042e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-RNA Family	Inf	1.042e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Environmental Information Processing	711.4	121.7	148.6	231.9	116.8	148.1	41.08	42.53	27.66	24.16	30.2	18.03
MAPPED	Environmental Information Processing	570.9	112.6	126.2	207	96.71	122.3	32.55	33.86	22.2	19.19	23.77	16.13
Genetic Information Processing	Environmental Information Processing	186.2	57.65	65.4	90.03	46.25	53.36	13.65	14.15	11.56	9.695	9.382	6.831
-Transcription	Environmental Information Processing	2.349	2.805	0.4645	0.4849	0.548	0.6191	1.411	1.375	1.094	0.8022	0.999	0.6134
-Translation	Environmental Information Processing	105	44.24	50.17	63.88	33.73	38.87	4.931	5.116	5.592	4.574	3.185	3.154
-Folding, Sorting and Degradation	Environmental Information Processing	54.91	7.645	12.81	24.06	9.042	9.89	5.239	5.491	2.671	2.494	3.726	2.119
-DNA Maintenance	Environmental Information Processing	23.65	2.215	1.961	1.395	1.174	1.462	1.521	1.681	1.499	1.304	1.472	0.5896
-RNA Family	Environmental Information Processing	0	5.861e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Environmental Information Processing	1	1	1	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	1	0.9891	0.2099	0.22	0.38	0.2916	0.1612	0.2035	0.1322	0.1294	0.224	0.06944
-Signaling Molecules and Interaction	Environmental Information Processing	0	2.343e-08	0.59	0.5596	0.5182	0.5487	0.6498	0.5974	0.5984	0.6222	0.5241	0.6526
Cellular Processes	Environmental Information Processing	35.01	1.132	1.741	3.445	3.017	3.774	2.536	2.329	2.375	2.39	4.454	2.566
-Hemoglobin	Environmental Information Processing	0	0	0	0	0	0	0	0	5.542e-05	0.0001673	0	0.0002605
-Vesicular Transport	Environmental Information Processing	0	0	0.3091	0.3324	0.2452	0.325	0.4628	0.4904	0.2306	0.2377	0.2617	0.08954
-Cytoskeleton	Environmental Information Processing	13.33	0.3834	0.4875	1.503	0.1658	0.2493	1.098	0.8165	1.658	1.51	2.935	2.106
-Cell Motility	Environmental Information Processing	4.512	0.5124	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Environmental Information Processing	17.17	0.2146	0.9326	1.589	2.543	3.153	0.5566	0.5451	0.3227	0.3801	0.4736	0.2607
-Cell Communication	Environmental Information Processing	0	0	0	0	0	0	0.1949	0.1944	0.1636	0.2086	0.481	0.0728
Metabolism	Environmental Information Processing	321.6	52.06	56.31	107.8	43.92	61.18	9.657	11.1	4.725	4.083	6.48	4.381
-Membrane Transport	Environmental Information Processing	19.65	5.934	2.346	2.438	1.265	1.327	0.04938	0.05058	0.07263	0.03441	0.04422	0.01096
-Central Carbon Metabolism	Environmental Information Processing	93.95	8.202	16.55	31.42	14.56	15.57	2.851	3.387	1.001	0.9862	2.352	1.589
-Energy Metabolism	Environmental Information Processing	21.19	2.005	0.9396	2.711	1.058	1.734	0.4228	0.4486	0.3281	0.2304	0.2155	0.0498
-Biosynthesis	Environmental Information Processing	50.24	15.35	11.06	22.75	9.67	15.92	1.363	1.505	0.9795	0.8786	1.332	0.4525
-Other Enzymes	Environmental Information Processing	133.1	15.25	18.93	35.18	11.84	17.24	3.961	4.438	2.17	1.833	2.432	1.6
Organismal Systems	Environmental Information Processing	0	0	0.2962	0.4849	0.2069	0.3122	1.629	1.421	0.6891	0.6874	0.8191	0.3658
-Immune System	Environmental Information Processing	0	0	0.02347	0.04019	0.06302	0.0761	0.538	0.566	0.1577	0.1353	0.1372	0.07367
-Endocrine System	Environmental Information Processing	0	0	0.001764	0.001751	0	0	0.4831	0.1784	0.06204	0.1254	0.02648	0.1141
-Circulatory System	Environmental Information Processing	0	0	0	0	0	0	0.07201	0.06542	0.07215	0.09384	0.04915	0.0097
-Digestive System	Environmental Information Processing	0	0	0	0	0	0	0.01421	0.01197	0.05047	0.05247	0.108	0.03108
-Excretory System	Environmental Information Processing	0	0	0	0.0003906	0	0	0.04139	0.0381	0.01818	0.02176	0.05977	0.01202
-Nervous System	Environmental Information Processing	0	0	0	0	0	0	0.01014	0.01448	0.02614	0.02989	0.02421	0.008961
-Sensory System	Environmental Information Processing	0	0	0	0	0	0	0	0	5.526e-05	0.0004061	6.386e-16	0
-Development	Environmental Information Processing	0	0	0	0	0	0	0.02778	0.02269	0.01664	0.01781	0.05055	0.01275
-Environmental Adaptation	Environmental Information Processing	0	0	0	0	0	0	0	0	6.709e-05	5.912e-05	0.001653	0.0001883
Human Diseases	Environmental Information Processing	0	0.2819	1.454	3.123	1.704	2.389	2.217	2.195	1.852	1.334	1.637	0.4798
-Cancers	Environmental Information Processing	0	0	0.001888	0.001868	0	0	0.1348	0.1653	0.1095	0.0927	0.1023	0.0391
-Immune System Diseases	Environmental Information Processing	0	0	0	0.002048	0.006233	0.018	0.07104	0.06358	0.08795	0.05798	0.01993	0.02997
-Neurodegenerative Diseases	Environmental Information Processing	0	0	0.5796	0.8352	0.3317	0.8047	0.81	0.8402	0.5543	0.388	0.5228	0.1119
-Cardiovascular Diseases	Environmental Information Processing	0	0	0	0	0	0	0.144	0.06862	0.0879	0.04858	0.1727	0.03284
-Metabolic Diseases	Environmental Information Processing	0	0	0	0	0	0	0	0	8.247e-05	2.814e-07	0	0
-Infectious Diseases	Environmental Information Processing	0	0.006386	0.2505	0.6494	0.381	0.4096	0.4961	0.4806	0.2997	0.3066	0.3938	0.09101
Not Mapped	Environmental Information Processing	140.5	9.086	22.45	24.89	20.04	25.76	8.529	8.67	5.459	4.973	6.429	1.898
-Not Mapped	Environmental Information Processing	140.5	9.086	22.45	24.89	20.04	25.76	8.529	8.67	5.459	4.973	6.429	1.898
TOTAL	-Signal Transduction	711.4	122.7	436.1	772.1	246.9	328.1	125.9	110.5	76.19	66	79.53	51.88
MAPPED	-Signal Transduction	570.9	113.5	370.3	689.2	204.5	271	99.74	88.01	61.15	52.41	62.6	46.42
Genetic Information Processing	-Signal Transduction	186.2	57.65	192.6	296.4	98.38	118.2	40.12	35.15	31.84	26.48	24.71	19.66
-Transcription	-Signal Transduction	2.349	2.836	1.136	1.392	1.216	1.411	4.806	3.806	3.015	2.191	2.61	1.765
-Translation	-Signal Transduction	105	44.42	148.3	214.5	71.82	86.16	15.1	13.53	15.4	12.49	8.387	9.077
-Folding, Sorting and Degradation	-Signal Transduction	54.91	7.645	38.03	77.02	18.83	21.92	15.4	13.64	7.357	6.813	9.811	6.362
-DNA Maintenance	-Signal Transduction	23.65	2.215	5.137	3.168	2.722	3.656	4.766	4.177	3.732	3.453	3.633	1.864
-RNA Family	-Signal Transduction	0	5.861e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Signal Transduction	1	1	2.439	2.271	2.076	2.216	2.855	2.484	2.49	2.647	2.101	2.878
-Signal Transduction	-Signal Transduction	1	1	1	1	1	1	1	1	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	0	2.343e-08	1.439	1.271	1.076	1.216	1.855	1.484	1.49	1.647	1.101	1.878
Cellular Processes	-Signal Transduction	35.01	1.144	5.108	11.91	6.263	8.363	11.58	9.188	6.542	6.528	11.73	7.386
-Hemoglobin	-Signal Transduction	0	0	0	0	0	0	0	0	0.0001526	0.000457	0	0.0007499
-Vesicular Transport	-Signal Transduction	0	0	0.8832	1.175	0.5089	0.7201	2.064	1.739	0.6353	0.6494	0.6893	0.2577
-Cytoskeleton	-Signal Transduction	13.33	0.3863	1.587	4.945	0.3987	0.6271	5.607	3.275	4.567	4.125	7.73	6.061
-Cell Motility	-Signal Transduction	4.512	0.5163	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Signal Transduction	17.17	0.2146	2.508	5.367	5.28	6.986	1.989	1.667	0.8888	1.038	1.247	0.7504
-Cell Communication	-Signal Transduction	0	0	0	0	0	0	0.6516	0.5974	0.4506	0.7151	1.677	0.3044
Metabolism	-Signal Transduction	321.6	52.62	164.5	356.3	93.32	135.6	31.54	30.3	13.01	11.15	17.07	12.61
-Membrane Transport	-Signal Transduction	19.65	5.934	6.853	8.369	2.751	3.105	0.2297	0.1732	0.2351	0.1294	0.1086	0.03472
-Central Carbon Metabolism	-Signal Transduction	93.95	8.292	48.06	106.1	31.51	35.01	8.141	8.489	2.756	2.694	6.193	4.572
-Energy Metabolism	-Signal Transduction	21.19	2.005	4.476	9.305	2.301	4.073	2.42	1.979	1.255	0.8731	0.6606	0.4883
-Biosynthesis	-Signal Transduction	50.24	15.52	31.42	78.1	21.04	37.39	4.567	4.344	2.698	2.4	3.508	1.302
-Other Enzymes	-Signal Transduction	133.1	15.42	57.78	89.99	25.75	41.36	14.76	13.55	5.978	5.007	6.405	4.803
Organismal Systems	-Signal Transduction	0	0	1.115	1.701	0.4644	0.7906	5.497	3.771	1.898	1.878	2.157	1.053
-Immune System	-Signal Transduction	0	0	0.05724	0.0963	0.1548	0.2248	1.837	1.642	0.5197	0.4296	0.4832	0.2329
-Endocrine System	-Signal Transduction	0	0	0.006119	0.006728	0	0	1.525	0.513	0.1666	0.344	0.06125	0.3284
-Circulatory System	-Signal Transduction	0	0	0	0	0	0	0.2477	0.1924	0.1987	0.2563	0.1294	0.02792
-Digestive System	-Signal Transduction	0	0	0	0	0	0	0.04778	0.03386	0.3222	0.2812	0.304	0.1014
