Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-DNA Maintenance	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cancers	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cancers	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cancers	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cancers	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System Diseases	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System Diseases	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Immune System Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Neurodegenerative Diseases	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Neurodegenerative Diseases	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cardiovascular Diseases	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Infectious Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Infectious Diseases	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Infectious Diseases	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Infectious Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Infectious Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Not Mapped	53.13	8.389	24.1	26.05	4.921	3.022	2.093	2.833	2.987
MAPPED	Not Mapped	52.13	7.389	23.1	25.05	3.921	2.022	1.093	1.833	1.987
Genetic Information Processing	Not Mapped	21.23	2.206	8.683	7.69	1.593	0.706	0.4918	0.9444	0.5398
-Transcription	Not Mapped	1.87	0.2426	0.1511	0.07328	0.05742	0.04115	0.02471	0.05225	0.01939
-Translation	Not Mapped	14.71	1.22	6.349	5.752	0.9966	0.3442	0.3145	0.4633	0.3121
-Folding, Sorting and Degradation	Not Mapped	4.217	0.6062	1.912	1.652	0.4443	0.2517	0.1149	0.3425	0.1946
-DNA Maintenance	Not Mapped	0.4238	0.1372	0.2708	0.213	0.09438	0.06897	0.03765	0.0864	0.01364
Environmental Information Processing	Not Mapped	0.06977	0.08917	0.1304	0.07671	0.04333	0.03585	0.02337	0.09956	0.07053
-Signal Transduction	Not Mapped	0.06977	0.08853	0.08449	0.05485	0.01066	0.01196	0.006468	0.07022	0.07053
-Signaling Molecules and Interaction	Not Mapped	0	0.0006421	0.04586	0.02186	0.03267	0.02389	0.01691	0.02934	0
Cellular Processes	Not Mapped	0.4825	0.1621	0.5349	0.4276	0.09945	0.09377	0.02595	0.217	0.02287
-Hemoglobin	Not Mapped	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Not Mapped	0	0	0.03354	0.02067	0.02417	0.0303	0.01071	0.05523	0
-Cytoskeleton	Not Mapped	0.1107	0.02994	0.3016	0.3131	0.06281	0.05061	0.01515	0.1448	0.005935
-Cell Motility	Not Mapped	0.08256	0.1208	0	0	0	0	0	0	0.01694
-Cell Growth and Death	Not Mapped	0.2892	0.0114	0.1998	0.09376	0.01248	0.01287	8.902e-05	0.01629	0
-Cell Communication	Not Mapped	0	0	0	0	0	0	0	0.0007209	0
Metabolism	Not Mapped	30.35	4.932	13.75	16.86	2.185	1.187	0.5415	0.5633	1.354
-Membrane Transport	Not Mapped	1.301	0.8627	0.0973	0.09157	0.03545	0.0272	0.0046	0.002016	0.05052
-Central Carbon Metabolism	Not Mapped	9.955	2.117	10.8	10.49	0.8295	0.4612	0.1856	0.2286	0.2319
-Energy Metabolism	Not Mapped	0.3794	0.1837	0.1744	0.396	0.08233	0.1086	0.1516	0.1143	0.769
-Biosynthesis	Not Mapped	17.33	1.367	1.829	5.139	1.1	0.5032	0.1786	0.1703	0.2853
-Other Enzymes	Not Mapped	1.383	0.4017	0.8526	0.7373	0.1376	0.08634	0.02121	0.04803	0.01697
Organismal Systems	Not Mapped	0	0	0	0	0	0	0.01047	0.008732	0
-Immune System	Not Mapped	0	0	0	0	0	0	0.0004052	0.0005672	0
-Endocrine System	Not Mapped	0	0	0	0	0	0	0	0	0
-Circulatory System	Not Mapped	0	0	0	0	0	0	0	0	0
-Digestive System	Not Mapped	0	0	0	0	0	0	0	0	0
-Excretory System	Not Mapped	0	0	0	0	0	0	0	0	0
-Nervous System	Not Mapped	0	0	0	0	0	0	0	0	0
-Sensory System	Not Mapped	0	0	0	0	0	0	0	0.001561	0
-Development	Not Mapped	0	0	0	0	0	0	0	0.006604	0
-Environmental Adaptation	Not Mapped	0	0	0	0	0	0	0.01007	0	0
Human Diseases	Not Mapped	0	0	0	0	0	0	0	0	0
-Cancers	Not Mapped	0	0	0	0	0	0	0	0	0
-Immune System Diseases	Not Mapped	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	Not Mapped	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	Not Mapped	0	0	0	0	0	0	0	0	0
-Infectious Diseases	Not Mapped	0	0	0	0	0	0	0	0	0
Not Mapped	Not Mapped	1	1	1	1	1	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1	1	1	1	1	1
TOTAL	-Not Mapped	53.13	8.389	24.1	26.05	4.921	3.022	2.093	2.833	2.987
MAPPED	-Not Mapped	52.13	7.389	23.1	25.05	3.921	2.022	1.093	1.833	1.987
Genetic Information Processing	-Not Mapped	21.23	2.206	8.683	7.69	1.593	0.706	0.4918	0.9444	0.5398
-Transcription	-Not Mapped	1.87	0.2426	0.1511	0.07328	0.05742	0.04115	0.02471	0.05225	0.01939
-Translation	-Not Mapped	14.71	1.22	6.349	5.752	0.9966	0.3442	0.3145	0.4633	0.3121
-Folding, Sorting and Degradation	-Not Mapped	4.217	0.6062	1.912	1.652	0.4443	0.2517	0.1149	0.3425	0.1946
-DNA Maintenance	-Not Mapped	0.4238	0.1372	0.2708	0.213	0.09438	0.06897	0.03765	0.0864	0.01364
Environmental Information Processing	-Not Mapped	0.06977	0.08917	0.1304	0.07671	0.04333	0.03585	0.02337	0.09956	0.07053
-Signal Transduction	-Not Mapped	0.06977	0.08853	0.08449	0.05485	0.01066	0.01196	0.006468	0.07022	0.07053
-Signaling Molecules and Interaction	-Not Mapped	0	0.0006421	0.04586	0.02186	0.03267	0.02389	0.01691	0.02934	0
Cellular Processes	-Not Mapped	0.4825	0.1621	0.5349	0.4276	0.09945	0.09377	0.02595	0.217	0.02287
-Hemoglobin	-Not Mapped	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Not Mapped	0	0	0.03354	0.02067	0.02417	0.0303	0.01071	0.05523	0
-Cytoskeleton	-Not Mapped	0.1107	0.02994	0.3016	0.3131	0.06281	0.05061	0.01515	0.1448	0.005935
-Cell Motility	-Not Mapped	0.08256	0.1208	0	0	0	0	0	0	0.01694
-Cell Growth and Death	-Not Mapped	0.2892	0.0114	0.1998	0.09376	0.01248	0.01287	8.902e-05	0.01629	0
-Cell Communication	-Not Mapped	0	0	0	0	0	0	0	0.0007209	0
